height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
1.0,46.0,46.0,46.0,0.783,1.0,,36.0,46.0,,2
2.0,64.0,128.0,32.0,,0.586,17.0,68.0,75.0,4.0,2
7.0,47.0,329.0,6.714,0.271,0.878,2.23,89.0,289.0,40.0,1
8.0,27.0,216.0,3.375,0.218,0.829,2.14,47.0,179.0,22.0,
7.0,17.0,119.0,2.429,0.412,,2.72,49.0,,18.0,1
8.0,59.0,472.0,,,0.881,2.41,152.0,416.0,,1
,47.0,376.0,,0.362,0.88,2.0,,331.0,68.0,1
8.0,,,,0.336,0.789,,86.0,202.0,35.0,1
8.0,16.0,128.0,2.0,0.477,0.906,,,,25.0,1
4.0,,,28.75,0.426,0.487,,196.0,,,2
7.0,16.0,,,,0.768,,47.0,86.0,,1
,,700.0,14.286,0.411,,,,594.0,157.0,1
12.0,,96.0,0.667,,0.656,,43.0,,,1
12.0,8.0,,0.667,0.615,,5.9,59.0,93.0,10.0,
12.0,,,,0.479,,46.0,46.0,48.0,1.0,1
,8.0,,0.667,0.792,,15.2,76.0,96.0,5.0,1
12.0,7.0,84.0,0.583,0.56,1.0,5.22,47.0,84.0,,1
12.0,,276.0,1.917,0.417,0.623,8.21,115.0,172.0,,
,463.0,,,0.088,,3.93,,,3212.0,5
14.0,18.0,252.0,1.286,0.159,0.607,,40.0,153.0,12.0,1
10.0,51.0,,5.1,0.306,0.855,2.29,156.0,436.0,68.0,1
9.0,,216.0,,0.537,1.0,,116.0,,40.0,1
10.0,,220.0,,0.336,0.836,2.74,74.0,184.0,27.0,
9.0,37.0,333.0,4.111,0.538,0.901,,179.0,,64.0,
37.0,101.0,3737.0,2.73,,,2.44,1053.0,2596.0,,
10.0,,,,0.421,,2.01,143.0,,71.0,
11.0,,1078.0,8.909,0.317,,,,693.0,122.0,1
,,996.0,6.917,,0.814,,300.0,811.0,151.0,1
34.0,114.0,,3.353,0.105,,2.59,,,157.0,1
,101.0,,8.417,,0.792,1.99,354.0,960.0,178.0,1
10.0,87.0,870.0,8.7,0.344,0.901,2.27,299.0,784.0,,1
10.0,98.0,980.0,,,0.861,,,,175.0,
,84.0,840.0,8.4,0.356,0.849,2.47,299.0,713.0,121.0,
9.0,,423.0,,0.492,,2.42,208.0,,86.0,
9.0,33.0,297.0,3.667,,0.983,,136.0,,62.0,
,78.0,,7.8,0.381,0.856,2.52,,668.0,118.0,
12.0,8.0,96.0,0.667,0.292,1.0,3.11,28.0,,,
,43.0,516.0,3.583,0.357,,,,438.0,68.0,1
,,,7.818,0.332,0.808,2.2,314.0,764.0,143.0,1
,5.0,45.0,0.556,0.711,,10.67,32.0,40.0,3.0,1
12.0,146.0,1752.0,12.167,0.091,0.128,,160.0,,6.0,5
17.0,,,0.118,0.706,0.706,24.0,,,1.0,
,7.0,63.0,0.778,0.349,0.683,2.2,22.0,43.0,,
8.0,21.0,,2.625,0.31,0.744,1.68,52.0,125.0,31.0,
,121.0,1089.0,13.444,0.399,0.843,2.4,434.0,918.0,181.0,
11.0,118.0,1298.0,10.727,0.348,0.797,2.71,,1035.0,167.0,1
,,370.0,3.7,0.354,,3.2,131.0,262.0,41.0,1
10.0,,470.0,4.7,,0.628,2.26,158.0,,70.0,1
,92.0,1012.0,8.364,0.361,0.851,2.3,365.0,,,1
,21.0,210.0,2.1,0.362,0.819,2.11,,,,1
9.0,47.0,423.0,5.222,0.371,,,,366.0,57.0,1
9.0,41.0,369.0,4.556,,,,187.0,,,1
10.0,18.0,180.0,1.8,0.511,0.872,2.97,92.0,157.0,31.0,1
,47.0,423.0,,0.385,,2.51,,,65.0,
9.0,41.0,369.0,4.556,0.444,,2.88,,,57.0,1
,45.0,,5.0,0.425,0.938,2.77,172.0,,62.0,1
1.0,48.0,48.0,48.0,,1.0,10.5,42.0,,,2
1.0,,29.0,,,1.0,2.13,17.0,29.0,,2
,17.0,,,0.412,1.0,1.75,7.0,17.0,4.0,2
,46.0,368.0,5.75,,0.818,,117.0,301.0,56.0,1
7.0,,217.0,4.429,,0.857,1.64,64.0,186.0,,
6.0,17.0,,,0.314,0.686,,,70.0,14.0,1
8.0,59.0,472.0,7.375,,0.888,1.82,138.0,419.0,76.0,
,,119.0,,,0.857,2.71,46.0,102.0,17.0,1
,28.0,224.0,3.5,0.259,,1.93,58.0,189.0,30.0,1
8.0,45.0,360.0,,0.206,0.789,,74.0,284.0,41.0,
,123.0,1353.0,,0.25,0.514,1.95,338.0,695.0,,1
11.0,,99.0,0.818,,0.768,3.83,,,12.0,1
11.0,,88.0,,0.602,1.0,4.08,53.0,88.0,13.0,1
11.0,61.0,671.0,5.545,0.361,0.614,5.04,,,,
28.0,330.0,9240.0,,0.057,0.066,,527.0,614.0,17.0,
,464.0,98368.0,2.189,,0.07,11.84,5066.0,,428.0,
10.0,38.0,,3.8,0.432,0.939,,164.0,,,1
9.0,36.0,324.0,,0.556,,,180.0,299.0,,1
,98.0,882.0,10.889,,0.974,2.78,,,,1
,21.0,,2.333,0.487,,3.29,92.0,,28.0,
10.0,49.0,490.0,4.9,,0.982,3.11,289.0,481.0,93.0,1
3.0,286.0,,,,,87.0,348.0,366.0,4.0,2
9.0,,207.0,,0.3,,,,207.0,,
9.0,37.0,333.0,,0.39,0.811,2.03,130.0,,,1
10.0,21.0,210.0,2.1,0.348,,3.17,73.0,,23.0,1
9.0,79.0,711.0,,0.343,0.899,2.2,244.0,,,1
10.0,66.0,660.0,,0.324,0.78,2.25,214.0,515.0,95.0,1
9.0,34.0,306.0,3.778,0.412,0.902,,126.0,,,1
9.0,82.0,738.0,9.111,,0.936,2.38,316.0,691.0,,1
10.0,79.0,790.0,7.9,,,,274.0,,122.0,
12.0,,1176.0,,0.267,,2.33,,737.0,135.0,1
,83.0,830.0,8.3,,0.813,2.28,296.0,675.0,130.0,1
,11.0,,,0.427,1.0,1.52,47.0,110.0,31.0,1
10.0,,,5.3,,0.811,2.0,182.0,430.0,,1
,85.0,1020.0,,0.305,0.828,1.94,,845.0,160.0,1
,82.0,738.0,9.111,0.408,0.924,2.39,301.0,682.0,126.0,1
10.0,,800.0,8.0,0.308,,,246.0,670.0,122.0,
,,1224.0,,0.292,0.764,,,935.0,,1
9.0,82.0,,9.111,,0.866,2.3,276.0,639.0,120.0,1
,26.0,598.0,1.13,0.278,0.96,,166.0,574.0,92.0,1
23.0,,1081.0,,,0.747,2.2,341.0,808.0,155.0,
,,891.0,11.0,0.38,0.93,1.92,339.0,829.0,,1
9.0,83.0,747.0,9.222,,0.909,2.42,218.0,,90.0,
10.0,,340.0,3.4,0.388,0.891,2.1,132.0,303.0,63.0,
,82.0,,9.111,0.37,0.924,2.39,273.0,682.0,114.0,1
12.0,13.0,156.0,1.083,0.391,,2.35,61.0,,,1
12.0,8.0,96.0,0.667,0.302,1.0,2.9,29.0,,,1
12.0,42.0,504.0,3.5,0.355,0.788,,179.0,397.0,66.0,
10.0,86.0,860.0,8.6,,,1.85,280.0,726.0,,1
9.0,76.0,,8.444,,,2.2,,,118.0,1
,6.0,54.0,,,0.759,18.0,36.0,,,1
,65.0,650.0,,,,,309.0,631.0,,1
9.0,,324.0,4.0,,0.948,,190.0,,,1
9.0,,63.0,,,0.603,,,38.0,10.0,1
,22.0,,,0.389,0.843,1.93,77.0,167.0,40.0,1
10.0,99.0,990.0,9.9,0.473,,2.93,468.0,908.0,,1
,85.0,,9.444,0.395,0.846,,,647.0,,1
,32.0,288.0,,0.382,0.792,,110.0,228.0,51.0,1
,100.0,1100.0,9.091,0.473,,,520.0,,158.0,1
,118.0,2714.0,5.13,,0.784,2.06,795.0,,385.0,1
11.0,,,,0.432,0.804,3.03,594.0,1105.0,,1
10.0,,850.0,8.5,0.324,0.675,2.25,275.0,574.0,122.0,
,43.0,430.0,4.3,,0.94,3.58,197.0,404.0,55.0,1
10.0,48.0,480.0,4.8,,0.742,2.37,159.0,,67.0,1
,40.0,,4.444,0.483,,2.85,174.0,,,1
9.0,44.0,,4.889,0.449,0.879,2.97,178.0,348.0,60.0,
,47.0,423.0,5.222,,0.825,2.75,,349.0,,1
9.0,42.0,378.0,4.667,,0.976,2.75,162.0,369.0,59.0,1
1.0,18.0,18.0,,0.944,1.0,,17.0,18.0,1.0,2
1.0,7.0,7.0,7.0,,1.0,,7.0,7.0,1.0,2
1.0,117.0,117.0,117.0,0.393,1.0,5.75,,117.0,8.0,2
10.0,42.0,420.0,4.2,0.317,,,133.0,357.0,,1
24.0,,8160.0,14.167,0.211,0.468,,,3822.0,643.0,1
1.0,77.0,77.0,77.0,,1.0,,,,6.0,2
1.0,40.0,40.0,40.0,,1.0,,35.0,40.0,3.0,2
10.0,130.0,1300.0,,0.486,0.856,3.18,632.0,,199.0,
,,28.0,28.0,0.964,,27.0,27.0,,1.0,2
1.0,35.0,,,,,9.67,,,,2
6.0,13.0,,,0.128,0.577,1.67,,45.0,,1
7.0,18.0,126.0,,0.119,0.452,2.14,15.0,57.0,,1
7.0,42.0,,6.0,,0.857,,,252.0,33.0,1
7.0,31.0,217.0,4.429,,0.714,2.15,,,27.0,1
7.0,,112.0,2.286,0.241,,2.45,27.0,71.0,,1
,23.0,161.0,,,0.54,,15.0,87.0,11.0,1
7.0,,56.0,1.143,0.161,0.518,,9.0,29.0,,1
7.0,2.0,14.0,0.286,0.5,0.929,,7.0,13.0,1.0,1
7.0,7.0,,1.0,0.327,0.898,,,44.0,7.0,1
6.0,11.0,,1.833,,0.848,1.3,13.0,56.0,10.0,
,121.0,847.0,17.286,,,1.79,234.0,514.0,131.0,
11.0,21.0,,1.909,,0.719,,,166.0,15.0,1
11.0,,,,0.515,0.768,8.5,,,6.0,1
,8.0,,0.8,,0.7,4.0,,,8.0,1
,8.0,,0.727,,,,,87.0,6.0,
11.0,,77.0,0.636,,,,,,1.0,1
11.0,,88.0,0.727,,0.989,10.17,61.0,87.0,6.0,
1.0,14.0,,14.0,0.571,,2.0,8.0,14.0,,2
,,342.0,,,0.898,2.71,,307.0,,1
9.0,,,2.222,,,2.59,83.0,,32.0,1
9.0,,324.0,4.0,,0.901,2.83,164.0,,58.0,1
11.0,98.0,1078.0,8.909,0.397,0.778,,428.0,839.0,164.0,1
9.0,49.0,,5.444,0.592,0.998,,261.0,440.0,88.0,1
,23.0,,23.0,0.826,,,19.0,23.0,1.0,2
,,19.0,,0.684,,4.33,13.0,,3.0,
,,702.0,8.667,0.329,0.896,,231.0,629.0,110.0,1
8.0,14.0,112.0,1.75,0.143,,2.67,,112.0,6.0,1
21.0,106.0,2226.0,5.048,,0.396,1.99,,881.0,152.0,1
8.0,24.0,,,0.297,,1.43,,187.0,40.0,1
,36.0,288.0,4.5,0.465,,2.13,134.0,255.0,,1
9.0,,,2.444,,0.909,2.42,63.0,,26.0,1
9.0,12.0,108.0,1.333,0.407,,1.63,44.0,108.0,27.0,1
9.0,6.0,54.0,0.667,,,2.5,20.0,,8.0,1
8.0,38.0,304.0,4.75,,0.757,1.93,106.0,230.0,55.0,1
9.0,34.0,306.0,3.778,0.31,,1.61,95.0,274.0,59.0,1
9.0,12.0,108.0,1.333,0.407,1.0,,44.0,108.0,28.0,1
,63.0,567.0,7.0,,0.787,2.01,169.0,446.0,84.0,
9.0,104.0,936.0,,0.282,0.904,1.93,264.0,846.0,137.0,1
11.0,75.0,825.0,6.818,,0.679,2.08,223.0,560.0,107.0,1
8.0,17.0,,2.125,0.309,,2.33,42.0,92.0,18.0,
9.0,82.0,738.0,,,0.778,,228.0,574.0,118.0,1
8.0,16.0,,2.0,0.156,0.859,5.0,20.0,,4.0,5
,,,,0.469,,1.61,,96.0,28.0,1
8.0,53.0,424.0,6.625,0.337,0.889,1.64,143.0,377.0,,1
11.0,85.0,935.0,,0.268,0.902,1.73,,843.0,145.0,1
10.0,12.0,120.0,,,1.0,1.57,44.0,,,1
10.0,63.0,630.0,,,,1.84,158.0,,,1
9.0,82.0,,9.111,0.32,0.947,2.13,236.0,699.0,111.0,1
,,90.0,1.111,,,6.5,13.0,47.0,2.0,5
12.0,,1224.0,,0.257,,1.77,315.0,,,1
12.0,,1080.0,,,0.716,1.92,198.0,773.0,,1
12.0,26.0,312.0,2.167,0.224,,1.63,70.0,283.0,43.0,1
12.0,41.0,,3.417,,0.74,2.06,142.0,364.0,69.0,1
8.0,99.0,,12.375,,0.962,1.66,278.0,,,
9.0,81.0,,9.0,0.287,0.826,2.22,209.0,,94.0,1
8.0,26.0,208.0,,0.37,0.947,,,,43.0,1
9.0,,414.0,5.111,,0.848,2.01,151.0,351.0,,1
9.0,34.0,306.0,3.778,,0.863,,111.0,264.0,63.0,1
12.0,26.0,312.0,,,,2.21,86.0,,,
12.0,43.0,,3.583,0.328,0.789,2.56,169.0,407.0,66.0,1
8.0,,600.0,,0.373,0.955,,224.0,,115.0,1
,86.0,946.0,7.818,0.289,0.701,1.98,,,138.0,1
1.0,,,,,,6.86,48.0,79.0,7.0,2
8.0,6.0,48.0,0.75,,,7.0,28.0,,4.0,
,11.0,11.0,11.0,,1.0,4.0,8.0,,2.0,2
,,98.0,98.0,0.939,1.0,,92.0,98.0,3.0,
1.0,13.0,13.0,13.0,0.692,,3.0,9.0,13.0,,2
9.0,64.0,,7.111,0.491,0.984,,283.0,,,1
8.0,36.0,,4.5,0.559,0.944,,161.0,272.0,,1
8.0,8.0,,1.0,0.25,0.672,1.6,16.0,43.0,10.0,1
8.0,21.0,168.0,2.625,,0.845,,64.0,142.0,34.0,
9.0,99.0,,,0.461,0.906,,411.0,807.0,155.0,1
9.0,121.0,1089.0,13.444,0.322,,,351.0,845.0,,1
9.0,100.0,900.0,,,0.908,2.92,,,,
11.0,118.0,,10.727,0.29,0.798,1.99,376.0,,,1
9.0,,1134.0,14.0,0.466,0.907,2.84,528.0,1029.0,186.0,1
12.0,117.0,,9.75,,,,353.0,891.0,190.0,1
8.0,14.0,112.0,1.75,0.268,0.554,3.0,30.0,,,1
8.0,71.0,568.0,8.875,0.329,,1.83,,441.0,102.0,1
8.0,,,5.5,0.455,0.949,3.2,160.0,334.0,50.0,1
8.0,,384.0,,0.328,0.885,,,340.0,63.0,1
8.0,,320.0,5.0,0.409,0.997,2.22,131.0,,,
,45.0,405.0,5.0,,,3.23,181.0,363.0,,
8.0,47.0,376.0,5.875,,,2.18,122.0,337.0,,1
8.0,42.0,336.0,,,,2.43,,316.0,54.0,1
1.0,,17.0,,,1.0,4.67,14.0,17.0,3.0,
8.0,43.0,344.0,5.375,,0.956,2.1,128.0,329.0,61.0,1
14.0,300.0,,21.429,0.263,0.607,2.39,1106.0,2550.0,462.0,1
,,,,,0.841,,,206.0,,1
9.0,,1098.0,13.556,0.333,,,366.0,910.0,144.0,
9.0,130.0,1170.0,14.444,0.448,,2.63,524.0,1026.0,199.0,1
8.0,45.0,,5.625,0.222,0.806,,80.0,290.0,,1
7.0,31.0,217.0,4.429,0.221,,,48.0,,27.0,1
3.0,,42.0,4.667,,0.881,,16.0,37.0,5.0,1
,,144.0,,0.215,,2.38,,,,1
,58.0,406.0,8.286,0.212,0.842,2.26,,342.0,38.0,
7.0,40.0,280.0,5.714,0.186,0.754,2.26,52.0,211.0,23.0,
,28.0,168.0,4.667,0.143,0.53,1.71,24.0,89.0,14.0,1
,15.0,,3.75,0.267,,4.0,16.0,48.0,,1
14.0,38.0,,2.714,,0.489,2.95,130.0,260.0,,1
15.0,31.0,,2.067,0.204,0.465,3.96,,216.0,,
13.0,77.0,1001.0,5.923,0.258,0.564,,258.0,,85.0,
13.0,,,2.538,0.245,0.534,3.89,,,27.0,
10.0,19.0,190.0,1.9,,0.695,,63.0,,17.0,1
7.0,,847.0,,0.305,0.675,1.79,,,,1
11.0,22.0,242.0,2.0,0.417,0.694,,101.0,,,1
11.0,9.0,99.0,0.818,0.404,0.717,,40.0,71.0,9.0,
,,88.0,0.727,,1.0,,48.0,,15.0,1
11.0,21.0,231.0,,0.316,0.58,4.29,73.0,,,
10.0,,80.0,0.8,0.525,0.875,,42.0,70.0,6.0,1
,,23972.0,8.865,0.192,0.248,11.52,4607.0,5938.0,,5
10.0,38.0,380.0,3.8,0.424,,2.78,,357.0,58.0,1
9.0,36.0,324.0,4.0,0.506,0.91,2.93,164.0,295.0,,1
,21.0,189.0,2.333,0.519,0.942,3.27,,,30.0,1
9.0,97.0,,10.778,0.455,0.939,2.28,397.0,820.0,174.0,1
,49.0,,5.444,0.58,,,256.0,,86.0,1
1.0,15.0,15.0,15.0,0.867,1.0,6.5,,15.0,,
,23.0,207.0,2.556,0.324,0.986,1.63,,204.0,41.0,
9.0,37.0,,4.111,,,2.03,132.0,,65.0,
9.0,21.0,,,0.317,0.778,,60.0,147.0,,
9.0,,819.0,10.111,0.302,0.956,1.98,247.0,,,
10.0,,670.0,6.7,0.291,,2.17,195.0,435.0,,
9.0,32.0,288.0,3.556,0.354,0.806,1.7,102.0,232.0,60.0,1
9.0,92.0,828.0,10.222,,,,,,,1
9.0,12.0,108.0,1.333,0.444,1.0,,,108.0,27.0,1
9.0,64.0,576.0,,0.318,0.818,2.18,,471.0,84.0,1
12.0,98.0,1176.0,8.167,0.245,,2.23,288.0,734.0,129.0,1
9.0,100.0,900.0,11.111,0.276,,1.91,248.0,,130.0,
9.0,,108.0,1.333,,1.0,1.59,,108.0,29.0,
9.0,53.0,477.0,5.889,0.317,,1.66,,384.0,,1
11.0,84.0,924.0,7.636,,0.843,,269.0,779.0,155.0,
9.0,81.0,729.0,9.0,,0.918,1.97,246.0,669.0,125.0,
,,117.0,1.444,,0.752,4.0,12.0,88.0,3.0,2
,,800.0,8.0,0.279,0.8,,223.0,,116.0,1
,101.0,,9.182,0.264,0.852,1.65,,,,
,81.0,729.0,9.0,0.332,,2.09,242.0,710.0,,
9.0,9.0,81.0,1.0,0.16,0.864,1.63,13.0,70.0,8.0,
12.0,72.0,864.0,6.0,0.281,,,243.0,,,1
9.0,,756.0,9.333,0.25,0.955,1.83,189.0,722.0,103.0,1
9.0,52.0,468.0,5.778,,,1.71,173.0,466.0,101.0,1
,41.0,369.0,,,0.846,2.06,138.0,,67.0,
,27.0,,,0.346,0.975,1.87,84.0,,45.0,1
10.0,,460.0,4.6,0.363,0.843,2.01,167.0,388.0,83.0,
9.0,33.0,297.0,3.667,,0.97,,126.0,288.0,68.0,1
,,729.0,9.0,0.328,0.916,,,668.0,117.0,
6.0,,42.0,,,0.69,10.0,,29.0,1.0,
,,154.0,1.273,,,,68.0,151.0,,1
11.0,,88.0,,0.261,1.0,2.09,23.0,88.0,,1
11.0,43.0,473.0,,0.336,0.753,2.74,159.0,356.0,58.0,1
,75.0,,8.333,0.373,0.913,2.23,252.0,616.0,,1
,,,4.0,,0.755,1.71,,435.0,85.0,1
9.0,,81.0,1.0,0.383,,,31.0,65.0,13.0,1
,18.0,144.0,2.25,0.472,1.0,2.52,68.0,144.0,27.0,1
7.0,6.0,42.0,0.857,0.5,0.548,21.0,21.0,23.0,,1
76.0,,76.0,0.013,,,76.0,76.0,76.0,,4
,64.0,,6.4,0.477,,,305.0,585.0,,1
8.0,36.0,288.0,4.5,,0.938,,,,,1
8.0,33.0,264.0,4.125,,,2.13,83.0,186.0,39.0,1
10.0,99.0,,9.9,,,,439.0,,,
10.0,,1220.0,12.2,0.294,,2.1,359.0,840.0,171.0,1
,101.0,,10.1,,,2.95,455.0,,154.0,
12.0,118.0,1416.0,9.833,0.266,0.734,1.99,377.0,1039.0,189.0,
10.0,125.0,1250.0,,,,,570.0,1078.0,195.0,1
,117.0,1404.0,9.75,0.231,0.712,,324.0,1000.0,193.0,1
,85.0,765.0,9.444,,0.744,,236.0,569.0,121.0,
9.0,43.0,387.0,4.778,0.47,0.948,,182.0,,,1
9.0,47.0,423.0,5.222,0.286,0.738,1.95,121.0,312.0,62.0,
,40.0,360.0,4.444,0.386,,2.44,,320.0,,1
,,352.0,5.5,,0.952,2.95,171.0,335.0,,1
,46.0,414.0,5.111,,0.838,2.18,120.0,347.0,,
9.0,42.0,,,,,2.48,144.0,352.0,58.0,
,37.0,,37.0,0.811,1.0,,,,5.0,2
1.0,46.0,46.0,,0.239,1.0,1.38,11.0,46.0,,2
,42.0,42.0,,,1.0,2.6,13.0,42.0,5.0,
9.0,42.0,378.0,4.667,0.344,0.931,,130.0,,,1
15.0,300.0,4500.0,20.0,0.252,0.576,,1136.0,2594.0,481.0,1
6.0,,210.0,,0.533,,2.67,,,42.0,1
9.0,122.0,1098.0,,0.378,0.961,,415.0,1055.0,152.0,1
2.0,176.0,352.0,88.0,,0.605,31.0,,213.0,6.0,2
,3.0,207.0,0.043,0.643,0.952,2.08,,197.0,,4
9.0,130.0,1170.0,,0.513,,2.86,600.0,1082.0,210.0,
1.0,17.0,17.0,17.0,,1.0,,,17.0,2.0,2
1.0,39.0,39.0,39.0,,1.0,8.75,35.0,39.0,4.0,2
,44.0,44.0,44.0,0.909,,20.0,,44.0,2.0,2
1.0,14.0,14.0,,0.929,,13.0,13.0,14.0,1.0,2
1.0,,36.0,36.0,0.583,1.0,,21.0,36.0,5.0,2
1.0,17.0,,17.0,0.765,1.0,6.5,,,2.0,
,,,26.0,0.144,0.702,2.5,15.0,73.0,,
4.0,17.0,68.0,,0.309,0.559,3.5,21.0,38.0,6.0,
5.0,31.0,155.0,,0.239,0.974,,37.0,151.0,18.0,1
,23.0,,,0.226,1.0,,26.0,115.0,16.0,1
5.0,44.0,,8.8,,0.791,2.52,53.0,,21.0,
3.0,56.0,168.0,18.667,0.065,0.5,1.38,11.0,,8.0,
4.0,32.0,128.0,,0.313,1.0,2.11,40.0,128.0,19.0,1
5.0,16.0,,,0.313,0.813,2.08,25.0,65.0,12.0,1
,14.0,,,0.286,0.821,,8.0,,1.0,2
3.0,183.0,549.0,61.0,0.488,0.577,29.78,268.0,317.0,,
,77.0,1309.0,4.529,,,2.94,,995.0,,1
,,476.0,2.429,,0.851,3.09,133.0,405.0,43.0,1
,,242.0,,0.293,,2.37,,193.0,,
11.0,,737.0,6.091,0.269,0.689,,198.0,508.0,,1
,123.0,861.0,17.571,,0.626,1.66,228.0,539.0,137.0,1
,,,0.667,,,42.0,42.0,49.0,1.0,
12.0,8.0,96.0,,0.51,,,,89.0,7.0,1
12.0,9.0,108.0,0.75,0.509,0.657,,55.0,71.0,6.0,1
11.0,,99.0,,0.545,0.818,9.0,54.0,81.0,,
11.0,,,0.818,0.384,0.727,3.8,,,,1
,,88.0,,,1.0,,63.0,88.0,8.0,1
11.0,8.0,,,,,8.86,62.0,88.0,7.0,1
1.0,29.0,29.0,,1.0,,,,29.0,1.0,2
1.0,14.0,14.0,14.0,,1.0,13.0,13.0,,1.0,
1.0,45.0,,45.0,0.933,1.0,21.0,42.0,45.0,2.0,
9.0,39.0,351.0,,,0.923,2.74,156.0,324.0,,1
,,,2.333,,,,94.0,,26.0,
10.0,97.0,970.0,,0.423,0.832,2.48,410.0,807.0,165.0,1
,36.0,324.0,,0.577,,,,307.0,62.0,
25.0,300.0,7500.0,,0.065,0.071,,484.0,,12.0,2
10.0,49.0,490.0,,0.529,,3.01,259.0,460.0,86.0,1
,50.0,,,,0.51,15.33,,,3.0,2
,,711.0,8.778,0.323,0.873,,,621.0,105.0,
,24.0,216.0,2.667,0.356,0.907,2.2,77.0,196.0,35.0,
9.0,,,,0.444,0.898,,,299.0,,
9.0,21.0,189.0,2.333,,0.905,2.3,,,30.0,1
9.0,81.0,729.0,9.0,0.357,,,260.0,629.0,117.0,1
10.0,67.0,670.0,6.7,0.3,0.745,2.14,201.0,,94.0,
8.0,,256.0,4.0,0.402,0.898,1.81,103.0,230.0,,
7.0,11.0,77.0,1.571,0.143,0.558,,11.0,43.0,7.0,1
9.0,,891.0,11.0,0.288,0.801,1.95,257.0,,132.0,1
,12.0,108.0,1.333,0.444,,1.85,,108.0,26.0,1
9.0,64.0,576.0,7.111,0.307,0.842,,177.0,485.0,89.0,1
11.0,94.0,1034.0,8.545,0.257,,2.18,,625.0,122.0,1
12.0,2.0,24.0,0.167,0.625,0.667,15.0,,,1.0,4
9.0,99.0,,11.0,0.312,0.826,2.16,278.0,736.0,,1
,83.0,996.0,6.917,0.253,,,252.0,,,1
8.0,,96.0,1.5,,1.0,1.5,42.0,96.0,28.0,
,,432.0,6.75,0.35,,1.74,151.0,383.0,87.0,1
9.0,95.0,855.0,10.556,0.284,0.849,,243.0,,,1
9.0,,,,,1.0,1.46,41.0,108.0,28.0,1
,64.0,576.0,7.111,0.302,0.92,1.98,174.0,,,1
11.0,101.0,1111.0,9.182,,0.849,1.72,,943.0,173.0,1
11.0,,902.0,7.455,,0.814,1.97,,,108.0,1
12.0,73.0,876.0,,0.259,0.743,,227.0,651.0,,1
10.0,,,9.8,,,1.72,294.0,765.0,171.0,
9.0,81.0,729.0,9.0,0.322,0.819,,,597.0,106.0,1
9.0,27.0,,,,,,,231.0,43.0,
,47.0,423.0,,0.404,,1.99,171.0,399.0,,1
9.0,32.0,288.0,,0.413,0.993,1.72,,286.0,,1
9.0,75.0,675.0,8.333,0.369,,2.09,249.0,,119.0,1
12.0,27.0,,2.25,0.318,0.898,2.64,103.0,,39.0,
,43.0,516.0,,0.31,0.793,,160.0,409.0,,1
12.0,61.0,732.0,,,0.746,,184.0,,104.0,1
10.0,19.0,190.0,1.9,0.363,0.837,2.46,,159.0,28.0,
2.0,204.0,408.0,102.0,0.412,,10.5,168.0,278.0,,
10.0,,290.0,,,,3.56,64.0,,18.0,
9.0,65.0,,,,,2.66,,527.0,102.0,1
,36.0,,4.0,0.565,0.944,3.16,183.0,306.0,,1
9.0,21.0,189.0,2.333,,0.81,1.79,61.0,153.0,34.0,
,7.0,,0.875,,0.429,,18.0,24.0,3.0,1
10.0,100.0,,10.0,,0.924,2.64,,924.0,168.0,
9.0,,288.0,,,0.691,2.1,86.0,199.0,41.0,1
9.0,,747.0,,0.335,0.843,2.05,250.0,630.0,,1
10.0,,,10.1,,0.855,2.92,,864.0,153.0,1
12.0,118.0,1416.0,9.833,0.255,0.7,,361.0,991.0,175.0,
10.0,126.0,1260.0,,,0.875,2.98,575.0,1103.0,193.0,1
,86.0,774.0,9.556,,0.757,,,586.0,,1
11.0,,1276.0,10.545,0.274,0.804,1.8,350.0,,,1
9.0,,387.0,,0.481,0.953,3.15,186.0,369.0,,1
8.0,,,,0.315,0.938,1.78,,345.0,65.0,
,41.0,328.0,5.125,0.393,,2.19,129.0,320.0,,1
10.0,44.0,,4.4,0.441,0.92,2.94,194.0,,66.0,1
9.0,45.0,405.0,,0.319,0.923,2.11,129.0,374.0,61.0,1
9.0,42.0,,,0.347,,2.34,131.0,346.0,56.0,1
1.0,35.0,,35.0,0.857,1.0,,30.0,,3.0,2
19.0,455.0,,,0.081,,,,,21.0,
,,344.0,,0.392,,2.21,135.0,319.0,61.0,1
,301.0,4214.0,21.5,0.257,0.564,,1084.0,2378.0,458.0,1
7.0,,,5.0,,0.902,2.57,121.0,,,1
9.0,123.0,1107.0,13.667,,0.898,2.78,397.0,994.0,143.0,
,,852.0,23.667,,0.173,6.53,,147.0,,2
261.0,30.0,7830.0,0.115,,,2.4,492.0,701.0,205.0,4
10.0,,1300.0,13.0,0.453,0.822,2.78,589.0,1069.0,212.0,1
1.0,,14.0,14.0,,1.0,12.0,12.0,14.0,1.0,2
8.0,3.0,,0.375,0.458,0.667,,11.0,16.0,,1
,,,0.625,0.325,,,13.0,36.0,2.0,
8.0,14.0,,1.75,,0.938,1.71,36.0,,21.0,
8.0,,400.0,,,0.8,2.3,,320.0,44.0,1
8.0,3.0,24.0,,0.5,,3.0,,,4.0,1
8.0,,184.0,2.875,0.255,1.0,2.14,47.0,184.0,22.0,
,15.0,120.0,,0.258,0.683,,31.0,,8.0,
