V1,V2,V3,V4,V5,V6,V7,Class
3.0,0.0,19.0,2.0,39.0,20.1,42.54,1
4.0,17.0,12.0,17.0,18.0,6.0,42.54,1
5.0,2.0,39.0,17.0,18.0,25.81,42.54,1
0.0,0.0,0.0,0.0,11.0,11.0,40.46,1
1.0,25.0,0.0,26.0,11.0,11.05,40.46,1
2.0,0.0,11.0,26.0,11.0,26.0,40.46,1
3.0,0.0,11.0,14.0,31.0,24.41,40.46,1
4.0,26.0,11.0,14.0,31.0,23.32,40.46,1
0.0,0.0,0.0,0.0,13.0,13.0,35.9,1
1.0,8.0,0.0,8.0,10.0,10.0,35.9,1
2.0,0.0,13.0,8.0,10.0,8.54,35.9,1
3.0,0.0,13.0,2.0,35.0,22.09,35.9,1
4.0,8.0,10.0,7.0,24.0,14.04,35.9,1
5.0,2.0,35.0,7.0,24.0,12.08,35.9,1
0.0,0.0,0.0,0.0,24.0,24.0,58.82,1
1.0,18.0,0.0,18.0,24.0,24.0,58.82,1
2.0,0.0,24.0,18.0,24.0,18.0,58.82,1
3.0,0.0,24.0,2.0,48.0,24.08,58.82,1
4.0,18.0,24.0,16.0,39.0,15.13,58.82,1
5.0,2.0,48.0,8.0,56.0,10.0,58.82,1
6.0,8.0,56.0,16.0,39.0,18.79,58.82,1
0.0,0.0,0.0,0.0,15.0,15.0,25.5,1
1.0,9.0,0.0,11.0,18.0,18.11,25.5,1
2.0,0.0,15.0,11.0,18.0,11.4,25.5,1
3.0,0.0,15.0,1.0,23.0,8.06,25.5,1
4.0,11.0,18.0,1.0,23.0,11.18,25.5,1
0.0,0.0,0.0,0.0,13.0,13.0,25.24,1
1.0,14.0,0.0,14.0,12.0,12.0,25.24,1
2.0,0.0,13.0,14.0,12.0,14.04,25.24,1
3.0,0.0,13.0,0.0,21.0,8.0,25.24,1
4.0,14.0,12.0,0.0,21.0,16.64,25.24,1
0.0,0.0,0.0,0.0,16.0,16.0,32.57,1
1.0,8.0,0.0,10.0,15.0,15.13,32.57,1
2.0,0.0,16.0,10.0,15.0,10.05,32.57,1
3.0,0.0,16.0,1.0,31.0,15.03,32.57,1
4.0,10.0,15.0,9.0,26.0,11.05,32.57,1
5.0,1.0,31.0,9.0,26.0,9.43,32.57,1
0.0,0.0,0.0,0.0,10.0,10.0,45.79,1
1.0,23.0,0.0,24.0,14.0,14.04,45.79,1
2.0,0.0,10.0,24.0,14.0,24.33,45.79,1
3.0,0.0,10.0,0.0,26.0,16.0,45.79,1
4.0,24.0,14.0,23.0,39.0,25.02,45.79,1
5.0,0.0,26.0,23.0,39.0,26.42,45.79,1
0.0,0.0,0.0,0.0,24.0,24.0,52.39,1
1.0,18.0,0.0,20.0,16.0,16.12,52.39,1
2.0,0.0,24.0,20.0,16.0,21.54,52.39,1
3.0,0.0,24.0,1.0,48.0,24.02,52.39,1
4.0,20.0,16.0,21.0,40.0,24.02,52.39,1
5.0,1.0,48.0,21.0,40.0,21.54,52.39,1
0.0,0.0,0.0,0.0,20.0,20.0,40.85,1
1.0,13.0,0.0,15.0,12.0,12.17,40.85,1
2.0,0.0,20.0,15.0,12.0,17.0,40.85,1
3.0,0.0,20.0,8.0,38.0,19.7,40.85,1
4.0,15.0,12.0,8.0,38.0,26.93,40.85,1
0.0,0.0,0.0,0.0,7.0,7.0,38.6,1
1.0,22.0,0.0,23.0,10.0,10.05,38.6,1
2.0,0.0,7.0,23.0,10.0,23.19,38.6,1
3.0,0.0,7.0,3.0,31.0,24.19,38.6,1
4.0,23.0,10.0,3.0,31.0,29.0,38.6,1
0.0,0.0,0.0,0.0,12.0,12.0,26.83,1
1.0,10.0,0.0,12.0,6.0,6.32,26.83,1
2.0,0.0,12.0,12.0,6.0,13.42,26.83,1
3.0,0.0,12.0,2.0,19.0,7.28,26.83,1
4.0,12.0,6.0,12.0,17.0,11.0,26.83,1
5.0,2.0,19.0,3.0,24.0,5.1,26.83,1
6.0,3.0,24.0,12.0,17.0,11.4,26.83,1
0.0,0.0,0.0,0.0,11.0,11.0,35.38,1
1.0,20.0,0.0,22.0,14.0,14.14,35.38,1
2.0,0.0,11.0,22.0,14.0,22.2,35.38,1
3.0,0.0,11.0,0.0,26.0,15.0,35.38,1
4.0,22.0,14.0,24.0,21.0,7.28,35.38,1
5.0,0.0,26.0,24.0,21.0,24.52,35.38,1
0.0,0.0,0.0,0.0,13.0,13.0,37.16,1
1.0,12.0,0.0,13.0,11.0,11.05,37.16,1
2.0,0.0,13.0,13.0,11.0,13.15,37.16,1
3.0,0.0,13.0,2.0,34.0,21.1,37.16,1
4.0,13.0,11.0,15.0,30.0,19.1,37.16,1
5.0,2.0,34.0,15.0,30.0,13.6,37.16,1
0.0,0.0,0.0,0.0,10.0,10.0,30.87,1
1.0,12.0,0.0,13.0,7.0,7.07,30.87,1
2.0,0.0,10.0,13.0,7.0,13.34,30.87,1
3.0,0.0,10.0,1.0,22.0,12.04,30.87,1
4.0,13.0,7.0,11.0,28.0,21.1,30.87,1
5.0,1.0,22.0,11.0,28.0,11.66,30.87,1
0.0,0.0,0.0,0.0,21.0,21.0,35.34,1
1.0,15.0,0.0,15.0,24.0,24.0,35.34,1
2.0,0.0,21.0,15.0,24.0,15.3,35.34,1
3.0,0.0,21.0,14.0,32.0,17.8,35.34,1
4.0,15.0,24.0,14.0,32.0,8.06,35.34,1
0.0,0.0,0.0,0.0,18.0,18.0,43.01,1
1.0,11.0,0.0,13.0,12.0,12.17,43.01,1
2.0,0.0,18.0,13.0,12.0,14.32,43.01,1
3.0,0.0,18.0,4.0,41.0,23.35,43.01,1
4.0,13.0,12.0,4.0,41.0,30.36,43.01,1
0.0,0.0,0.0,0.0,17.0,17.0,53.34,1
1.0,23.0,0.0,25.0,10.0,10.2,53.34,1
2.0,0.0,17.0,25.0,10.0,25.96,53.34,1
3.0,0.0,17.0,2.0,37.0,20.1,53.34,1
4.0,25.0,10.0,27.0,18.0,8.25,53.34,1
5.0,2.0,37.0,21.0,46.0,21.02,53.34,1
6.0,21.0,46.0,27.0,18.0,28.64,53.34,1
0.0,0.0,0.0,0.0,14.0,14.0,41.34,1
1.0,20.0,0.0,22.0,8.0,8.25,41.34,1
2.0,0.0,14.0,22.0,8.0,22.8,41.34,1
3.0,0.0,14.0,7.0,35.0,22.14,41.34,1
4.0,22.0,8.0,7.0,35.0,30.89,41.34,1
0.0,0.0,0.0,0.0,7.0,7.0,43.01,1
1.0,24.0,0.0,25.0,12.0,12.04,43.01,1
2.0,0.0,7.0,25.0,12.0,25.5,43.01,1
3.0,0.0,7.0,2.0,31.0,24.08,43.01,1
4.0,25.0,12.0,25.0,29.0,17.0,43.01,1
5.0,2.0,31.0,20.0,35.0,18.44,43.01,1
6.0,20.0,35.0,25.0,29.0,7.81,43.01,1
0.0,0.0,0.0,0.0,12.0,12.0,33.11,1
1.0,14.0,0.0,14.0,11.0,11.0,33.11,1
2.0,0.0,12.0,14.0,11.0,14.04,33.11,1
3.0,0.0,12.0,2.0,29.0,17.12,33.11,1
4.0,14.0,11.0,12.0,30.0,19.1,33.11,1
5.0,2.0,29.0,12.0,30.0,10.05,33.11,1
0.0,0.0,0.0,0.0,22.0,22.0,51.79,1
1.0,8.0,0.0,9.0,9.0,9.06,51.79,1
2.0,0.0,22.0,9.0,9.0,15.81,51.79,1
3.0,0.0,22.0,0.0,46.0,24.0,51.79,1
4.0,9.0,9.0,8.0,30.0,21.02,51.79,1
5.0,0.0,46.0,4.0,51.0,6.4,51.79,1
6.0,4.0,51.0,8.0,30.0,21.38,51.79,1
0.0,0.0,0.0,0.0,13.0,13.0,41.76,1
1.0,10.0,0.0,12.0,7.0,7.28,41.76,1
2.0,0.0,13.0,12.0,7.0,13.42,41.76,1
3.0,0.0,13.0,1.0,34.0,21.02,41.76,1
4.0,12.0,7.0,12.0,21.0,14.0,41.76,1
5.0,1.0,34.0,6.0,40.0,7.81,41.76,1
6.0,6.0,40.0,12.0,21.0,19.92,41.76,1
0.0,0.0,0.0,0.0,20.0,20.0,46.1,1
1.0,19.0,0.0,19.0,8.0,8.0,46.1,1
2.0,0.0,20.0,19.0,8.0,22.47,46.1,1
3.0,0.0,20.0,8.0,42.0,23.41,46.1,1
4.0,19.0,8.0,8.0,42.0,35.74,46.1,1
0.0,0.0,0.0,0.0,12.0,12.0,37.66,1
1.0,7.0,0.0,7.0,7.0,7.0,37.66,1
2.0,0.0,12.0,7.0,7.0,8.6,37.66,1
3.0,0.0,12.0,1.0,35.0,23.02,37.66,1
4.0,7.0,7.0,5.0,30.0,23.09,37.66,1
5.0,1.0,35.0,2.0,37.0,2.24,37.66,1
6.0,2.0,37.0,5.0,30.0,7.62,37.66,1
0.0,0.0,0.0,0.0,20.0,20.0,43.05,1
1.0,19.0,0.0,20.0,11.0,11.05,43.05,1
2.0,0.0,20.0,20.0,11.0,21.93,43.05,1
3.0,0.0,20.0,0.0,37.0,17.0,43.05,1
4.0,20.0,11.0,22.0,22.0,11.18,43.05,1
5.0,0.0,37.0,22.0,22.0,26.63,43.05,1
0.0,0.0,0.0,0.0,7.0,7.0,25.0,1
1.0,6.0,0.0,6.0,7.0,7.0,25.0,1
2.0,0.0,7.0,6.0,7.0,6.0,25.0,1
3.0,0.0,7.0,1.0,24.0,17.03,25.0,1
4.0,6.0,7.0,7.0,24.0,17.03,25.0,1
5.0,1.0,24.0,2.0,24.0,1.0,25.0,1
6.0,2.0,24.0,7.0,24.0,5.0,25.0,1
0.0,0.0,0.0,0.0,7.0,7.0,40.0,1
1.0,21.0,0.0,22.0,11.0,11.05,40.0,1
2.0,0.0,7.0,22.0,11.0,22.36,40.0,1
3.0,0.0,7.0,2.0,15.0,8.25,40.0,1
4.0,22.0,11.0,24.0,32.0,21.1,40.0,1
5.0,2.0,15.0,24.0,32.0,27.8,40.0,1
0.0,0.0,0.0,0.0,6.0,6.0,26.0,1
1.0,10.0,0.0,10.0,7.0,7.0,26.0,1
2.0,0.0,6.0,10.0,7.0,10.05,26.0,1
3.0,0.0,6.0,1.0,13.0,7.07,26.0,1
4.0,10.0,7.0,9.0,24.0,17.03,26.0,1
5.0,1.0,13.0,5.0,22.0,9.85,26.0,1
6.0,5.0,22.0,9.0,24.0,4.47,26.0,1
0.0,0.0,0.0,0.0,22.0,22.0,41.59,1
1.0,18.0,0.0,19.0,11.0,11.05,41.59,1
2.0,0.0,22.0,19.0,11.0,21.95,41.59,1
3.0,0.0,22.0,1.0,37.0,15.03,41.59,1
4.0,19.0,11.0,17.0,30.0,19.1,41.59,1
5.0,1.0,37.0,17.0,30.0,17.46,41.59,1
0.0,0.0,0.0,0.0,24.0,24.0,49.74,1
1.0,24.0,0.0,25.0,17.0,17.03,49.74,1
2.0,0.0,24.0,25.0,17.0,25.96,49.74,1
3.0,0.0,24.0,2.0,34.0,10.2,49.74,1
4.0,25.0,17.0,24.0,40.0,23.02,49.74,1
5.0,2.0,34.0,9.0,43.0,11.4,49.74,1
6.0,9.0,43.0,24.0,40.0,15.3,49.74,1
0.0,0.0,0.0,0.0,10.0,10.0,32.53,1
1.0,23.0,0.0,23.0,14.0,14.0,32.53,1
2.0,0.0,10.0,23.0,14.0,23.35,32.53,1
3.0,0.0,10.0,13.0,23.0,18.38,32.53,1
4.0,23.0,14.0,13.0,23.0,13.45,32.53,1
0.0,0.0,0.0,0.0,15.0,15.0,37.48,1
1.0,25.0,0.0,27.0,9.0,9.22,37.48,1
2.0,0.0,15.0,27.0,9.0,27.66,37.48,1
3.0,0.0,15.0,23.0,26.0,25.5,37.48,1
4.0,27.0,9.0,23.0,26.0,17.46,37.48,1
0.0,0.0,0.0,0.0,18.0,18.0,29.55,1
1.0,10.0,0.0,12.0,18.0,18.11,29.55,1
2.0,0.0,18.0,12.0,18.0,12.0,29.55,1
3.0,0.0,18.0,4.0,27.0,9.85,29.55,1
4.0,12.0,18.0,4.0,27.0,12.04,29.55,1
0.0,0.0,0.0,0.0,11.0,11.0,28.46,1
1.0,8.0,0.0,9.0,9.0,9.06,28.46,1
2.0,0.0,11.0,9.0,9.0,9.22,28.46,1
3.0,0.0,11.0,2.0,27.0,16.12,28.46,1
4.0,9.0,9.0,9.0,22.0,13.0,28.46,1
5.0,2.0,27.0,9.0,22.0,8.6,28.46,1
0.0,0.0,0.0,0.0,19.0,19.0,49.74,1
1.0,23.0,0.0,25.0,20.0,20.1,49.74,1
2.0,0.0,19.0,25.0,20.0,25.02,49.74,1
3.0,0.0,19.0,0.0,40.0,21.0,49.74,1
4.0,25.0,20.0,23.0,43.0,23.09,49.74,1
5.0,0.0,40.0,6.0,42.0,6.32,49.74,1
6.0,6.0,42.0,23.0,43.0,17.03,49.74,1
0.0,0.0,0.0,0.0,19.0,19.0,38.83,1
1.0,8.0,0.0,8.0,7.0,7.0,38.83,1
2.0,0.0,19.0,8.0,7.0,14.42,38.83,1
3.0,0.0,19.0,2.0,37.0,18.11,38.83,1
4.0,8.0,7.0,6.0,30.0,23.09,38.83,1
5.0,2.0,37.0,2.0,38.0,1.0,38.83,1
6.0,2.0,38.0,6.0,30.0,8.94,38.83,1
0.0,0.0,0.0,0.0,12.0,12.0,40.5,1
1.0,11.0,0.0,12.0,17.0,17.03,40.5,1
2.0,0.0,12.0,12.0,17.0,13.0,40.5,1
3.0,0.0,12.0,1.0,34.0,22.02,40.5,1
4.0,12.0,17.0,14.0,38.0,21.1,40.5,1
5.0,1.0,34.0,14.0,38.0,13.6,40.5,1
0.0,0.0,0.0,0.0,20.0,20.0,49.66,1
1.0,19.0,0.0,21.0,14.0,14.14,49.66,1
2.0,0.0,20.0,21.0,14.0,21.84,49.66,1
3.0,0.0,20.0,20.0,45.0,32.02,49.66,1
4.0,21.0,14.0,20.0,45.0,31.02,49.66,1
0.0,0.0,0.0,0.0,8.0,8.0,35.9,1
1.0,6.0,0.0,8.0,11.0,11.18,35.9,1
2.0,0.0,8.0,8.0,11.0,8.54,35.9,1
3.0,0.0,8.0,2.0,27.0,19.1,35.9,1
4.0,8.0,11.0,8.0,29.0,18.0,35.9,1
5.0,2.0,27.0,8.0,35.0,10.0,35.9,1
6.0,8.0,35.0,8.0,29.0,6.0,35.9,1
0.0,0.0,0.0,0.0,13.0,13.0,33.96,1
1.0,6.0,0.0,8.0,11.0,11.18,33.96,1
2.0,0.0,13.0,8.0,11.0,8.25,33.96,1
3.0,0.0,13.0,1.0,33.0,20.02,33.96,1
4.0,8.0,11.0,8.0,20.0,9.0,33.96,1
5.0,1.0,33.0,8.0,20.0,14.76,33.96,1
0.0,0.0,0.0,0.0,19.0,19.0,46.62,1
1.0,17.0,0.0,18.0,14.0,14.04,46.62,1
2.0,0.0,19.0,18.0,14.0,18.68,46.62,1
3.0,0.0,19.0,1.0,35.0,16.03,46.62,1
4.0,18.0,14.0,16.0,33.0,19.1,46.62,1
5.0,1.0,35.0,14.0,43.0,15.26,46.62,1
6.0,14.0,43.0,16.0,33.0,10.2,46.62,1
0.0,0.0,0.0,0.0,25.0,25.0,48.38,1
1.0,13.0,0.0,14.0,26.0,26.02,48.38,1
2.0,0.0,25.0,14.0,26.0,14.04,48.38,1
3.0,0.0,25.0,1.0,46.0,21.02,48.38,1
4.0,14.0,26.0,15.0,38.0,12.04,48.38,1
5.0,1.0,46.0,15.0,38.0,16.12,48.38,1
0.0,0.0,0.0,0.0,10.0,10.0,36.36,1
1.0,17.0,0.0,19.0,11.0,11.18,36.36,1
2.0,0.0,10.0,19.0,11.0,19.03,36.36,1
3.0,0.0,10.0,1.0,24.0,14.04,36.36,1
4.0,19.0,11.0,18.0,17.0,6.08,36.36,1
5.0,1.0,24.0,9.0,31.0,10.63,36.36,1
6.0,9.0,31.0,18.0,17.0,16.64,36.36,1
0.0,0.0,0.0,0.0,7.0,7.0,26.25,1
1.0,18.0,0.0,19.0,11.0,11.05,26.25,1
2.0,0.0,7.0,19.0,11.0,19.42,26.25,1
3.0,0.0,7.0,0.0,16.0,9.0,26.25,1
4.0,19.0,11.0,20.0,17.0,6.08,26.25,1
5.0,0.0,16.0,20.0,17.0,20.02,26.25,1
0.0,0.0,0.0,0.0,13.0,13.0,27.46,1
1.0,13.0,0.0,15.0,10.0,10.2,27.46,1
2.0,0.0,13.0,15.0,10.0,15.3,27.46,1
3.0,0.0,13.0,3.0,23.0,10.44,27.46,1
4.0,15.0,10.0,3.0,23.0,17.69,27.46,1
0.0,0.0,0.0,0.0,6.0,6.0,32.02,1
1.0,19.0,0.0,20.0,10.0,10.05,32.02,1
2.0,0.0,6.0,20.0,10.0,20.4,32.02,1
3.0,0.0,6.0,1.0,21.0,15.03,32.02,1
4.0,20.0,10.0,18.0,25.0,15.13,32.02,1
5.0,1.0,21.0,18.0,25.0,17.46,32.02,1
0.0,0.0,0.0,0.0,11.0,11.0,35.38,1
1.0,24.0,0.0,24.0,12.0,12.0,35.38,1
2.0,0.0,11.0,24.0,12.0,24.02,35.38,1
3.0,0.0,11.0,2.0,23.0,12.17,35.38,1
4.0,24.0,12.0,24.0,26.0,14.0,35.38,1
5.0,2.0,23.0,24.0,26.0,22.2,35.38,1
0.0,0.0,0.0,0.0,17.0,17.0,44.94,1
1.0,22.0,0.0,24.0,20.0,20.1,44.94,1
2.0,0.0,17.0,24.0,20.0,24.19,44.94,1
3.0,0.0,17.0,1.0,38.0,21.02,44.94,1
4.0,24.0,20.0,1.0,38.0,29.21,44.94,1
0.0,0.0,0.0,0.0,25.0,25.0,49.24,1
1.0,21.0,0.0,22.0,6.0,6.08,49.24,1
2.0,0.0,25.0,22.0,6.0,29.07,49.24,1
3.0,0.0,25.0,2.0,43.0,18.11,49.24,1
4.0,22.0,6.0,24.0,13.0,7.28,49.24,1
5.0,2.0,43.0,24.0,13.0,37.2,49.24,1
0.0,0.0,0.0,0.0,13.0,13.0,40.85,1
1.0,14.0,0.0,14.0,17.0,17.0,40.85,1
2.0,0.0,13.0,14.0,17.0,14.56,40.85,1
3.0,0.0,13.0,2.0,35.0,22.09,40.85,1
4.0,14.0,17.0,15.0,38.0,21.02,40.85,1
5.0,2.0,35.0,15.0,38.0,13.34,40.85,1
0.0,0.0,0.0,0.0,6.0,6.0,36.62,1
1.0,19.0,0.0,21.0,10.0,10.2,36.62,1
2.0,0.0,6.0,21.0,10.0,21.38,36.62,1
3.0,0.0,6.0,2.0,12.0,6.32,36.62,1
4.0,21.0,10.0,21.0,30.0,20.0,36.62,1
5.0,2.0,12.0,21.0,30.0,26.17,36.62,1
0.0,0.0,0.0,0.0,13.0,13.0,30.08,1
1.0,7.0,0.0,8.0,15.0,15.03,30.08,1
2.0,0.0,13.0,8.0,15.0,8.25,30.08,1
3.0,0.0,13.0,2.0,29.0,16.12,30.08,1
4.0,8.0,15.0,2.0,29.0,15.23,30.08,1
0.0,0.0,0.0,0.0,11.0,11.0,26.63,1
1.0,15.0,0.0,15.0,14.0,14.0,26.63,1
2.0,0.0,11.0,15.0,14.0,15.3,26.63,1
3.0,0.0,11.0,2.0,22.0,11.18,26.63,1
4.0,15.0,14.0,2.0,22.0,15.26,26.63,1
0.0,0.0,0.0,0.0,14.0,14.0,21.19,1
1.0,6.0,0.0,7.0,12.0,12.04,21.19,1
2.0,0.0,14.0,7.0,12.0,7.28,21.19,1
3.0,0.0,14.0,5.0,20.0,7.81,21.19,1
4.0,7.0,12.0,5.0,20.0,8.25,21.19,1
0.0,0.0,0.0,0.0,25.0,25.0,44.38,1
1.0,15.0,0.0,16.0,6.0,6.08,44.38,1
2.0,0.0,25.0,16.0,6.0,24.84,44.38,1
3.0,0.0,25.0,1.0,41.0,16.03,44.38,1
4.0,16.0,6.0,17.0,30.0,24.02,44.38,1
5.0,1.0,41.0,17.0,30.0,19.42,44.38,1
0.0,0.0,0.0,0.0,7.0,7.0,39.05,1
1.0,22.0,0.0,24.0,10.0,10.2,39.05,1
2.0,0.0,7.0,24.0,10.0,24.19,39.05,1
3.0,0.0,7.0,0.0,26.0,19.0,39.05,1
4.0,24.0,10.0,25.0,24.0,14.04,39.05,1
5.0,0.0,26.0,14.0,30.0,14.56,39.05,1
6.0,14.0,30.0,25.0,24.0,12.53,39.05,1
0.0,0.0,0.0,0.0,22.0,22.0,56.46,1
1.0,22.0,0.0,22.0,15.0,15.0,56.46,1
2.0,0.0,22.0,22.0,15.0,23.09,56.46,1
3.0,0.0,22.0,2.0,45.0,23.09,56.46,1
4.0,22.0,15.0,20.0,36.0,21.1,56.46,1
5.0,2.0,45.0,14.0,52.0,13.89,56.46,1
6.0,14.0,52.0,20.0,36.0,17.09,56.46,1
0.0,0.0,0.0,0.0,19.0,19.0,37.66,1
1.0,6.0,0.0,7.0,24.0,24.02,37.66,1
2.0,0.0,19.0,7.0,24.0,8.6,37.66,1
3.0,0.0,19.0,0.0,31.0,12.0,37.66,1
4.0,7.0,24.0,5.0,37.0,13.15,37.66,1
5.0,0.0,31.0,5.0,37.0,7.81,37.66,1
0.0,0.0,0.0,0.0,16.0,16.0,47.17,1
1.0,25.0,0.0,25.0,18.0,18.0,47.17,1
2.0,0.0,16.0,25.0,18.0,25.08,47.17,1
3.0,0.0,16.0,0.0,33.0,17.0,47.17,1
4.0,25.0,18.0,25.0,40.0,22.0,47.17,1
5.0,0.0,33.0,1.0,33.0,1.0,47.17,1
6.0,1.0,33.0,25.0,40.0,25.0,47.17,1
0.0,0.0,0.0,0.0,10.0,10.0,33.62,1
1.0,16.0,0.0,17.0,14.0,14.04,33.62,1
2.0,0.0,10.0,17.0,14.0,17.46,33.62,1
3.0,0.0,10.0,2.0,23.0,13.15,33.62,1
4.0,17.0,14.0,15.0,28.0,14.14,33.62,1
5.0,2.0,23.0,13.0,29.0,12.53,33.62,1
6.0,13.0,29.0,15.0,28.0,2.24,33.62,1
0.0,0.0,0.0,0.0,21.0,21.0,44.94,1
1.0,22.0,0.0,24.0,23.0,23.09,44.94,1
2.0,0.0,21.0,24.0,23.0,24.08,44.94,1
3.0,0.0,21.0,14.0,38.0,22.02,44.94,1
4.0,24.0,23.0,14.0,38.0,18.03,44.94,1
0.0,0.0,0.0,0.0,17.0,17.0,38.08,1
1.0,9.0,0.0,9.0,17.0,17.0,38.08,1
2.0,0.0,17.0,9.0,17.0,9.0,38.08,1
3.0,0.0,17.0,5.0,37.0,20.62,38.08,1
4.0,9.0,17.0,5.0,37.0,20.4,38.08,1
0.0,0.0,0.0,0.0,24.0,24.0,30.59,1
1.0,6.0,0.0,6.0,13.0,13.0,30.59,1
2.0,0.0,24.0,6.0,13.0,12.53,30.59,1
3.0,0.0,24.0,2.0,30.0,6.32,30.59,1
4.0,6.0,13.0,2.0,30.0,17.46,30.59,1
0.0,0.0,0.0,0.0,12.0,12.0,36.72,1
1.0,17.0,0.0,18.0,12.0,12.04,36.72,1
2.0,0.0,12.0,18.0,12.0,18.0,36.72,1
3.0,0.0,12.0,14.0,32.0,24.41,36.72,1
4.0,18.0,12.0,14.0,32.0,20.4,36.72,1
0.0,0.0,0.0,0.0,22.0,22.0,52.33,1
1.0,22.0,0.0,23.0,12.0,12.04,52.33,1
2.0,0.0,22.0,23.0,12.0,25.08,52.33,1
3.0,0.0,22.0,14.0,47.0,28.65,52.33,1
4.0,23.0,12.0,14.0,47.0,36.14,52.33,1
0.0,0.0,0.0,0.0,17.0,17.0,29.53,1
1.0,12.0,0.0,14.0,21.0,21.1,29.53,1
2.0,0.0,17.0,14.0,21.0,14.56,29.53,1
3.0,0.0,17.0,6.0,26.0,10.82,29.53,1
4.0,14.0,21.0,6.0,26.0,9.43,29.53,1
0.0,0.0,0.0,0.0,7.0,7.0,38.83,1
1.0,22.0,0.0,22.0,7.0,7.0,38.83,1
2.0,0.0,7.0,22.0,7.0,22.0,38.83,1
3.0,0.0,7.0,1.0,32.0,25.02,38.83,1
4.0,22.0,7.0,22.0,31.0,24.0,38.83,1
5.0,1.0,32.0,22.0,31.0,21.02,38.83,1
0.0,0.0,0.0,0.0,18.0,18.0,43.68,1
1.0,8.0,0.0,10.0,16.0,16.12,43.68,1
2.0,0.0,18.0,10.0,16.0,10.2,43.68,1
3.0,0.0,18.0,2.0,37.0,19.1,43.68,1
4.0,10.0,16.0,12.0,24.0,8.25,43.68,1
5.0,2.0,37.0,10.0,42.0,9.43,43.68,1
6.0,10.0,42.0,12.0,24.0,18.11,43.68,1
0.0,0.0,0.0,0.0,19.0,19.0,53.85,1
1.0,19.0,0.0,20.0,15.0,15.03,53.85,1
2.0,0.0,19.0,20.0,15.0,20.4,53.85,1
3.0,0.0,19.0,2.0,43.0,24.08,53.85,1
4.0,20.0,15.0,20.0,40.0,25.0,53.85,1
5.0,2.0,43.0,12.0,50.0,12.21,53.85,1
6.0,12.0,50.0,20.0,40.0,12.81,53.85,1
0.0,0.0,0.0,0.0,25.0,25.0,55.9,1
1.0,8.0,0.0,10.0,11.0,11.18,55.9,1
2.0,0.0,25.0,10.0,11.0,17.2,55.9,1
3.0,0.0,25.0,2.0,46.0,21.1,55.9,1
4.0,10.0,11.0,10.0,32.0,21.0,55.9,1
5.0,2.0,46.0,4.0,55.0,9.22,55.9,1
6.0,4.0,55.0,10.0,32.0,23.77,55.9,1
0.0,0.0,0.0,0.0,19.0,19.0,38.95,1
1.0,18.0,0.0,19.0,18.0,18.03,38.95,1
2.0,0.0,19.0,19.0,18.0,19.03,38.95,1
3.0,0.0,19.0,1.0,27.0,8.06,38.95,1
4.0,19.0,18.0,19.0,34.0,16.0,38.95,1
5.0,1.0,27.0,19.0,34.0,19.31,38.95,1
0.0,0.0,0.0,0.0,11.0,11.0,32.2,1
1.0,18.0,0.0,19.0,13.0,13.04,32.2,1
2.0,0.0,11.0,19.0,13.0,19.1,32.2,1
3.0,0.0,11.0,1.0,18.0,7.07,32.2,1
4.0,19.0,13.0,17.0,26.0,13.15,32.2,1
5.0,1.0,18.0,9.0,24.0,10.0,32.2,1
6.0,9.0,24.0,17.0,26.0,8.25,32.2,1
0.0,0.0,0.0,0.0,11.0,11.0,40.22,1
1.0,21.0,0.0,22.0,15.0,15.03,40.22,1
2.0,0.0,11.0,22.0,15.0,22.36,40.22,1
3.0,0.0,11.0,1.0,29.0,18.03,40.22,1
4.0,22.0,15.0,23.0,33.0,18.03,40.22,1
5.0,1.0,29.0,23.0,33.0,22.36,40.22,1
0.0,0.0,0.0,0.0,18.0,18.0,44.64,1
1.0,11.0,0.0,12.0,7.0,7.07,44.64,1
2.0,0.0,18.0,12.0,7.0,16.28,44.64,1
3.0,0.0,18.0,2.0,38.0,20.1,44.64,1
4.0,12.0,7.0,12.0,21.0,14.0,44.64,1
5.0,2.0,38.0,5.0,43.0,5.83,44.64,1
6.0,5.0,43.0,12.0,21.0,23.09,44.64,1
0.0,0.0,0.0,0.0,9.0,9.0,30.46,1
1.0,10.0,0.0,10.0,7.0,7.0,30.46,1
2.0,0.0,9.0,10.0,7.0,10.2,30.46,1
3.0,0.0,9.0,2.0,23.0,14.14,30.46,1
4.0,10.0,7.0,12.0,28.0,21.1,30.46,1
5.0,2.0,23.0,6.0,28.0,6.4,30.46,1
6.0,6.0,28.0,12.0,28.0,6.0,30.46,1
0.0,0.0,0.0,0.0,8.0,8.0,40.82,1
1.0,20.0,0.0,21.0,12.0,12.04,40.82,1
2.0,0.0,8.0,21.0,12.0,21.38,40.82,1
3.0,0.0,8.0,1.0,17.0,9.06,40.82,1
4.0,21.0,12.0,21.0,35.0,23.0,40.82,1
5.0,1.0,17.0,21.0,35.0,26.91,40.82,1
0.0,0.0,0.0,0.0,14.0,14.0,39.81,1
1.0,8.0,0.0,8.0,14.0,14.0,39.81,1
2.0,0.0,14.0,8.0,14.0,8.0,39.81,1
3.0,0.0,14.0,3.0,39.0,25.18,39.81,1
4.0,8.0,14.0,3.0,39.0,25.5,39.81,1
