acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
0.3131,-0.8761,0.0235,-0.3714,-0.2015,-27.194,0
0.4926,-11.017,-0.0233,-0.0722,,18.843,
,-0.8389,-0.0923,0.853,-10.927,,0
0.4814,,-0.2856,0.2595,0.737,,0
,-12.703,,-0.7625,-16.43,,0
0.2372,-0.7812,-0.0216,-0.7743,0.9351,-31.795,0
0.3254,-0.864,0.0416,-0.3637,0.829,,
,-0.9666,-0.0232,,-0.8583,25.318,
0.4631,-0.9102,-0.2144,0.5035,,0.6664,0
0.5819,,-0.2273,,-0.3331,-0.0513,0
0.2822,-0.7987,-0.0286,-0.8201,,,
0.3291,-0.9057,,-0.3045,0.152,-11.423,0
0.4946,-12.142,,0.7827,-10.439,25.927,
,-0.7454,,0.9067,0.1985,0.8965,
0.6162,-13.798,-0.331,,0.1813,,0
0.3045,-0.7608,,-0.9482,,-21.606,
0.3039,-0.9561,0.0522,,0.2354,,0
0.4609,-0.9906,,,,21.644,0
0.4019,-0.6885,,0.7772,0.1716,11.48,0
,,-0.2385,-0.2872,0.3584,0.4569,
0.345,,,-0.8739,-0.0374,-18.991,0
0.2844,-0.7543,0.0372,-0.3076,,-21.791,0
0.4636,-0.9856,-0.0499,0.1938,10.48,28.7,0
,-0.6785,-0.1201,0.8003,-0.2161,12.005,
0.5868,-11.16,-0.2847,,-0.2364,0.714,0
0.548,-12.571,,-0.8205,-0.4823,-13.702,0
0.3044,-0.7385,0.0186,-0.4477,,-25.524,0
0.4051,-0.9521,,-0.1341,0.6492,11.801,0
0.3958,-10.376,-0.0246,,-0.9282,,
0.4759,-0.8437,-0.2073,0.4256,0.7942,0.6932,0
0.4659,,-0.2657,-0.7551,0.1387,,0
0.2844,-0.6963,,,0.2592,-20.039,0
0.3428,,0.0552,,,,0
0.3867,-11.259,-0.0423,0.6727,-10.505,22.994,0
0.4435,,-0.1901,,0.3143,11.769,0
,-13.006,-0.2244,-0.6899,,-0.8602,
0.2759,-0.788,,-0.8664,0.3503,-22.748,
0.3079,,0.067,-0.1367,0.2256,,
0.4608,-11.792,-0.1793,,-0.6482,,0
0.4056,,-0.1217,,0.1835,14.762,0
0.4965,-11.338,-0.245,,0.0735,,0
,-10.528,-0.0192,-0.8375,,-25.222,0
0.2804,-0.8723,,,-0.0888,-19.523,0
,,-0.125,0.6156,,26.269,0
0.3491,-0.7034,,0.7577,,,
0.6022,,-0.2709,-0.1606,0.1654,0.1188,
,-10.061,-0.0251,,-0.8974,-20.17,0
,-0.9366,0.0419,-0.2178,-0.3479,-29.057,0
0.4656,,-0.1427,0.2606,0.7861,25.391,0
0.3654,,-0.1846,0.3913,0.173,,
0.5742,-10.41,-0.2881,0.2379,,0.8891,0
,-13.065,-0.0821,,,-16.279,
0.3311,-0.9232,-0.0014,-0.0986,-0.4389,-33.419,0
,-0.9634,,,,,
,-0.7874,-0.1001,0.5418,,27.051,0
0.4611,,-0.1998,0.5149,0.3624,10.001,0
0.5091,-0.9375,,-0.3706,,-12.069,0
0.2964,,-0.0152,-0.6217,0.0335,-28.6,0
0.4075,-0.9708,-0.0134,,0.5588,-0.6595,0
0.3871,-10.496,,0.2493,-0.3863,,0
0.5212,-0.8346,-0.1898,0.44,0.1421,,0
,-12.468,-0.2585,-0.451,,-0.7737,0
,-0.8532,-0.0891,-0.5902,0.0391,-27.951,0
0.2916,-0.8956,,-0.4179,0.3022,-14.242,0
,,-0.2939,,-16.203,32.77,0
0.3995,,-0.1191,0.5493,,12.153,
0.4733,-12.94,-0.2479,,0.1645,,0
0.3745,-10.143,-0.0602,-0.8993,-0.5319,-18.496,0
,-0.877,0.0079,,-0.3073,-22.386,0
0.4082,,-0.1218,0.3439,,21.739,0
,,-0.1112,0.6312,-0.0091,,0
0.5626,-11.738,,,0.071,0.5991,0
0.4874,-11.959,,-0.7422,,-14.296,0
,,,,-0.6373,-21.895,0
,,-0.09,,0.9983,11.602,0
,-0.6879,-0.1299,0.5113,0.1737,18.969,0
0.4485,-0.8239,-0.2252,0.5552,-0.669,0.9452,0
0.5133,,-0.3051,-0.5109,-0.4355,-0.8006,0
,,-0.0051,-12.274,18.434,,0
0.4295,,-0.0116,0.1327,-0.215,0.5891,0
0.418,-13.2,,,0.0033,,0
,-0.7409,,,,,0
,-13.998,-0.3147,-0.63,-0.2355,,
0.2627,,-0.0791,-0.9808,,-21.667,
,,0.0237,-0.1479,,-13.796,
0.4794,,-0.2019,0.6261,,29.164,0
0.3402,-0.7017,,0.5354,,0.9991,0
0.4732,,-0.273,-0.1494,-0.0255,0.2892,0
,-10.202,-0.0989,-0.7691,,-17.466,0
,-0.8031,0.0039,,0.131,-24.199,0
0.4901,,-0.0792,0.3431,0.5734,,0
0.1907,-0.7177,-0.1057,0.7401,,0.8617,
0.5775,-10.883,,,-0.1064,0.9474,0
0.531,-12.936,-0.0965,-0.7723,-0.4528,-12.393,
,,-0.0083,-0.2783,-0.4864,-25.71,
0.4717,-11.57,-0.0385,-0.0866,,16.896,0
,-0.7356,-0.1021,,-0.9764,,0
,-0.7977,-0.2657,0.3909,0.308,,0
0.4919,-12.205,,,-0.217,-11.42,
0.2644,-0.7238,,0.5655,0.7349,0.986,0
0.5776,-10.888,-0.3169,,-0.1793,0.8335,0
0.5163,-12.788,,-0.55,-0.6889,-16.769,
0.309,-0.7447,-0.0196,,,-23.217,0
,,-0.0929,-0.0029,0.4887,,0
0.3494,,-0.1185,0.5309,,21.041,0
0.4911,-0.9095,-0.2847,0.4998,,,
0.4966,-12.586,-0.2067,-0.7662,0.325,-10.734,0
0.2682,-0.7477,,-0.4937,0.071,,0
0.316,-0.8637,,-0.0778,,,0
,-12.3,,,,22.536,
,-0.6961,-0.1821,0.6003,0.2858,,0
,-13.388,-0.2649,-0.8127,0.8002,,0
0.3242,-0.9189,-0.0945,-0.6581,,,
0.2751,-0.7988,0.025,-0.2631,-0.299,,0
0.4408,-0.9165,-0.2043,0.7564,,25.514,
0.3315,-0.6867,-0.1954,,0.4562,0.8734,0
,-11.322,-0.3177,-0.0749,,0.2264,0
0.4321,-11.836,-0.0928,-0.8954,-0.1534,-16.911,0
,-0.8091,0.0048,,-0.2916,,0
0.4818,-10.469,,,0.305,22.069,
0.2422,-0.7006,,0.9266,-0.0993,11.588,
,-10.398,-0.3347,,,,
0.4667,-12.646,,-0.9472,,-16.698,0
0.2968,,0.0034,-0.5221,,,
0.3966,-0.988,,,0.2997,,0
0.2886,-10.152,,0.6455,-0.0901,15.946,0
0.4381,,-0.2433,,-0.0538,0.6651,0
0.4577,-10.161,-0.2795,-0.6877,,-0.742,
0.2666,-0.7754,-0.0307,-0.4853,-0.162,-22.89,0
0.3729,-0.9223,,,0.2999,-0.1386,0
,-12.054,,,,20.794,0
0.3776,-0.6639,,0.7016,,,
,,-0.3017,,0.6076,-0.0614,0
,,-0.1051,,0.0084,-20.659,0
0.2743,,,-0.343,-0.1537,-15.109,
0.4838,-0.9834,,0.9446,-0.2697,,0
0.3254,-0.6353,-0.1596,0.369,,0.4862,
,-11.069,,,-0.1394,,0
0.5629,-13.332,-0.1024,-0.8813,-0.7884,-11.716,0
0.3066,-0.723,0.0094,-0.3944,-0.295,-21.465,
0.5179,-11.613,-0.0969,0.2525,0.3526,17.932,0
,-0.6652,-0.1483,0.9432,-0.4189,10.055,0
0.5343,-10.785,,0.0885,-0.0557,,
0.5533,,,-0.7778,-0.0069,-12.226,0
0.2965,-0.7281,-0.0249,-0.3539,-0.0601,-23.543,0
0.4623,,,0.0027,,14.652,0
0.1768,-0.7414,-0.1361,,0.6274,13.0,0
0.5614,-0.8888,-0.2954,,-11.374,0.8829,
,-12.272,-0.2316,-0.3382,,-0.8759,0
,-0.7297,-0.0665,-0.4171,-0.0698,-24.544,0
0.3354,-0.8781,0.0048,,0.6906,0.0978,0
,-12.8,-0.2143,0.7243,,,0
,,,,,,0
0.5735,,-0.1865,0.7851,-0.2802,,0
0.3678,,-0.1922,0.6202,0.7129,11.088,0
0.4852,-11.446,-0.2964,0.0197,,0.5878,0
0.4345,-11.576,,-0.8211,-0.4528,-16.604,
0.26,-0.767,-0.0124,-0.5578,-0.2053,-24.479,0
0.5206,-10.885,-0.1022,,0.5331,,0
,,-0.1413,0.5942,,16.373,0
0.4968,,-0.2732,0.3561,-0.3088,0.941,0
0.5403,-11.694,,,,-0.9556,0
0.2925,-0.7514,,-0.5897,-0.0716,,0
,-0.879,-0.0136,-0.1551,0.5396,,0
0.5066,-12.925,-0.2268,0.7978,-0.5698,,
0.4127,-0.7309,-0.1978,0.5422,0.5641,0.7729,
,-13.35,,-0.5384,0.432,-0.1141,0
0.4992,-11.004,-0.1171,,,-17.211,0
,-0.7653,,-0.3934,0.1607,,
0.4631,-0.9588,,0.7573,-0.1322,23.748,0
0.3145,-0.715,,0.858,0.2615,,
0.5068,-10.707,-0.3304,,,0.4664,
0.5251,,-0.1788,-0.9084,-0.6974,,
,,,,0.4601,-24.883,0
0.4888,,,0.3543,0.0986,13.475,0
0.3121,-0.9332,,0.9882,-0.1607,15.606,0
0.4519,-0.7761,,0.5717,0.0923,0.8672,
0.5092,,-0.3264,,-0.1932,,
0.289,,,,0.1794,,0
0.3379,-0.8406,,,0.6971,-0.2396,0
,-12.193,-0.1432,0.9026,-0.89,19.923,0
0.4114,-0.7014,-0.1943,0.6869,-0.2764,0.9308,
,,-0.3469,-0.7658,,0.1923,
,,-0.092,-0.6048,-0.2034,-18.676,
0.2633,-0.8675,0.0214,-0.6056,0.7099,,0
0.4943,-12.612,-0.2428,,-0.3307,,
0.4082,,-0.1419,0.7084,0.4108,,0
0.4952,-14.097,-0.3141,-0.0341,,,
0.3671,,-0.1198,,-0.2021,-14.986,0
,-0.7467,0.0086,-0.6476,-0.1028,,0
,-10.701,,0.4079,,,0
0.2803,,,,0.6547,0.8547,0
0.4858,-0.9689,-0.2546,,-0.5475,10.232,
,-11.729,,-0.6654,,-0.9775,0
,-0.7314,-0.0358,-0.6424,-0.4487,-18.89,
,-10.397,,,0.9329,,0
,-11.306,-0.1564,0.9802,,15.527,
,-0.6749,-0.2159,,,0.9735,
0.4392,-11.639,-0.3008,-0.7107,0.2961,0.0149,0
0.3232,-0.7925,,-0.9669,-0.4395,-15.785,0
0.2927,-0.8271,0.0291,-0.5193,,-13.963,
0.4243,-10.259,-0.2221,0.8334,-0.0653,17.977,0
0.3722,-0.6749,-0.1641,,0.238,,0
0.5202,-12.726,-0.3422,-0.3252,-0.2746,,
0.5255,-10.243,-0.1791,-0.7732,0.2769,-12.629,0
,-0.7515,0.0187,-0.544,-0.1414,-18.17,0
12.842,0.0526,,,,,1
0.3057,0.4504,-0.1,14.73,,-26.03,1
10.601,-0.9857,-0.0732,,-0.9917,-23.499,
-0.1065,-0.7203,,,0.424,30.591,1
10.069,0.3441,,,,14.736,
,0.4844,,,-0.6441,-27.383,1
15.466,-11.082,-0.2509,0.8609,-0.4994,,
0.1127,,-0.0212,-0.4119,,22.783,1
13.669,0.1981,-0.2247,,17.346,18.756,1
0.1656,0.5072,-0.0166,,-0.5861,-27.333,1
0.9711,-0.9115,-0.1347,15.916,0.5062,-16.844,1
,-0.7747,0.0451,,,,
0.9977,0.4357,,,19.555,,
0.3497,0.3292,,15.133,0.1762,-21.542,1
,-0.7477,0.0615,19.114,-12.625,-17.883,1
,-0.8837,,,0.2249,23.562,1
13.233,,-0.1522,-18.892,22.548,22.714,
,0.3091,-0.0492,15.849,-0.005,-32.741,
,-0.956,-0.0508,19.486,-13.634,-17.302,1
0.2579,,0.0826,-0.9885,0.2096,24.049,1
10.814,0.6762,-0.0028,-22.543,18.249,19.164,
11.158,0.3075,-0.1805,16.189,-0.0943,-31.26,1
0.6192,,-0.1519,12.654,-0.6125,-16.743,1
0.3125,,-0.0331,-0.8709,0.3302,,
0.7884,,,-17.433,21.334,13.87,1
,0.4953,,19.522,-11.432,-28.296,
,-10.103,-0.0942,16.407,,,1
,-0.7522,,,,35.099,
,0.1708,-0.1742,-16.029,21.286,10.01,1
,0.4497,-0.1464,17.89,0.0351,-32.995,1
,-0.9305,-0.079,,-0.7227,,1
0.2711,-0.8276,,,14.597,35.949,1
,0.4057,,-14.903,14.681,,1
,0.3192,-0.2431,19.05,15.77,-33.72,1
,-0.8794,,,-0.014,-0.1271,1
,,-0.2073,,,28.95,
,0.573,-0.2485,-11.99,14.42,10.642,1
13.745,0.3329,-0.0108,19.004,,,1
0.4057,-0.7318,-0.0543,18.145,-0.1403,-0.9091,1
15.584,,-0.331,-11.249,23.09,,1
0.7,,,,0.9527,11.01,1
,0.3085,,,12.467,-23.743,1
0.1864,-0.84,0.1047,14.969,,0.1683,1
,-0.907,-0.2722,-18.24,,39.252,1
0.7128,0.8523,-0.2439,-0.5677,,0.7273,1
,0.2838,-0.121,23.466,,-22.255,1
0.3169,-0.7918,0.1145,,-11.069,0.0635,1
10.789,,,,25.073,,1
0.5458,,-0.2085,-13.673,0.6324,,1
33.88,-0.149,-0.1416,18.6,18.447,-17.263,1
0.586,-0.6371,-0.158,13.039,-0.6743,,1
,,-0.4853,-10.288,30.83,32.277,1
,-10.723,-0.1066,23.324,-11.111,-21.49,
,-0.4305,0.0742,,,10.145,1
26.972,-0.8657,-0.6055,-16.993,,0.64,
,0.8829,-0.1928,0.0442,0.1985,-0.1702,1
,-0.802,-0.23,18.437,-10.075,-29.294,1
-0.5386,-0.6799,0.2686,0.4493,,0.5641,1
28.889,-0.9917,-0.6115,,0.1183,,
0.0456,10.885,,0.065,-0.216,-10.235,
,,-0.5487,14.787,,,1
-0.354,-0.4236,0.0791,0.7658,-0.3787,0.6401,
28.641,-10.998,,-0.5602,-0.6288,24.683,1
0.1848,0.9479,,,,-0.6674,1
40.475,-0.3555,-0.3066,14.935,-0.4123,-28.354,
,-0.517,0.2088,0.5458,-0.5344,0.9364,1
28.314,-0.9437,,-13.681,0.7702,,
-0.0065,0.9514,-0.0914,-0.3194,,-0.5796,1
38.201,-0.5413,,,,-28.036,1
-0.5588,,0.1755,0.3105,,,1
30.883,,-10.165,-0.9526,-0.4552,30.044,
,,-0.2145,0.4663,-0.2417,,
44.313,,-0.5928,0.3606,,-23.14,1
,,0.1996,0.516,,13.373,
27.703,-15.968,-11.892,-0.5883,-0.5169,,
,,,,,,
31.003,-0.9753,-0.9276,0.9348,-12.662,-30.832,
-0.3584,,,,,,
,-15.556,-11.245,-0.7418,-0.1383,28.205,1
,12.657,-0.1924,-0.2572,0.2391,,1
35.383,-10.4,-0.5612,17.302,-17.702,,1
,-0.591,,,,0.5284,1
27.244,,-11.253,-0.6104,,,1
0.0393,10.446,-0.2309,-0.4937,0.6758,-0.5939,1
34.591,-0.8639,,12.908,-10.942,-20.545,1
,-0.4661,0.0176,10.985,,,1
29.969,-12.482,-0.7094,-0.6065,-0.1267,26.428,1
,11.24,,-0.1821,,-0.9231,1
,-13.005,-0.3822,,-17.505,-28.553,1
,-0.3965,0.1287,0.71,-12.603,,
29.531,,-0.9984,-0.5086,,,
0.0971,0.9451,-0.2686,,0.6305,,
35.865,,-0.407,,,,
,-0.4543,0.0788,10.513,-0.3549,0.9673,
31.935,-12.121,-0.7962,-15.987,0.2172,,
0.1546,,,-0.3544,,,1
35.644,-0.7968,-0.5089,,,-24.589,1
-0.5205,-0.3186,0.0872,0.7769,,13.176,1
26.827,-14.362,-0.7252,-11.778,-0.2708,,1
,10.291,-0.1846,-0.5095,0.2879,-11.556,
33.624,-0.6308,-0.5406,15.782,-11.42,-30.218,1
,,,0.7879,-15.142,-0.618,1
26.451,-0.8845,-0.6549,,,34.152,
,12.398,-0.267,,-0.1106,-0.4711,1
,-0.5573,-0.4015,,-0.3608,,1
,-0.5633,0.0581,0.4138,,0.6665,1
26.559,-0.7742,-0.3304,16.845,-17.893,-21.087,1
-0.4764,,,0.3836,-0.2449,17.188,1
17.442,-0.5955,-0.3761,,19.906,12.303,1
-0.0351,0.7579,-0.1007,,,-19.808,1
19.895,-10.213,,,,,
-0.369,-0.4366,,,-0.5702,24.243,1
,-0.5513,-0.8103,-11.789,15.507,16.246,
0.4097,0.354,-0.3583,10.583,-10.248,,1
0.9754,-0.7695,-0.4306,0.1216,-0.3615,-17.934,1
0.206,-0.6472,-0.067,0.7315,-0.4061,13.691,
,-0.1929,-0.7685,,,26.364,1
0.0417,0.6218,-0.1006,0.2093,,,1
11.458,-0.8341,-0.4767,14.268,,-34.042,1
,,0.1429,,,18.873,1
16.047,,,,,19.474,
0.325,,-0.2671,,-0.8694,-25.99,1
14.008,,-0.3373,,,-17.174,
-0.3763,-0.516,0.1537,-0.6215,0.2072,19.97,
16.827,-0.4922,-0.7959,-15.593,,10.305,1
,0.4468,,,0.315,-22.445,1
0.7905,,-0.3049,16.014,-0.2222,-13.478,
0.2939,,0.0721,,,21.092,1
0.8577,0.1663,,,,0.8939,
0.4673,0.3008,-0.1931,,-0.2185,-22.966,
,,,,-0.7141,-0.9183,
,-0.4831,,-17.011,,,1
16.208,-0.4855,-0.5535,-13.164,20.25,13.123,1
,0.3815,,14.653,-0.2098,,
0.8396,-0.7802,-0.2427,,,-17.93,
,-0.8162,0.0784,-0.3299,0.1614,29.426,
13.22,-0.1163,,-19.911,22.322,,1
-0.0307,0.6906,-0.1627,,-0.1884,-23.633,1
,-0.6714,-0.4901,,-0.3194,-21.439,
0.0874,-0.5035,0.2611,,0.0372,19.221,1
,-0.3323,-0.7156,-19.113,,20.333,1
0.1321,0.4387,-0.1167,,,-27.544,
11.544,-0.5261,,,0.6506,,
,-0.704,,-0.1002,-0.4201,17.426,1
,-0.193,-0.6424,-19.572,,18.219,1
0.2499,0.5397,,,-10.864,-25.954,1
20.5,-0.6793,-0.6166,19.667,-10.369,-27.19,1
-0.1622,-0.7815,0.1963,-10.138,0.52,,1
20.495,-0.4677,-0.7692,,15.821,,1
0.0132,0.7259,,0.3205,0.2592,,1
,-0.7848,,16.818,-22.997,-26.785,1
-0.1518,-0.6312,0.3126,,,25.393,1
,,-0.2514,,,16.363,1
0.1885,0.5835,,0.8641,-0.8181,,
14.98,-0.8996,,,-0.7807,,1
-0.515,-0.5727,,-0.1476,-0.2816,,1
,-0.3521,,,,,1
0.1201,0.7031,-0.119,0.4137,-0.2736,-24.92,1
27.474,,-0.4079,16.027,-27.397,-32.87,
-0.3541,-0.6354,0.3477,-0.1567,0.5086,,1
32.17,-10.82,-0.5744,20.683,-19.867,-31.75,1
-0.4271,,0.3034,0.8439,,,
,-15.323,,-0.5366,,33.351,1
,,,-0.8522,,-11.262,1
,-0.6768,,,-40.366,-36.134,
-0.0494,-0.3568,,0.0712,,,
,,-19.373,,0.366,13.842,
-0.4418,0.3335,-0.3227,0.0139,-0.6016,-0.1992,1
-0.2464,-0.0813,,-29.197,,-0.0259,
,-0.6349,0.1655,0.7123,,,
,,-22.915,,22.38,52.798,1
,14.678,-0.5198,-0.5811,,-11.84,1
36.988,-0.8705,,0.7824,,-36.922,
-0.2857,-0.4606,0.2648,0.5999,-0.6579,,1
26.513,,-13.856,-0.4129,,35.336,1
0.0274,0.8649,-0.2379,,11.011,-0.3044,
40.215,-11.729,-0.866,,,,
-0.7046,-0.4154,0.2768,0.7593,-0.7879,10.906,
23.21,-0.9141,-0.9376,-0.7641,14.682,,1
0.2926,0.9283,-0.3383,-0.3158,0.7961,-0.9903,1
31.437,-0.2131,-0.6996,,23.478,-25.049,
-0.4069,-0.5281,0.0567,,0.1277,-0.1347,1
,-0.9026,-11.444,-0.9423,0.2246,,1
,11.913,-0.3083,-0.6083,,0.2488,1
42.238,,-0.0497,23.511,37.946,-14.452,1
-0.3394,,-0.0262,17.406,0.6598,-0.0475,
20.223,-0.9981,-0.3139,,,33.108,1
,,-0.2939,-11.591,0.4018,0.5336,1
,0.4203,,24.026,,,1
-0.0907,-0.6535,0.0121,12.049,,,
,-0.9735,-0.0479,-26.839,26.433,,1
0.388,0.9028,-0.2194,,0.6186,0.17,
,,0.1835,19.36,0.5034,-0.7577,1
,-0.5346,,0.9334,,,1
24.385,,-0.3412,-13.086,30.251,35.416,1
0.0766,0.9368,-0.308,,0.9516,-0.1491,
,-0.9718,-0.0695,18.822,,,1
-0.1822,-0.5644,0.0186,,-0.2306,,1
30.238,-10.193,-0.1693,-18.21,,,1
0.3469,10.577,,,,0.1539,1
28.429,0.0454,0.0422,,0.5932,,1
-0.2414,-0.3678,-0.0039,22.208,,,
20.575,,,,20.491,36.795,
0.5782,,-0.3719,-10.701,10.781,0.1897,1
14.363,0.206,-0.3038,,20.9,-12.832,1
0.0461,-0.688,-0.0844,15.38,-0.8799,0.8223,
30.629,-12.855,,-22.289,,35.591,1
,0.5727,,-0.5345,,0.2518,1
,0.1921,-0.2747,15.786,0.6557,-13.531,1
0.0475,-0.6596,-0.01,,-0.6501,0.3165,1
15.798,,-0.1888,-16.048,14.578,,
0.6327,0.6182,-0.2927,-0.7688,,0.9516,1
,-0.1998,,16.839,0.225,,1
,,,0.8242,-13.04,-0.5481,
,,0.2005,0.0335,0.4219,,1
11.243,-0.2109,,-13.096,15.939,14.524,
0.0973,0.5464,-0.1315,,-0.0212,,1
14.922,-0.704,-0.1622,,,,1
-0.4356,,,0.1834,-10.025,13.024,
14.637,-0.3769,,-12.27,0.2532,14.346,1
,0.9131,-0.2198,0.0984,0.0171,,1
,-0.7054,-0.1844,17.492,-0.8668,-27.332,
,-0.6638,0.2423,,,13.609,1
17.307,-0.3938,,,,21.747,1
0.1028,,-0.1704,0.6785,-0.0762,-12.814,1
30.143,-0.8024,-0.4528,,-10.309,-33.088,1
-0.4811,-0.6248,0.2323,0.2473,-0.5983,0.2066,1
,-0.922,,-0.9894,-0.4392,24.398,1
,11.204,-0.2775,-0.0691,-0.1124,-11.318,
,,-0.4324,,,-25.074,1
-0.5716,,,,-11.154,0.3976,1
27.507,-0.9311,,-0.696,-0.0479,,1
0.0942,0.7557,-0.0995,-0.2259,-0.5039,,1
31.302,-0.8786,-0.3861,11.691,,,1
-0.5773,-0.2979,0.1232,0.699,-0.3012,0.4355,1
26.117,-0.8966,,-11.954,0.3764,22.726,1
0.0309,,-0.1196,-0.5551,0.1182,-0.4442,1
42.949,-0.7483,-0.342,11.556,-0.6339,,1
-0.4326,,0.3469,10.603,-0.7377,-0.3475,
23.081,,-0.0715,,27.834,,1
,0.934,-0.1933,-0.6085,-0.1759,-0.2697,1
37.657,-0.9491,-0.2964,16.935,,-11.089,1
-0.319,-0.509,,0.8683,,0.2488,1
25.845,-0.9431,-0.2919,,,,1
0.4767,0.8574,,-0.1682,-0.0119,-0.7566,1
24.473,0.25,-0.1825,15.68,-0.9087,-15.644,1
,-0.4027,,,-11.602,0.708,
,-11.24,-0.8093,,0.5288,,1
,0.8782,,-0.502,0.2678,-0.6163,1
33.174,0.0111,-0.1234,17.948,0.0173,-23.218,
,-0.4534,,10.38,-12.664,10.808,1
25.31,,-0.4232,-0.9666,-0.2837,16.537,1
,0.7463,-0.217,,,-0.7344,
28.718,-0.0728,-0.1544,11.874,0.3626,-23.553,1
,-0.3993,0.1271,0.6522,,0.5136,1
29.398,,-0.7688,-12.46,,27.973,1
0.1894,0.9067,,-0.0974,,-0.9876,1
30.987,0.2282,-0.1623,13.218,-0.6683,-10.447,1
-0.4515,-0.0754,-0.419,12.168,-18.049,0.9975,1
29.825,-11.201,-0.5483,-13.193,,21.133,
,0.8212,-0.1923,,,0.1342,1
35.811,,,17.209,-18.066,,
-0.5993,-0.579,0.2173,,,,1
32.631,,-0.8467,,21.788,,1
0.057,,-0.2292,-0.3796,0.6165,-0.1231,1
,-0.8769,0.1481,,-10.562,-12.11,1
-0.5958,,-0.0428,,-13.131,,1
34.33,-0.9768,-0.5693,-24.103,26.212,,
,-0.8181,-0.27,,-12.006,-23.084,1
-0.3589,-0.6168,0.1673,-12.385,-0.6485,21.728,1
18.156,-0.5145,-0.8282,-0.1466,,,1
0.3673,0.4833,-0.1574,0.9822,-0.9224,-22.42,
10.838,,-0.097,,0.0964,,1
0.0943,,-0.0082,-0.1675,,0.9991,1
17.155,-0.6117,-0.5585,-0.7765,,,1
-0.0737,0.7162,-0.1786,11.052,-0.4062,,1
15.065,-11.658,-0.5037,0.206,0.4573,-0.6975,1
-0.1114,-0.3176,,-0.8085,0.1172,18.95,
14.153,-12.017,-0.3017,-0.9705,22.939,28.266,
0.4162,0.269,-0.281,14.705,11.065,,1
0.0054,-18.055,0.0457,,,0.0699,1
0.2369,0.1521,-0.0139,,,0.3444,1
0.7278,,-0.2004,-0.3172,-10.583,-0.108,1
0.2957,,-0.14,-19.039,0.0338,-0.8463,1
0.4849,0.6276,,-0.3941,-0.0451,-35.127,
19.186,-16.849,-0.0995,,-19.593,-39.435,1
-0.4445,,,0.6251,-0.3076,13.586,
23.389,-12.721,-11.428,,,0.5578,1
0.0198,0.7983,-0.1494,0.1903,0.0003,-19.256,1
28.327,-10.411,-0.522,16.389,,-32.457,1
,,,,-0.4909,,1
25.768,-11.741,,-0.8089,14.72,19.359,
,0.9776,-0.186,0.038,0.0059,-14.215,1
,-13.415,-0.9971,16.328,,,
-0.478,,0.4134,-0.0926,,0.9744,
,-0.8591,-11.546,,10.022,,
,,-0.1547,-0.258,0.2281,-0.9981,1
33.864,-0.9567,-0.6034,17.25,-0.6662,-33.459,1
,-0.8244,0.2327,,,20.598,1
19.767,-0.5574,-0.8998,-0.6453,,,1
-0.0263,0.8264,-0.1595,0.3447,,,1
31.714,,-0.5271,,,,1
-0.4274,-0.5622,,-0.0346,-0.181,12.706,1
28.791,-11.682,,-0.5576,0.7548,16.588,1
-0.0287,0.8841,,,,,1
,,,-0.6782,-30.121,,1
-0.5723,,0.3602,11.863,-0.5626,0.3163,1
21.859,-0.7875,-14.69,0.3879,-0.8127,25.275,
0.1986,0.9646,,-0.0609,0.2598,-0.6962,1
36.346,-11.758,-11.972,0.892,,-25.626,
-0.5727,,0.2151,0.2091,-0.6123,0.7769,1
20.04,,-15.419,0.6877,-0.9961,31.161,
0.2816,10.035,-0.2032,-0.5214,11.3,-0.75,1
21.083,-11.63,-0.9092,13.889,-14.175,-24.203,1
-0.3487,-0.3036,,,-10.774,-0.0047,
30.49,,-11.444,-10.984,-10.55,22.276,1
0.3841,0.8725,-0.2556,-0.2645,0.5964,-0.574,1
,,-15.319,,-51.272,,1
,-0.3165,0.2492,,-10.931,,1
,-0.8788,-13.249,-0.2972,,,
-0.0448,0.9791,-0.1265,,,-0.527,1
38.116,,-0.8557,18.705,-0.644,-25.157,1
,-0.9296,-0.4523,,,-26.054,1
,-0.7251,0.3757,-12.883,0.4394,28.567,
17.671,-0.2994,-0.6273,-0.9822,,10.893,
-0.0003,0.5509,,0.3311,-0.1025,-26.312,
,-0.8779,-0.4586,19.958,,-22.714,1
,-0.8698,0.11,,,24.684,1
10.034,-0.1077,-0.5644,-0.2359,0.8871,14.457,1
0.4588,,,0.528,-0.409,-23.514,
0.7131,-0.9219,,,-15.774,-19.895,
-0.1096,,0.289,-0.1195,,,1
,-0.3476,,,-0.2175,13.915,
0.3113,,,0.4354,0.3064,,1
18.011,-0.649,-0.5687,18.031,-11.464,-29.698,1
0.1349,-0.8809,0.3209,,-0.2381,15.16,1
23.919,,-0.9301,-0.9967,13.18,16.467,1
-0.1105,0.7753,-0.1093,0.5893,0.435,-22.2,1
28.297,,-0.6379,,-14.573,-28.949,1
-0.0273,-0.5784,,,,14.829,1
,-0.2106,-0.7187,-13.412,,,
0.0863,0.8216,-0.0785,0.527,,-16.386,1
20.751,,-0.4238,14.259,-15.66,-35.602,1
,-0.717,0.3146,0.2852,-0.6544,0.6621,1
21.64,,-0.4886,-11.874,,,1
,0.6745,-0.0982,0.1548,-0.1083,-18.532,1
