acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
0.3776,,,0.7016,0.1384,0.7257,0
,-13.085,-0.3017,,0.6076,,0
,-0.9319,,,,-20.659,0
,-0.7736,0.0286,-0.343,,,0
,-0.9834,,0.9446,-0.2697,,0
0.3254,-0.6353,-0.1596,0.369,13.985,,0
0.5657,,,-0.069,,0.6843,
0.5629,-13.332,-0.1024,,-0.7884,,0
0.3066,-0.723,,-0.3944,,-21.465,0
,,,,,17.932,
,-0.6652,,0.9432,-0.4189,10.055,
,,-0.3395,0.0885,,0.7831,
,,-0.1591,,-0.0069,,
,,,-0.3539,,,0
,-11.089,-0.0633,,0.5114,,
0.1768,-0.7414,,0.382,0.6274,,
,-0.8888,-0.2954,0.5255,,0.8829,0
0.5881,,,,0.1429,,
,-0.7297,-0.0665,,-0.0698,,
,-0.8781,,,0.6906,0.0978,
,,-0.2143,0.7243,-14.786,21.782,0
,,,0.3729,,0.6566,0
0.5735,,-0.1865,,,31.364,0
,-0.7002,,0.6202,0.7129,11.088,0
,-11.446,,,,0.5878,
,,,-0.8211,-0.4528,-16.604,
,-0.767,-0.0124,,,-24.479,0
,-10.885,-0.1022,,0.5331,,
,-0.8454,,,,,0
0.4968,-0.8421,-0.2732,,-0.3088,,
0.5403,-11.694,-0.2771,-0.6039,,,0
0.2925,-0.7514,,-0.5897,,,
,-0.879,-0.0136,,0.5396,0.0445,
0.5066,-12.925,-0.2268,,,24.429,
0.4127,,,,0.5641,,0
,-13.35,-0.301,-0.5384,0.432,,0
0.4992,-11.004,,-0.809,-0.556,-17.211,0
0.2639,,,-0.3934,,,
,-0.9588,-0.1759,,,23.748,0
0.3145,,,0.858,,13.006,0
0.5068,,,,,,0
,,,,,-12.543,0
,,0.0095,-0.8669,0.4601,,
,,-0.0835,0.3543,0.0986,13.475,0
,,,0.9882,,15.606,
0.4519,,,,0.0923,,
,,-0.3264,-0.7697,-0.1932,,
0.289,-0.7183,-0.0684,-0.756,,-24.355,
0.3379,-0.8406,,-0.2625,,-0.2396,
,,-0.1432,,-0.89,19.923,0
,-0.7014,,,-0.2764,0.9308,
,,,-0.7658,0.6377,,0
0.3285,-0.6986,-0.092,,-0.2034,,0
0.2633,,,-0.6056,,-0.9924,0
0.4943,,-0.2428,0.8357,-0.3307,,0
0.4082,,-0.1419,0.7084,0.4108,,
0.4952,-14.097,,-0.0341,-0.1521,0.4546,0
0.3671,-0.9008,-0.1198,-0.8964,-0.2021,-14.986,
,,0.0086,,-0.1028,,0
0.4877,,,,,17.281,0
0.2803,,,0.6518,0.6547,0.8547,0
0.4858,-0.9689,,0.4776,-0.5475,,0
,,,-0.6654,,-0.9775,
0.2959,-0.7314,,-0.6424,,,0
,-10.397,,,,-0.1733,0
,-11.306,,0.9802,-13.891,,0
,-0.6749,,,,,
,,-0.3008,-0.7107,0.2961,,
0.3232,-0.7925,-0.0804,-0.9669,,,
,,,-0.5193,,-13.963,0
,-10.259,,0.8334,-0.0653,,
0.3722,,,0.7345,,12.111,
0.5202,,-0.3422,-0.3252,-0.2746,,
0.5255,-10.243,-0.1791,,0.2769,,
0.2717,,0.0187,,-0.1414,-18.17,0
12.842,0.0526,,,24.977,13.038,1
,0.4504,-0.1,14.73,,,1
10.601,,,14.3,,-23.499,1
-0.1065,,0.2003,,,30.591,1
,0.3441,,,23.222,,1
,0.4844,-0.0588,,,,1
15.466,-11.082,,0.8609,-0.4994,-16.458,1
,,-0.0212,-0.4119,0.0368,,1
,,,,,18.756,1
0.1656,,-0.0166,13.623,,,1
,-0.9115,,15.916,0.5062,-16.844,
,-0.7747,,,,,1
0.9977,0.4357,,,,11.01,1
0.3497,,-0.1137,15.133,0.1762,,1
,-0.7477,0.0615,19.114,,,1
-0.0965,,0.159,,,23.562,
13.233,0.238,,-18.892,22.548,,
0.5254,,,15.849,,,
,-0.956,-0.0508,19.486,-13.634,,1
,,,,0.2096,,1
10.814,,-0.0028,,18.249,,
,0.3075,-0.1805,,-0.0943,-31.26,1
0.6192,-0.7648,,12.654,,,1
,,-0.0331,-0.8709,0.3302,25.428,1
,0.7344,-0.0879,-17.433,,13.87,1
0.1548,,,19.522,,,
11.965,-10.103,,16.407,,,1
,-0.7522,0.0706,,,35.099,
11.841,,,-16.029,21.286,,1
,,,17.89,,,
0.6119,-0.9305,,,,,
,,-0.0399,-12.225,14.597,35.949,1
0.9386,,-0.3624,,,20.839,
10.13,0.3192,-0.2431,19.05,15.77,-33.72,1
,,,16.016,,-0.1271,
10.273,-0.8275,-0.2073,,,,1
0.7452,0.573,-0.2485,,14.42,,1
13.745,,-0.0108,19.004,25.643,-27.332,1
0.4057,-0.7318,,,,-0.9091,
15.584,,-0.331,-11.249,,,1
,,-0.2448,,,,1
0.9264,0.3085,,,,-23.743,
0.1864,-0.84,0.1047,,-0.4947,0.1683,
,,,,24.252,39.252,1
0.7128,0.8523,,,10.154,0.7273,1
,,-0.121,,,,
0.3169,-0.7918,,,-11.069,,
10.789,,,,,,
,10.347,-0.2085,,,,
,-0.149,-0.1416,,,,1
0.586,-0.6371,,13.039,-0.6743,,1
,,-0.4853,,,,
,-10.723,,,-11.111,-21.49,1
-0.5946,-0.4305,,0.8283,-0.7269,,1
,,-0.6055,,0.5025,0.64,
-0.0775,0.8829,-0.1928,0.0442,,-0.1702,1
,-0.802,,,-10.075,,1
-0.5386,-0.6799,,0.4493,-0.6322,,1
28.889,-0.9917,,-11.939,0.1183,23.073,1
,,,0.065,-0.216,-10.235,
,,-0.5487,,-18.977,-35.761,1
-0.354,,,,,0.6401,1
,,-0.8614,,-0.6288,24.683,
0.1848,0.9479,,-0.124,,-0.6674,
,,-0.3066,,-0.4123,,
-0.4507,-0.517,,0.5458,,0.9364,1
,,-0.9767,-13.681,,23.239,1
,0.9514,,-0.3194,,-0.5796,1
,-0.5413,-0.6279,,-15.004,,1
-0.5588,,0.1755,0.3105,,,
30.883,,,-0.9526,-0.4552,30.044,
,10.921,-0.2145,0.4663,,,1
,,-0.5928,,,,
,-0.256,,0.516,,13.373,
27.703,,-11.892,,-0.5169,,1
,0.8647,,-0.0201,,-15.139,1
,-0.9753,,0.9348,,-30.832,
,-0.4086,0.2746,0.801,,0.1968,1
24.375,-15.556,-11.245,-0.7418,,28.205,
,12.657,-0.1924,-0.2572,,,
35.383,,-0.5612,,,-34.214,
,,0.2547,0.2062,,0.5284,1
,-0.9675,-11.253,-0.6104,,25.774,1
,,,-0.4937,0.6758,,1
,,,,,,
,,,,,11.423,1
,-12.482,,,,,1
,11.24,,,,-0.9231,1
,,,,,,1
,,0.1287,0.71,,,
29.531,-11.787,-0.9984,,0.2607,,
,,-0.2686,-0.1949,0.6305,,1
,-0.7089,,16.098,,,1
-0.593,-0.4543,,10.513,-0.3549,0.9673,1
31.935,-12.121,,-15.987,,14.943,
0.1546,,,-0.3544,0.2891,-0.8108,
,-0.7968,-0.5089,,,,
,,0.0872,,-0.5214,13.176,1
26.827,,,-11.778,,,1
,,,,0.2879,,1
33.624,,,15.782,,-30.218,
-0.2582,-0.4886,0.0105,0.7879,,,
,-0.8845,,,,34.152,
0.2458,12.398,,-0.4734,-0.1106,-0.4711,1
,-0.5573,,,,,1
,-0.5633,,0.4138,,0.6665,
26.559,-0.7742,,,-17.893,-21.087,
-0.4764,,0.2234,,,17.188,
,-0.5955,-0.3761,-16.429,19.906,12.303,
,,-0.1007,0.5284,-0.4795,,1
19.895,,,,,,
,,0.1833,-0.329,,,
19.97,-0.5513,-0.8103,,,,
,,-0.3583,10.583,,,1
0.9754,,-0.4306,,,-17.934,1
,-0.6472,-0.067,0.7315,-0.4061,,
10.621,,,,,26.364,1
0.0417,0.6218,,,,,1
,,-0.4767,,,,1
-0.2596,-0.5145,,0.1058,,,1
16.047,,-0.7672,-14.141,,,1
0.325,,,,,,
14.008,,-0.3373,0.2385,,,1
,-0.516,0.1537,,,19.97,
16.827,-0.4922,,,,10.305,1
,0.4468,-0.1306,,,-22.445,
0.7905,,,,,,
0.2939,,,,,21.092,
0.8577,,-0.4026,-18.101,,,
,,,0.5633,-0.2185,,
,-0.7237,,,-0.7141,,1
,,0.1796,-17.011,,14.94,
16.208,,-0.5535,-13.164,,13.123,1
0.6416,,-0.2372,,-0.2098,,
0.8396,-0.7802,,,-0.5565,-17.93,
0.4449,,0.0784,-0.3299,0.1614,,1
,-0.1163,-0.5591,,,,
,,,10.114,,-23.633,1
20.077,-0.6714,-0.4901,,-0.3194,-21.439,
,-0.5035,0.2611,-0.0478,0.0372,19.221,
,,-0.7156,,,20.333,1
0.1321,,-0.1167,0.8887,,-27.544,1
,-0.5261,,,,-19.844,1
,-0.704,,,,17.426,
,-0.193,,-19.572,12.698,,1
,,-0.1678,,,-25.954,1
,,,19.667,,,
-0.1622,-0.7815,,,,,1
,-0.4677,,,,13.228,1
0.0132,0.7259,-0.159,,0.2592,,1
12.711,,,16.818,,,
,-0.6312,0.3126,,,25.393,1
,-0.5159,,,15.958,16.363,1
0.1885,,,,-0.8181,-19.866,1
,-0.8996,,20.171,,,
,,,,,,1
,,-0.5447,,,13.438,
0.1201,0.7031,-0.119,,,,
,,,16.027,-27.397,,1
,-0.6354,,-0.1567,0.5086,22.916,1
32.17,-10.82,-0.5744,,-19.867,-31.75,1
-0.4271,,0.3034,0.8439,,,
27.954,,-13.792,-0.5366,,,
0.2894,,,,,,
,-0.6768,,-0.7316,,-36.134,1
,-0.3568,,0.0712,,-15.272,
0.0248,-0.1755,-19.373,16.799,,,1
,0.3335,-0.3227,,,-0.1992,
-0.2464,,-22.483,-29.197,11.822,,
,,,0.7123,16.004,,
,-10.366,-22.915,14.664,22.38,,
,,-0.5198,,,-11.84,
36.988,,-16.681,0.7824,0.1022,-36.922,
-0.2857,,0.2648,,-0.6579,,1
,-0.9451,,,0.3885,,1
0.0274,0.8649,-0.2379,,,-0.3044,1
,,,,-0.4395,-25.95,1
-0.7046,-0.4154,0.2768,0.7593,-0.7879,10.906,1
23.21,,,,,,1
,0.9283,,-0.3158,,-0.9903,
31.437,,,,23.478,,
,-0.5281,0.0567,,,-0.1347,
30.975,,,-0.9423,,,
0.5731,,,,,0.2488,1
,,,,37.946,-14.452,
,-0.4036,,17.406,,-0.0475,
20.223,-0.9981,-0.3139,-18.46,,,
0.629,0.875,-0.2939,,0.4018,0.5336,1
25.231,,-0.0623,,0.3467,-13.841,
-0.0907,-0.6535,,,,0.2355,1
,,-0.0479,-26.839,26.433,33.329,
,,,-0.8652,,0.17,1
,-10.659,0.1835,19.36,0.5034,-0.7577,
0.096,-0.5346,-0.0084,,,,1
24.385,,-0.3412,,,35.416,
0.0766,,-0.308,,,,1
,-0.9718,,18.822,-15.324,-12.225,
,,0.0186,,-0.2306,-0.139,
,-10.193,,,,47.785,1
,10.577,-0.3449,-11.445,,0.1539,1
28.429,,,,0.5932,,1
-0.2414,-0.3678,,,,,
20.575,-13.58,-0.7387,,20.491,,
,,,-10.701,10.781,0.1897,
,0.206,-0.3038,,,,1
,-0.688,-0.0844,,,,1
,,,,24.506,35.591,1
,,,-0.5345,,0.2518,
17.3,,-0.2747,15.786,,-13.531,
,,,,,,
15.798,-11.152,-0.1888,,14.578,40.923,1
,0.6182,,,0.6744,,
16.883,-0.1998,-0.3919,16.839,,-21.432,1
,,,,-13.04,-0.5481,1
,,,0.0335,0.4219,17.279,
,-0.2109,,,,,
,0.5464,-0.1315,0.4302,,-17.209,1
,,,,-0.7577,,
-0.4356,,0.0157,,-10.025,13.024,
,,-0.5461,,0.2532,,
,,,0.0984,,-14.52,
22.81,-0.7054,-0.1844,,,,1
,-0.6638,,-0.078,-0.979,,1
,,-0.6408,-13.324,,21.747,
0.1028,,,0.6785,,-12.814,
,,,,-10.309,,
,-0.6248,0.2323,,,,
,-0.922,,-0.9894,,24.398,1
0.1818,11.204,-0.2775,,,,
27.128,-0.6601,-0.4324,,,-25.074,
-0.5716,,0.2387,,,,
,,-0.8094,-0.696,,21.544,1
,0.7557,-0.0995,-0.2259,,,1
,,,11.691,-0.0647,-23.266,1
-0.5773,-0.2979,,0.699,-0.3012,0.4355,
26.117,-0.8966,,,,22.726,1
0.0309,0.9411,,,0.1182,,1
,-0.7483,,,-0.6339,,1
-0.4326,,,10.603,,,
,,,,27.834,34.352,1
-0.0152,,,,-0.1759,-0.2697,1
,-0.9491,-0.2964,,10.699,-11.089,
,-0.509,-0.0381,,,,1
,,,-0.8705,,,
,,-0.3544,,,-0.7566,
24.473,0.25,-0.1825,15.68,,,
,-0.4027,,10.743,,,
,,-0.8093,,,19.325,
,0.8782,,-0.502,0.2678,-0.6163,1
,0.0111,,,0.0173,,1
-0.2283,-0.4534,-0.0542,10.38,-12.664,10.808,1
25.31,-0.9287,-0.4232,,,16.537,1
0.1156,0.7463,,,,,
,-0.0728,,,0.3626,-23.553,
-0.5399,,0.1271,0.6522,-0.7527,0.5136,1
,-0.9477,-0.7688,-12.46,,27.973,
0.1894,0.9067,,-0.0974,,-0.9876,1
30.987,0.2282,-0.1623,13.218,,-10.447,
,-0.0754,,12.168,,,
29.825,-11.201,-0.5483,-13.193,-0.8343,21.133,
,0.8212,,,0.4467,,
,,,,,-29.235,1
-0.5993,,,0.8706,,-0.2691,1
,,-0.8467,-15.153,,,1
0.057,11.82,-0.2292,-0.3796,0.6165,-0.1231,1
,,,,,,
,,-0.0428,12.456,-13.131,0.4554,
34.33,-0.9768,-0.5693,,,41.936,
18.339,-0.8181,,23.292,,-23.084,1
-0.3589,-0.6168,0.1673,,,,
,-0.5145,-0.8282,,,12.653,
0.3673,,-0.1574,,,,1
10.838,,-0.097,11.957,0.0964,,
0.0943,,-0.0082,-0.1675,,,1
17.155,,,-0.7765,12.846,11.462,
-0.0737,0.7162,-0.1786,,,,
15.065,,-0.5037,,,-0.6975,1
,,0.0997,,,,
14.153,,-0.3017,,,28.266,1
,,-0.281,14.705,11.065,0.7181,1
0.0054,-18.055,,,,0.0699,
,,-0.0139,0.141,0.4665,,
,-11.502,-0.2004,,,,
,-14.956,-0.14,,0.0338,-0.8463,1
,0.6276,,-0.3941,,-35.127,1
,-16.849,,17.252,-19.593,-39.435,
,-0.7503,,,-0.3076,,
23.389,-12.721,-11.428,-0.2426,0.9694,0.5578,1
,,-0.1494,,,-19.256,1
28.327,,,16.389,,-32.457,1
-0.3841,-0.3891,,,,,
,,,,14.72,19.359,1
,0.9776,,0.038,,-14.215,
34.646,,,16.328,,,1
-0.478,-0.588,0.4134,-0.0926,-0.2095,,1
,,,-0.6422,,,
0.0539,11.03,-0.1547,,,,
33.864,,,17.25,-0.6662,,1
,,,0.136,,20.598,1
,-0.5574,-0.8998,-0.6453,,11.344,1
,,,,,,
,,,13.483,-22.532,-30.696,
,,,-0.0346,-0.181,,
,-11.682,-12.623,-0.5576,,16.588,1
-0.0287,0.8841,-0.2292,-0.1406,0.3379,,
,-14.406,,-0.6782,-30.121,,
-0.5723,,0.3602,11.863,-0.5626,,1
,,,0.3879,,25.275,
0.1986,0.9646,,,,,
36.346,,-11.972,0.892,,-25.626,
,,0.2151,,,0.7769,
,,,0.6877,-0.9961,31.161,
0.2816,10.035,-0.2032,,,-0.75,
,,,13.889,,-24.203,1
,-0.3036,,,,,
,,,-10.984,-10.55,22.276,
0.3841,,,,0.5964,-0.574,1
,,-15.319,,,,1
,-0.3165,,,,,
,-0.8788,,-0.2972,-0.8375,,1
,,,,10.108,-0.527,1
,-0.3927,-0.8557,,-0.644,-25.157,
,,,22.173,-26.132,,1
-0.1973,-0.7251,0.3757,,0.4394,,1
,,,,,,1
,0.5509,-0.0339,,,,1
,-0.8779,,,,-22.714,1
0.3797,-0.8698,,,,,1
,-0.1077,,,,,1
,,-0.2403,0.528,,,
0.7131,-0.9219,,,-15.774,,1
-0.1096,-0.566,,-0.1195,,12.844,
,,-0.9165,-0.1594,-0.2175,13.915,1
,0.5441,,0.4354,0.3064,,
18.011,,,18.031,,-29.698,
,-0.8809,,,-0.2381,15.16,1
,,-0.9301,,,16.467,1
,,,0.5893,,-22.2,1
,-0.3251,-0.6379,,-14.573,,
-0.0273,,,,-10.247,14.829,1
18.732,-0.2106,,,,,1
0.0863,,-0.0785,0.527,-0.4217,,
20.751,,-0.4238,14.259,-15.66,,1
-0.2492,,,,-0.6544,0.6621,1
21.64,,-0.4886,-11.874,10.201,,1
,,-0.0982,0.1548,-0.1083,,1
,-0.632,,,-0.6935,-27.417,1
-0.2951,,,,-0.3807,15.365,1
,,,-12.201,,10.401,1
-0.0057,0.7439,-0.1041,0.4292,-0.2793,-16.887,
28.052,,-0.3907,,-12.324,,1
-0.3984,,,-0.6602,-0.2835,,1
,-0.3132,-0.5467,,,17.402,
,0.7959,-0.1272,,0.165,-15.637,1
,,-0.3661,24.893,-0.8685,,1
-0.3455,,,,-0.2201,24.776,
15.632,-0.4641,,,0.9971,,1
,,,0.3689,,-14.397,
,,,21.69,-15.088,,
-0.4477,-0.4633,,-0.8889,-0.5673,,
,,,-0.7688,,,
,0.7257,,0.8752,,,
,,-0.0546,,0.0253,,
-0.3932,,,-0.3885,-0.2295,,1
,-0.6067,-0.5184,,,,1
0.2831,0.6609,,10.504,,-16.174,1
,-0.8052,,,-0.4128,,1
-0.3064,,0.2594,,0.3259,17.348,1
24.92,-0.6335,,,0.7805,,1
0.1036,,-0.147,0.793,,-21.872,1
33.077,-0.8766,,,-16.107,-30.776,1
-0.4,,0.2442,0.4431,-0.543,0.8538,1
18.901,-0.3418,-0.5641,,,15.613,
,,-0.1192,,-0.3596,-19.243,
18.58,-0.7646,-0.4637,,-0.5724,-33.75,1
-0.2623,-0.6538,,,,16.833,1
,,-0.1648,0.1474,0.4501,,
,,-0.2967,19.599,,-28.86,1
-0.4255,-0.686,,0.3862,,17.382,1
,,,-0.5088,-11.736,23.007,
0.2962,0.7564,-0.1415,0.1246,18.214,-14.219,
26.47,,-0.6667,,-18.007,-30.734,1
,,0.1438,12.612,,0.1666,
,-12.419,-10.938,-0.6586,,,1
0.0885,0.7311,,-0.2768,0.1514,-12.328,1
,,-0.5793,,,,
,-0.3858,,,-0.744,,
25.379,-15.497,-10.846,-10.716,13.003,16.397,1
-0.0037,10.49,,-0.318,0.4696,,
29.216,-0.9571,,,-0.6603,-29.067,1
-0.3309,-0.6255,0.0737,0.4143,-0.4144,0.2581,
,-10.018,,-0.7284,,24.689,
0.0733,10.287,-0.2347,0.2765,,-12.135,1
30.602,-0.8299,-0.8612,,,-32.966,1
,-0.6864,0.2781,-0.1987,-15.908,,1
18.179,-0.8541,-13.728,,-15.686,26.432,1
0.0647,0.9939,,,12.092,,1
38.431,-11.822,-0.7579,,-0.8579,-28.429,
,-0.3369,,,,,1
22.587,,-0.8496,,,,
,10.047,-0.2136,-10.619,,-0.0257,1
,-0.3707,,,,-33.448,1
,-0.5706,0.1469,,,0.1076,1
,,-0.5217,-0.6791,,38.249,
,,-0.317,-0.8782,,-0.4265,1
27.195,-0.1281,,,,-16.015,
,,0.0508,0.9534,,,
22.904,-13.012,,-17.653,,,1
0.3589,,,,0.1987,,1
,-0.6199,-0.1,,,,1
-0.5966,-0.4161,,13.183,14.889,10.172,
33.21,,-0.2665,-18.743,,19.331,1
,,,,,-14.95,1
,,-0.1395,,-0.4059,-21.659,
-0.4231,-0.3474,-0.029,,,,
,,-0.5456,,0.8727,,1
0.071,,,,,,
,-0.5653,-0.3016,14.562,-26.149,,
-0.3888,-0.4642,,,-0.4906,,1
,-0.5928,,-15.346,0.4132,,
,0.8069,,-0.0756,0.657,,
31.633,-0.9491,-0.3267,18.137,-24.493,-31.093,1
,-0.4169,,0.7391,,12.184,
27.751,-10.689,-0.8597,-0.8814,,,1
0.0516,,,,,-18.336,1
,-0.7449,,,-0.7308,,1
-0.3814,-0.4638,0.1365,0.5248,-0.4927,21.793,
,,-0.9628,,,13.127,1
0.2414,0.7835,-0.157,0.2085,,,1
,,,16.739,-17.194,,
-0.2485,,,0.3181,,,1
,-0.6141,,-13.135,,,
,,,,,-15.83,
25.498,-0.889,,18.496,-21.971,,
-0.4253,-0.5791,0.4281,-0.1756,0.0973,,
19.587,-0.4579,-0.6461,,13.984,,1
0.057,0.5877,,,-0.2783,-21.774,
,-0.6199,-0.5291,18.748,,-26.564,
-0.333,-0.5845,,,,,
,,-0.6631,,16.833,14.446,1
,,-0.1098,0.3616,-0.1852,-19.694,
30.173,-12.551,-0.3531,,-10.222,,
,,,0.1335,-0.4171,21.04,1
13.793,-0.42,,-15.275,,10.823,1
0.2332,,,0.8293,,-26.793,1
17.294,-0.8369,-0.4003,,-0.3067,-16.717,
-0.1187,-0.7431,0.2354,-0.2666,-0.2016,28.414,1
,-0.3249,-0.6266,-14.504,,0.9236,1
0.2101,,,0.4455,-0.385,-23.554,1
,-10.725,-0.4107,15.279,,,
0.127,-0.8137,0.1147,-0.9321,-0.5508,29.797,
0.9388,0.0341,-0.4231,,19.611,,1
,,-0.1794,10.385,-0.8379,,1
,-0.5425,,19.043,-0.5453,-10.758,
-0.0715,-0.7569,,-0.493,,,1
12.24,,,,,,
0.408,,,,,-26.236,1
,,-0.2684,23.804,,0.0446,1
0.0761,,,-16.325,0.8589,,1
,,-0.3575,-0.8042,,,
,,,0.9687,,,1
0.0021,,,16.112,-0.9798,0.8345,
18.615,-10.738,,-17.695,,36.187,
0.3049,0.6504,,,0.9284,-0.3494,1
27.903,-0.1497,-0.4471,,,,
,-0.498,-0.0914,14.419,-13.001,0.8789,
,-15.694,,-0.6383,11.07,28.814,1
0.2609,0.921,-0.4986,,13.53,,1
29.779,,-0.6568,-0.083,0.2848,,
-0.3134,-0.4665,,,-0.5357,,1
21.224,,,-21.148,,38.648,1
,,,-0.8703,-0.6097,-0.4303,1
23.353,,-10.435,14.847,,,1
,,,13.273,-44.403,,1
,-0.5922,,-0.1525,,25.744,1
0.0695,0.3805,-0.5371,,,-0.4945,
-0.3189,0.007,-15.999,-0.6201,11.612,-0.7492,1
,-0.4236,-0.5247,,,0.2773,1
-0.5748,-0.0874,,,0.7987,10.972,
-0.1025,,-0.1536,-0.9211,,-0.5161,1
,,,0.7184,,,1
,,-0.1984,,12.817,,1
11.146,0.0362,-0.2574,-17.756,0.8273,,
10.438,,,,-0.8272,,1
,,0.1913,,,26.337,1
12.42,-0.106,,,16.414,,1
0.1398,,,12.229,-0.2042,-25.004,
,-0.7592,,,-10.884,-18.121,
,-0.9571,0.1377,,,,1
,,,-10.459,18.64,,1
0.4535,,,0.8275,-0.2537,,1
10.079,,-0.3288,16.185,,-0.7078,1
,-10.758,0.1243,,0.4041,,
0.755,0.3673,-0.4242,,20.715,0.404,1
,,-0.275,,,-37.009,1
,,-0.0343,,-0.4187,0.5686,
17.403,,-0.4046,-11.75,0.5321,36.468,1
0.6584,,,,11.634,,1
,,-0.3123,13.455,0.5325,-29.631,1
0.3953,,-0.1629,14.762,,0.6622,
11.217,,,,0.6827,42.473,
,0.2242,-0.3943,-12.545,16.779,,
,,-0.3508,,-0.2965,,1
,,-0.1119,17.162,-0.4258,0.9653,1
14.713,,,-10.807,14.293,32.195,
0.6292,,-0.2878,,,,
19.154,0.1315,-0.4487,,10.155,,1
,,,,-14.937,,1
,,-0.9603,-30.777,,18.666,
,,,0.0778,0.445,,
26.343,-0.4409,,24.865,,-25.574,1
,-0.4561,0.1078,,-10.206,19.095,1
,,,-12.171,,15.185,1
,,,,0.8776,,1
39.768,,,29.439,,,1
-0.2568,-0.5655,,,-14.86,,
,-0.7135,,0.0203,,17.565,
0.0567,0.9338,,-0.1234,,,
,-0.8759,-0.0249,27.113,-18.256,,1
,-0.6001,0.1388,,,,1
,,,,,,1
,,,0.2855,,,
24.021,,,,,-25.811,1
-0.6471,,0.3105,,,34.228,1
12.158,,-0.7761,,20.714,10.109,1
0.4389,0.4587,-0.2859,,,,
23.342,-11.927,,,10.855,-0.3322,1
,-0.7267,,-0.1782,-0.1432,22.779,
11.915,,-0.6193,,23.046,,1
,,-0.2591,0.7868,,,
,,,10.705,,-16.463,
11.559,,0.0213,,,,
,0.6443,,-15.068,22.136,14.493,
,0.1897,,,,-32.934,1
0.4118,,-0.1569,13.752,-0.3723,,
,-11.519,0.0215,,,41.428,1
0.7776,0.3403,,,16.401,0.6133,
16.89,,-0.4366,,-0.5676,,
-0.4997,,,0.8833,-11.195,-0.1874,1
28.426,,-12.242,,,,
,,-0.0904,,,,
,-14.489,,12.529,,,
-0.2913,,,10.945,,,1
26.285,-14.767,-16.718,,12.167,,1
,,-0.1374,,0.7425,,1
42.558,,,13.361,14.094,,
-0.6675,-0.4936,0.1364,,-0.6938,0.3587,
17.113,-12.661,,,,,1
,,-0.307,-0.3587,,,
27.221,-0.2531,,11.079,-12.743,-28.429,
-0.8,,0.32,,,,
,-0.9472,,,0.7918,12.61,1
,0.6879,,-0.524,,-12.741,
,,-0.5155,,0.1422,,
-0.3959,,0.3151,,-0.6986,0.5952,
23.766,,-0.9504,,19.11,,1
0.1925,,-0.1251,,-0.0226,-0.9811,
,,-0.5341,16.222,,,1
,-0.6314,0.2748,-0.505,,,1
25.549,-0.7882,-0.747,-11.052,0.6538,,
0.0626,,-0.1992,,0.4748,,
,-0.9394,,16.364,,-29.309,1
,,,,,,1
16.902,-10.06,,-0.4185,,24.109,1
0.076,,-0.4893,-11.295,-14.775,-20.127,1
,,-16.745,,-0.8157,,
,,-0.2275,0.8329,,,
,-0.958,,,39.394,,1
,13.512,-0.359,,,-17.06,1
,-10.461,,16.315,-0.3554,-34.667,
-0.1565,,0.3086,-0.2183,,,
12.393,,-0.8838,-0.5785,,,
,0.5239,-0.2426,,0.2564,-26.842,
,,,12.865,-12.033,,1
,-0.6218,,,0.9775,,1
0.5529,,,-11.831,36.858,0.9333,
,0.3893,,0.4339,,,1
13.876,-0.5287,-0.8856,,15.261,,1
-0.2568,,,0.3602,0.9491,31.023,
10.688,,,,32.511,0.7239,1
,0.4546,,,-0.9702,,
,,,,,-23.967,1
0.1662,,0.0738,,0.1195,,1
0.922,,,,,,
0.2779,0.4785,,,-0.4311,-31.681,1
0.7219,,,0.6531,-0.2253,-13.722,
0.7258,,-0.3663,,-0.0237,,
,,-0.702,-10.521,34.745,,
,,,0.938,-0.3269,-35.548,1
0.1566,,-0.0976,,-0.1224,,
,,-10.427,,,,1
0.415,,-0.2277,,22.555,0.758,1
0.978,,,,,,
0.5538,0.3049,-0.2948,,-0.509,,
0.7663,-0.5645,-0.255,,-0.6737,-0.8568,1
,,,-0.173,,,
0.8928,,,,,,1
0.9068,0.2199,,,,-33.937,
0.4528,-0.5705,,12.785,,,
0.9263,,-0.3053,-0.3942,0.1687,40.571,
0.4537,0.7443,,,24.761,,1
12.534,0.3661,-0.5098,14.635,,-33.491,1
0.1963,,-0.0233,,,-0.9021,
,,,,17.125,,1
0.4418,,,-10.655,,14.688,
,,,12.196,17.23,,
,,-0.0731,,-0.7337,,
,,-0.7403,-12.672,23.326,48.095,
0.3185,0.7934,,,,0.0649,1
,0.2582,,,,-21.434,1
-0.4139,,,12.275,,,
,,,,13.677,,
,0.9476,,,0.2955,,1
,,,,0.8628,-22.299,
,,,11.178,,,1
,-0.9899,,-0.3164,-11.298,,1
0.1202,0.7137,,,15.813,,1
25.776,-0.5495,,,-30.948,,1
,-0.5708,,16.961,,12.08,
22.397,,,,-0.6961,22.337,
0.0275,0.886,,,,,
24.411,-0.9614,,-0.0149,,,
-0.125,-0.5779,,0.5979,0.1388,22.173,1
,-0.5397,,-0.5553,,,1
0.0979,0.6831,-0.2287,,,,1
20.701,-0.847,-0.7697,,,,1
-0.2526,-0.6273,0.3479,-0.1611,-0.2157,0.5527,
30.221,,-0.7142,,30.174,,
0.2718,0.5185,-0.0797,,,-15.689,
