speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
1,,,,,0.297828,,-0.006524,-0.206306,,,,-0.423546,-0.077252,0.053937
,16.0,7.0,1.578925,,0.179115,-0.236086,,,-0.165205,,,,,0.018108
,16.0,,1.460078,,0.174257,-0.257044,,,-0.199549,0.13368,-0.099538,,-0.177242,0.030802
1,,9.0,1.569074,-0.312195,0.288262,-0.291316,0.221919,-0.12185,-0.200125,,-0.129985,,,0.101865
1,16.0,,1.52871,,0.400085,-0.273319,,,-0.365356,0.030743,,-0.347567,-0.160303,
1,,11.0,1.448286,-0.457778,0.505819,-0.221032,,0.035309,,,,,-0.047551,-0.001591
1,16.0,,1.381956,-0.4341,0.456064,-0.12495,0.483448,-0.027037,,-0.061952,,-0.274758,0.031929,0.01146
1,,13.0,1.25838,,,,0.486485,,-0.342631,,-0.25765,,,
,16.0,14.0,,-0.399961,,0.002861,,,,,,,,0.017084
,,,1.119945,,,,,,-0.425122,-0.099275,-0.168386,,0.055851,
,17.0,1.0,,-0.343207,0.716811,,,-0.253698,-0.259544,0.391923,-0.031476,-0.274924,0.113393,
,,2.0,1.267651,,,-0.607688,-0.138077,-0.115771,,,-0.028213,,,0.07993
,17.0,,1.515121,-0.538119,,-0.592914,,-0.08909,,0.380823,0.00385,,0.012239,0.078431
,17.0,4.0,,-0.455854,,,-0.001333,-0.08312,-0.220889,0.281283,-0.028172,-0.388253,-0.049455,
,,5.0,,-0.52825,,-0.320158,0.05635,-0.049962,,,,-0.399246,-0.103421,0.070863
1,17.0,6.0,1.731402,-0.689267,,-0.267094,0.125183,,-0.191287,,-0.12852,,-0.187941,0.064776
,,,,,0.40283,-0.252764,0.247749,,,0.050346,-0.128226,-0.356956,,
,,8.0,1.473706,-0.48322,,,,,-0.338618,-0.028148,-0.198683,-0.29438,,0.152167
,,9.0,1.520729,-0.567497,,,0.515504,,-0.40885,,-0.243691,,0.007783,0.076085
1,17.0,10.0,,,0.288328,0.033412,,,-0.332692,,,-0.247947,,0.066338
1,17.0,11.0,0.25604,,,-0.000276,,,-0.189571,-0.189323,,-0.207469,,0.059951
,,,,,,0.033438,0.547263,,-0.146265,-0.16858,-0.315835,,0.004896,
,17.0,,,,0.558842,,0.547286,-0.157872,,-0.164173,-0.299377,,,0.081564
1,,,1.205052,,0.775015,,0.471528,-0.027278,-0.390254,,,,,0.009165
,,15.0,,-0.792459,,,,,,,,,0.133912,-0.054855
1,18.0,1.0,1.534764,-0.293634,0.697925,,-0.387495,,-0.169507,,,,,
1,,2.0,1.534597,-0.275996,,-0.255996,,,,,,-0.072071,-0.187969,
,18.0,3.0,,,0.510932,-0.234888,-0.323128,,-0.056795,0.077065,0.103187,-0.042543,,0.160647
,18.0,,1.575393,-0.572963,,,,-0.235987,,,0.139739,,,
1,,5.0,1.291198,,0.587566,-0.084848,-0.325938,-0.234877,,-0.000538,0.133549,,,
,18.0,6.0,,-0.383617,0.504349,,-0.144744,-0.278956,,,0.11506,-0.1995,-0.268329,0.226013
,18.0,7.0,1.365495,-0.280327,0.416021,,-0.06286,-0.257479,,,,,-0.311725,
,,8.0,1.317975,,0.331147,,-0.11229,,-0.036539,,,-0.361484,-0.202611,0.271559
1,18.0,,1.284325,,,-0.255311,-0.040557,,,-0.054398,-0.072339,,,
1,18.0,,,-0.377045,0.709652,,-0.040671,-0.009519,-0.102215,-0.15165,-0.143997,-0.245385,,
1,,,1.322102,,0.642123,,0.068909,0.043746,-0.154014,-0.288204,,,,0.170023
1,18.0,,,,,,,0.043313,-0.163462,,,,-0.106673,
,,,1.083681,-0.535234,,-0.004617,0.260558,,-0.124814,,,,-0.031813,0.159526
1,,14.0,,-0.567144,,0.023376,0.385305,-0.014452,-0.120071,-0.226206,-0.353491,,-0.006784,0.120687
1,,,,-0.567866,,0.122911,0.481967,-0.033109,,,,,,0.150453
1,,16.0,,-0.550867,,0.085081,0.533662,,,-0.201143,,-0.159056,,0.068453
,,17.0,,,,0.096939,0.558503,-0.054245,-0.22201,-0.190706,-0.289209,-0.118297,-0.069364,0.009944
1,,18.0,0.93788,,0.562021,0.15628,0.479215,-0.013178,,-0.262375,-0.219324,,,0.032376
1,18.0,19.0,,-0.50171,,,0.524328,-0.018305,-0.249413,,-0.245911,,,-0.005528
,18.0,20.0,,,0.708061,,,,,,,,,
1,,,0.870623,-0.492641,0.715869,,0.458146,,,,-0.259461,-0.078972,,-0.01613
1,19.0,,,0.081806,0.650128,,-0.223628,-0.421568,,,0.001684,-0.144648,,0.124753
1,19.0,,1.110773,,,,,,,,-0.022504,,,0.118375
1,19.0,3.0,,,,-0.485817,-0.061556,-0.211835,,,-0.001438,-0.270212,,
1,,4.0,1.121062,,,,,-0.156514,-0.224537,,0.026883,-0.346999,0.014087,0.194243
1,,5.0,1.220499,-0.312835,0.569161,-0.462897,,,-0.176889,0.353185,-0.06788,-0.406562,-0.029996,0.160991
,19.0,,,-0.373949,,-0.437805,,,,,-0.101206,,,0.136884
,,,,-0.269567,,-0.358876,,,-0.193452,,-0.00795,-0.45807,,
,,,1.21525,-0.207899,,-0.256758,0.240008,0.005079,-0.231156,,,-0.459757,-0.109811,0.200211
,,9.0,1.184272,,,-0.16251,0.334065,,-0.25678,-0.037471,,-0.475552,,
,,10.0,,,,-0.17461,0.397306,,,,-0.162091,-0.427711,,0.245073
,19.0,,,-0.471676,,,,,,,-0.181212,,,0.14965
1,,12.0,1.166,-0.392987,,,,,,,-0.203256,,,
,,13.0,,,0.402116,0.074703,,0.039451,,-0.248302,,-0.349669,0.039837,
,19.0,14.0,1.140581,,0.395489,0.105611,0.432321,,-0.308796,,-0.104054,,,
,19.0,,,,,0.142749,,0.020123,,,,-0.371956,,0.12826
1,,16.0,1.1198,,,0.126501,,0.023207,,-0.224027,-0.137894,-0.351959,0.098603,
,20.0,,,0.113486,,,-0.080644,,,0.232774,,-0.287493,0.076799,
1,20.0,,0.924537,-0.007616,,,-0.084152,,,,,,0.012397,
1,,,,-0.046127,,,-0.014802,-0.240863,-0.062075,0.252849,,-0.345273,-0.012897,0.113723
,,4.0,1.216242,,0.591269,-0.537921,,,,,,-0.399568,-0.107596,0.171011
1,20.0,5.0,1.333981,-0.505,,,,-0.010171,,0.238005,,-0.475696,,
,,6.0,,-0.238606,,-0.393895,,,-0.226945,0.173784,-0.018315,,-0.155159,
,,7.0,,-0.356073,,,,,,,-0.05416,-0.336337,,0.200252
1,,8.0,,-0.464169,0.592619,-0.294615,,0.113016,,,-0.095241,-0.417746,,0.128885
1,20.0,9.0,1.268603,,,-0.200142,,,-0.323332,-0.002441,,,,0.107189
,20.0,10.0,,-0.562113,0.719667,-0.079853,,0.13926,,,-0.157751,,,
,20.0,11.0,,,,-0.142931,0.305722,,-0.216893,-0.09879,-0.339762,,0.128608,
1,,,,-0.262023,,-0.035795,,0.042817,,,-0.291596,-0.370266,0.083276,
,20.0,13.0,1.074075,,0.681411,0.192233,,0.061323,-0.198993,,,-0.325608,0.072058,
,,,1.195419,-0.468314,,,0.438957,0.134997,,-0.073044,,,,0.009665
,,15.0,1.346689,,0.903277,,0.520244,,-0.379189,,,,,
,,1.0,,-0.140656,,,0.077718,,,,,,,
,21.0,2.0,,,0.236249,-0.205359,,-0.173552,,,-0.230229,,-0.088216,0.116289
,21.0,,,,,-0.138323,0.101545,-0.172869,-0.016827,0.245201,-0.282977,-0.405827,-0.08189,0.115108
1,,,,,0.393339,-0.069397,0.133441,-0.146921,,,,,-0.068742,0.073382
1,21.0,5.0,,-0.360519,,,,,,0.052599,,,,0.106167
,,6.0,1.179826,,,,0.285824,-0.093728,-0.030273,-0.032882,,,,0.175163
,21.0,7.0,1.120673,,0.416012,-0.012443,0.283661,,,,,,,
1,,8.0,1.133405,,,,,-0.03774,,-0.091112,-0.417587,-0.133617,,-0.027507
1,,9.0,,-0.559037,,0.083772,,,,,,-0.157471,,0.000229
1,,,1.327589,-0.57676,0.466603,0.165451,0.33637,,-0.115675,,,-0.138454,,
1,21.0,,,-0.539057,,,,-0.059426,-0.16101,,,,,
,,,1.034251,-0.528409,0.371854,0.3276,,-0.064982,,,,-0.115245,0.065643,
1,21.0,13.0,0.956642,,,,,,,,,-0.131351,0.050857,
1,,14.0,,,,0.341135,,,-0.220809,-0.122701,,,0.085078,-0.113304
,,15.0,,-0.63776,0.579964,0.309014,0.277109,,-0.237463,-0.099908,-0.370466,-0.201949,0.114454,-0.150938
1,,1.0,,-0.318667,,,,-0.330868,,,0.002386,-0.224626,-0.083509,
1,22.0,2.0,1.734038,-0.565097,0.63397,,-0.173276,,-0.375604,0.08308,,,,
,22.0,3.0,,-0.322337,,,,,,0.105128,0.03477,-0.196352,-0.142561,0.058604
,22.0,4.0,1.585777,-0.418757,,,-0.248636,,-0.404455,0.052597,0.066125,,-0.149652,0.058394
1,22.0,5.0,,,0.335013,0.059101,-0.168013,,,,0.101638,,,0.054417
1,,6.0,1.645961,-0.426125,0.389522,0.029,-0.12224,-0.202346,-0.41219,-0.011997,,-0.219153,-0.228055,0.045524
1,,7.0,1.721178,-0.49102,0.353279,,,,,-0.082356,0.062469,,,0.068984
1,22.0,8.0,1.699042,-0.467732,0.352263,,,,,-0.091503,0.077631,,-0.253165,
1,22.0,,,-0.47601,,,,,-0.328485,-0.098312,,-0.397491,-0.180215,0.228186
,22.0,10.0,,,,,0.110138,,-0.297971,,-0.159668,,-0.03436,
1,22.0,11.0,,,,,,,-0.277307,-0.116351,,,0.018541,
1,22.0,12.0,1.582196,,,,0.169295,0.177887,-0.329396,-0.109132,,,,0.216312
1,22.0,,1.383592,,,0.022535,,0.138844,,,-0.161328,-0.438868,0.015132,
,22.0,14.0,,-0.56287,,-0.04839,0.189035,0.05741,,,-0.186268,-0.455682,,0.228166
,,15.0,1.481151,-0.683364,,,,,-0.395377,,-0.167693,,0.045713,
1,22.0,16.0,1.205342,,,,,0.000662,-0.435089,,-0.108994,,,0.088531
1,,17.0,,-0.651803,,0.130473,0.305919,,,-0.079384,,-0.331743,-0.032208,0.05962
1,22.0,,,,0.52888,0.265934,0.228445,-0.163184,-0.386976,,-0.140584,,-0.035943,0.024741
,22.0,,1.35755,-0.768087,,0.209641,0.231404,,-0.364945,,-0.190302,-0.305244,,0.029089
,,,,,0.391798,-0.438605,0.092442,,-0.241978,0.252099,,-0.251354,,
1,,2.0,,,,-0.555282,,,,,-0.118128,,0.063763,0.162092
1,,,,-0.353799,0.568243,-0.510661,0.01037,,-0.273682,0.26639,-0.061191,-0.255721,,
1,,,1.5382,,0.386523,-0.440751,0.012413,-0.207275,-0.228632,,-0.023845,,-0.003228,
,23.0,5.0,1.722443,-0.435315,0.387453,,,-0.166427,-0.283635,0.121679,,,-0.059079,
,,6.0,,-0.392336,,-0.390812,0.095371,-0.099243,,,,,,0.110563
1,23.0,7.0,1.599441,,,-0.395904,,-0.066641,-0.344851,,,,,0.167314
,23.0,,,-0.582957,0.302541,-0.362048,0.138931,,,,,,,
1,,,,,,,,0.011064,-0.322129,,-0.052213,,,0.216571
1,23.0,,1.65246,-0.566995,,-0.282094,0.118564,,-0.283701,,-0.054202,-0.480537,-0.190813,
1,23.0,11.0,,-0.551948,,-0.293655,0.188841,,-0.324984,-0.066962,,-0.431775,-0.200763,0.178873
,,12.0,1.438363,-0.568388,0.336562,,,0.100954,-0.343054,,-0.090629,-0.391145,,0.160877
,23.0,,,,,,,,,-0.114297,,,,
,23.0,14.0,,-0.586699,0.25726,-0.220493,,,,-0.111243,,-0.426665,,0.180087
1,,,1.437613,-0.68942,,-0.227823,0.245345,,-0.44867,-0.07369,,-0.425161,,0.171652
1,23.0,,1.324031,,0.390295,,,-0.03566,-0.464159,-0.076206,,,,
,,17.0,1.278713,-0.681539,0.457142,-0.170065,0.378403,,-0.465995,-0.12624,,-0.286624,,0.162993
,,,,,,-0.113362,0.357184,,-0.387387,,-0.183447,-0.257295,0.019106,
,,,1.020596,,0.471678,-0.055738,0.359599,-0.091167,,,,,,0.154328
1,,20.0,,-0.637351,0.424515,,,-0.153523,,,-0.200519,-0.211769,-0.001042,0.14924
1,,21.0,,,0.342379,,0.379983,,-0.192083,-0.27119,-0.229464,,-0.026383,0.10156
1,,22.0,0.652378,-0.564846,0.310426,0.285249,0.35648,,-0.104731,,,-0.131977,-0.04027,0.091554
1,24.0,1.0,1.814525,-0.081445,0.406462,0.045165,,-0.336256,,,0.094531,-0.125119,-0.098098,0.192558
1,,,1.913461,,,0.028427,,-0.338539,-0.069063,,0.081588,,,0.139456
,24.0,3.0,,-0.090529,,0.053616,-0.574465,,-0.009622,,,,,
1,,,,-0.266479,0.34824,0.075756,,,,,,-0.137999,,0.129727
1,,5.0,1.839051,-0.161169,0.16193,0.102184,-0.371271,-0.245521,-0.045897,-0.163659,0.076132,,,
,24.0,6.0,1.92841,,,0.072931,-0.37755,,0.006237,-0.154306,0.027178,-0.305294,,0.171682
,24.0,7.0,1.695766,,,0.105714,-0.294308,-0.096023,,,,-0.30539,-0.216012,0.175607
1,,,,-0.463823,0.301816,0.065488,-0.276633,,,,-0.02043,,-0.252227,
,,,1.787962,,,,,0.01489,-0.142945,,,,-0.245443,
,,10.0,1.999333,,,,-0.137619,-0.019116,-0.21379,-0.255627,-0.032533,,,
,24.0,,,-0.600221,,0.166957,,,,,,,-0.17696,0.167603
1,24.0,,2.203141,-0.865502,,0.00087,,0.012993,,-0.203719,-0.17098,-0.287737,-0.152599,
,24.0,13.0,,,,0.018139,0.095584,0.068631,,-0.212216,,-0.341511,-0.10774,0.238413
,,,,,,0.05121,0.086255,,,-0.268684,-0.141655,-0.330048,,
,,15.0,1.661347,-0.663582,,,,,-0.298297,,,,,0.211774
,,16.0,1.671889,,,,,0.145413,-0.291956,,,,0.005098,0.175033
,24.0,,1.803776,,0.795638,0.15709,0.133068,,-0.333668,,,,-0.011869,
,,,,-0.995666,,0.141706,0.194975,,,,-0.186839,-0.207742,0.032937,
,,19.0,1.893222,,0.882958,,,0.083371,-0.418662,,-0.185917,-0.247347,,
,24.0,20.0,1.772602,,,0.150642,0.227201,,,-0.168739,-0.171756,,,
1,,,,-0.121124,1.015215,,-0.323343,-0.315735,,0.203715,-0.018818,-0.201491,0.13477,
1,,,1.08578,-0.07632,,-0.432658,,,-0.309686,,,,0.119863,0.155059
1,25.0,3.0,,-0.159693,,,,,,,,,,
1,25.0,,1.026753,,,-0.179242,-0.247755,-0.271258,-0.384739,,,,,0.124648
,25.0,,,,,-0.276508,,-0.100703,,,,-0.32113,0.023484,
1,,,,-0.410752,0.828522,,-0.053492,-0.005424,,,,,-0.031934,0.077595
,,7.0,1.13148,,,-0.261941,,,,,-0.056545,-0.41671,,0.104608
,25.0,8.0,,-0.457769,0.829503,-0.269479,0.024801,,-0.374851,,,,,
1,,,,,1.014618,-0.337592,0.081336,0.213987,,,,-0.432263,,0.115136
,,,,,,,,,,,,,0.051019,
1,25.0,11.0,1.29037,-0.648581,0.930489,-0.14707,0.17843,,,-0.048229,-0.183871,,,0.070595
1,25.0,12.0,1.369264,,1.019784,,0.201081,0.160525,,,-0.193073,-0.300732,0.101616,-0.011879
1,25.0,,1.374749,,1.170514,-0.073911,,0.087235,-0.521944,,-0.107916,,0.039406,-0.036019
1,,,,-0.684068,,,,,-0.493182,,-0.077201,-0.347681,-0.006659,
1,25.0,15.0,,-0.408375,0.885656,0.065933,,,-0.436227,,,-0.312012,,-0.061607
,,16.0,1.25305,,0.855144,,,0.062905,-0.403772,-0.135968,,,0.054676,-0.062068
1,25.0,,1.406211,,1.030679,-0.063167,0.306286,,-0.446484,,,,,-0.048014
1,26.0,,1.304824,0.106494,,,,,,0.31831,0.041553,-0.191541,0.003957,0.167687
,26.0,2.0,1.391294,,,-0.459121,,-0.413008,,0.312054,-0.043612,,0.02456,
,26.0,3.0,1.393211,,0.673677,-0.431509,,-0.361994,-0.146737,,,-0.173089,0.013988,
,26.0,,1.355873,-0.098561,0.609594,,0.219053,-0.272311,,0.204978,,-0.158494,-0.046026,0.128406
,26.0,5.0,1.437055,-0.170245,0.535669,,,-0.224883,-0.216739,,,,-0.103786,
,26.0,6.0,,,,-0.418838,0.294708,-0.141871,-0.16148,0.151355,,,-0.25219,
,26.0,,1.248447,-0.199289,,,,-0.172977,-0.172354,,-0.080004,,,0.095468
,26.0,8.0,1.373855,,0.44722,-0.118827,0.30633,,,,,-0.164455,,
1,,9.0,1.456962,,0.495846,,0.29729,-0.05861,,-0.160745,-0.222021,,,0.139031
,,,,,,-0.208787,,,-0.031319,-0.117345,,,-0.167142,
1,,11.0,1.345344,,,,,-0.02421,,-0.103555,-0.387785,-0.19782,-0.109914,
1,26.0,,1.282481,,,-0.105232,,,-0.010993,-0.187024,-0.351373,-0.141429,-0.103251,
1,,,1.113669,-0.293596,0.469422,-0.050882,,-0.168576,0.042671,-0.238661,-0.378178,-0.119225,,0.195684
1,,,1.141824,-0.29659,0.412605,,,,0.026482,-0.227243,-0.388302,,,
,26.0,,1.341699,-0.398292,,-0.000652,,,-0.086596,-0.217334,,-0.242718,-0.065342,
,,16.0,1.240605,,,,0.52464,,,,,-0.194246,,
1,,,1.132632,,0.533299,,0.532436,-0.03776,,-0.314674,,,-0.100695,0.230127
1,,1.0,,0.012681,,,,-0.353217,,0.383549,-0.007235,-0.183563,-0.208273,0.020444
,27.0,,1.161777,,,-0.389226,,-0.352852,-0.011599,,,,-0.206452,
,27.0,3.0,1.081685,,,,0.27304,,,,-0.030882,,,0.05112
,,4.0,1.023211,,,,0.248192,,-0.168057,0.33026,,,,0.025225
1,,,,-0.232957,0.58901,-0.355695,0.279578,,,0.273005,,-0.334539,-0.169006,0.028544
,27.0,,1.171417,,,-0.266573,,-0.034374,-0.272608,0.170013,-0.197705,,,0.085734
1,,7.0,1.199706,-0.229663,0.542832,-0.273071,,0.072044,,0.08332,,,,0.062222
,,,,-0.293909,,-0.160381,0.304272,,-0.243531,,-0.228839,-0.395071,-0.05659,0.10406
,,9.0,,-0.533004,,,,0.036521,,0.080929,-0.256191,-0.385045,-0.017659,0.068826
1,27.0,,1.211266,-0.654038,0.647944,,,,,-0.038022,-0.216868,,,0.041651
1,27.0,11.0,,-0.553564,,,,0.10682,,,-0.136763,,,
,,12.0,,,0.511201,0.262955,,,,,-0.165617,-0.247033,0.034718,0.064693
,27.0,,,,,,0.299765,,,,,,0.018694,
1,28.0,,,-0.066704,,-0.64307,0.273526,-0.375781,-0.237391,,,,,
1,,2.0,1.077202,,0.447571,-0.48432,,-0.370709,,,,-0.26564,,
,,3.0,,,,-0.526025,0.209161,,,0.412866,,,,0.052026
,,,1.485754,-0.104244,,-0.615787,0.289725,-0.364911,,0.323176,-0.169553,,-0.086694,0.08361
1,,,,,0.5069,,0.3367,,,,-0.232909,-0.246208,,
,28.0,,,,0.538261,-0.493594,,,,,-0.288615,-0.252764,,
,,,,-0.258951,,-0.307194,,-0.268778,,,,,,
,28.0,8.0,1.469151,-0.327381,0.457376,,0.433723,,-0.414314,,-0.280119,,0.073125,0.033151
,,,,-0.301215,0.339386,-0.219891,,,-0.375013,,,-0.294333,,
1,,,,-0.258918,0.33748,,,-0.080864,-0.258379,0.023537,-0.395031,,0.084813,
1,,11.0,,-0.327542,,-0.182398,,,,0.010952,,-0.279616,,
1,,12.0,1.587129,,0.468461,,0.414587,,,-0.039605,,-0.268347,,0.0704
,,13.0,,,0.526677,0.021302,,0.041496,,-0.047108,,,,
,,14.0,1.297777,-0.592594,,,,,,0.013526,,,,
1,,,1.133621,,,0.130178,,,-0.389695,,,,,
1,28.0,,1.027953,,,0.160346,,,,,,-0.260204,0.143513,
1,29.0,1.0,1.050561,-0.050263,,-0.381542,0.149465,-0.251251,-0.038134,0.304118,,,-0.046208,0.174628
,29.0,,1.08985,-0.092389,0.430597,,,-0.207304,0.019118,,,,-0.044924,0.234461
1,,3.0,,-0.232238,,-0.126913,,-0.110061,0.022432,0.04085,,-0.262613,,
1,,4.0,1.185841,,0.393791,-0.122981,,-0.024153,-0.071471,0.02213,,-0.149551,,0.096783
1,,5.0,1.178166,,0.436398,-0.123665,,,-0.068075,,-0.212589,,,0.093293
,,6.0,1.16001,-0.284349,,,0.161923,,,-0.164249,,-0.226813,,0.196842
,29.0,7.0,,-0.298947,0.627666,,0.206863,-0.10516,0.07953,-0.195379,-0.295873,-0.240658,-0.062826,0.254619
1,29.0,8.0,1.167316,,0.562604,,0.275481,,0.061768,-0.229624,,,-0.021845,0.207301
1,29.0,9.0,1.139989,,,0.11927,0.342504,-0.012693,,-0.229496,,,0.054875,
1,,10.0,1.026168,,0.648437,0.175635,0.342404,0.072091,,-0.201273,,,,0.167261
,29.0,,,,0.768951,0.256821,0.276359,,-0.145911,,-0.177908,-0.314891,,0.140237
1,29.0,,0.919329,-0.410579,0.802946,,0.253849,0.109066,,,,-0.296547,,
,,13.0,0.947896,-0.360023,,0.186581,0.27265,0.114082,-0.223058,-0.185169,-0.150451,-0.242268,-0.025199,-0.034749
,,1.0,,,0.543967,,,-0.28973,0.002265,,,,,
,30.0,,,-0.353014,0.60351,,-0.103556,-0.302159,-0.056409,,-0.142722,,,0.223955
1,30.0,,1.165356,-0.389025,0.563948,-0.216534,-0.158108,,,0.034617,-0.11314,,-0.105009,
,,,1.207858,-0.46913,0.567119,-0.266621,-0.072392,,-0.138187,,-0.082248,-0.31433,-0.049414,0.225021
,,,,-0.403706,0.456508,,0.057844,,,4.4e-05,,,,
,30.0,,1.121578,-0.310064,,,,,,-0.041443,,-0.329208,,0.190683
,30.0,7.0,,,,0.000425,,,-0.107702,-0.004791,-0.096377,,-0.030121,
,,8.0,0.931958,,0.652689,0.070191,0.208314,,-0.244137,0.007508,,,,0.141469
1,,9.0,,-0.452195,,0.166877,0.174932,,-0.26331,-0.046844,,,0.022495,
1,,10.0,0.963404,,0.786348,,,,,-0.123498,-0.171102,-0.264793,0.10134,0.011266
,,11.0,,-0.68087,0.961209,,,,-0.215426,-0.14588,,,0.142017,
1,30.0,12.0,,,,,,,,-0.053528,-0.312807,,0.113578,-0.132342
1,30.0,,,-0.61137,,-0.038945,0.470141,,,,-0.265149,,0.093726,-0.172448
1,30.0,14.0,,,,0.022668,,,-0.393783,,,-0.203999,,-0.225751
2,1.0,,1.077155,,,-0.492321,,,,,,,,
2,,,,-0.496151,0.212466,-0.614147,-0.232306,,,,,-0.180397,-0.310957,0.230254
,,,1.281371,-0.454458,,,-0.142009,,,,0.077911,,-0.348079,
,1.0,,,-0.457816,0.027182,-0.494232,-0.120013,-0.288202,0.001498,,0.048699,,-0.278757,
2,1.0,5.0,1.147179,-0.529007,,,,,,,0.063487,,,0.276787
2,1.0,,,-0.500847,,-0.477955,,-0.228134,-0.013107,-0.200017,,,,0.321516
,,,,-0.808048,,-0.344381,0.114694,,-0.133867,,-0.028303,,,0.265401
,,,1.297097,-1.117234,,-0.350802,,,-0.295393,-0.111658,-0.118254,-0.330487,,0.222019
,,,1.181589,-1.17987,0.254624,,0.201794,,-0.366168,,,,-0.126947,0.209223
2,,,,,0.266292,-0.279515,,,-0.396417,,-0.188249,-0.317832,,0.227227
2,,,0.830025,-1.169169,,-0.217471,,-0.035687,-0.440381,,,,-0.03516,0.210961
2,1.0,12.0,,,0.342724,,,,,,-0.182251,-0.260007,,
,,,0.86193,-1.304825,,-0.065858,,,,,-0.205475,-0.232404,,0.050305
2,,14.0,0.841519,,0.512868,-0.027432,0.388048,-0.034021,-0.459767,,-0.226189,-0.226762,,
,1.0,,0.827529,,,0.012003,,-0.063774,,-0.098543,-0.251973,-0.198962,0.016835,-0.073798
2,1.0,,,-1.342274,0.674336,,,-0.043849,-0.451267,-0.074679,,-0.17123,0.039671,-0.129574
,1.0,17.0,0.567691,,,,,-0.053879,-0.417366,,-0.263797,-0.130382,0.030312,
,,18.0,0.563653,-1.317687,,,,-0.024745,-0.396339,-0.035966,,-0.097224,,
2,2.0,1.0,,-0.906957,,-0.603207,,-0.271454,,0.189493,0.061913,,,0.112866
2,,2.0,,,,-0.580779,-0.193181,-0.26793,,0.159496,0.041541,,,0.139455
,,,0.585942,,0.171353,,,,,,,,,
,2.0,4.0,,-0.946545,,-0.531226,,-0.160615,,0.052898,,-0.332918,-0.122979,
2,,,,,0.13631,-0.486531,,-0.141533,-0.22705,,,-0.358223,,0.33659
2,,6.0,1.166576,-1.068611,0.15432,-0.441137,,-0.071799,,-0.03587,,-0.387997,,
2,2.0,7.0,,-0.867448,0.134189,-0.525847,,-0.115121,,,-0.228968,,-0.071543,
2,,8.0,,,,,0.351595,-0.157744,-0.295222,,,-0.32726,-0.047546,
,,,0.975333,,0.025039,-0.469675,0.476983,,,,-0.343701,-0.290432,-0.044878,
,,10.0,,-0.752297,-0.004883,,,-0.244879,-0.353142,,-0.366302,,,
2,,11.0,1.068504,,,,0.4084,-0.231733,,,,,,0.164663
,,12.0,1.227172,-1.051519,0.07672,-0.071666,,-0.197478,-0.340254,-0.196085,,,0.010567,0.159175
2,,13.0,1.074429,-0.93568,,-0.031607,,,,-0.133742,,,0.047311,
2,,14.0,0.990419,-1.02449,0.21526,0.007896,,,,-0.126294,,-0.100622,,
,2.0,,1.10898,,0.403932,,,,,,-0.338067,-0.125658,,-0.04423
2,,,,,,0.008156,,-0.035721,-0.454482,-0.141551,,,,
,2.0,,1.007006,-1.16959,0.550939,0.047281,,-0.104368,,,-0.2819,,,
2,,,0.252195,-0.919811,0.53429,,,,-0.161647,0.312162,-0.140145,,0.02207,
,,2.0,0.272221,-0.904389,0.474113,-0.666865,-0.228458,-0.343869,,0.280278,-0.167217,-0.279402,-0.009907,0.131279
,,3.0,,,0.408736,,-0.130654,-0.328822,-0.163543,,,-0.294517,-0.038837,
,,,0.371955,-1.057776,,-0.644235,,,,0.249053,,-0.325337,-0.102096,0.183222
,3.0,,,,,-0.638961,,,,,-0.25054,-0.342448,,
,3.0,6.0,,-1.07297,,-0.628149,,-0.306933,-0.251646,,,,,
2,,7.0,,-1.097422,0.34701,,,-0.262873,-0.310759,0.15738,-0.280807,,,
2,3.0,,,-1.144582,0.346426,,0.297462,-0.223984,,0.115628,-0.308174,-0.327683,-0.036747,0.243282
2,3.0,,0.445685,-1.135348,0.317543,,0.372476,,-0.389695,0.087599,,,,
2,3.0,,,-1.159866,,-0.468564,,,,,,,-0.006238,
2,,,0.391668,-1.149655,0.33511,,0.429541,-0.186378,,0.002179,-0.366572,-0.303013,,0.169345
,3.0,,0.407183,-1.215007,,-0.371845,,-0.193189,-0.443365,-0.006059,,,0.063148,0.136145
2,3.0,,,-1.26483,0.416465,-0.330103,0.515634,-0.179353,-0.491433,,-0.403006,,,0.086905
2,3.0,14.0,,-1.243597,0.453777,,0.556892,-0.196727,-0.484977,0.012361,,-0.218111,,0.019029
,3.0,,0.172952,-1.187659,0.499754,-0.206958,,-0.230893,-0.468124,,,,0.086663,
2,3.0,16.0,0.121476,,,,,-0.238651,,0.041376,-0.403444,,0.065458,
2,4.0,,0.234252,,0.330225,,,-0.361322,,,,,,
,,,,-0.712223,0.330256,,-0.160537,-0.34758,,0.283221,-0.108956,-0.266923,-0.012941,0.194722
2,4.0,3.0,,,,,,-0.337436,,0.264235,,-0.268539,-0.075776,0.200029
,4.0,,,-0.906655,0.29254,,,,,0.217733,-0.167477,,,0.215412
2,,,0.542148,-0.970686,,,,,,0.132563,,-0.286142,,
,,6.0,0.448473,,0.20308,-0.632011,,,,,,-0.294451,,0.279045
,,7.0,,,,-0.574705,,,-0.295825,0.029175,-0.209502,,-0.172508,0.285457
,4.0,,0.357779,-0.937038,0.183809,-0.487891,,-0.239584,,,,,,0.282159
