,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
815,4.0,9.0,5.0,6.0,2.0,3.0,12.0,8.0,1.0,10.0,6.0,3.0,1.0,10.0,4.0,8.0,P
816,4.0,9.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,8.0,6.0,10.0,B
817,4.0,5.0,6.0,4.0,3.0,7.0,11.0,2.0,3.0,7.0,9.0,8.0,7.0,11.0,1.0,8.0,W
818,4.0,9.0,5.0,6.0,3.0,5.0,13.0,6.0,4.0,11.0,9.0,4.0,3.0,12.0,2.0,4.0,T
819,2.0,2.0,3.0,4.0,3.0,7.0,7.0,6.0,7.0,7.0,6.0,9.0,2.0,8.0,6.0,10.0,E
820,4.0,8.0,4.0,6.0,4.0,5.0,10.0,7.0,3.0,7.0,4.0,9.0,2.0,7.0,5.0,11.0,R
821,3.0,7.0,5.0,5.0,7.0,9.0,9.0,4.0,4.0,7.0,6.0,5.0,4.0,9.0,8.0,6.0,D
822,1.0,7.0,2.0,5.0,1.0,9.0,6.0,2.0,7.0,11.0,4.0,8.0,0.0,7.0,1.0,6.0,J
823,11.0,15.0,11.0,8.0,6.0,7.0,10.0,4.0,5.0,4.0,5.0,10.0,10.0,11.0,2.0,7.0,M
824,3.0,10.0,3.0,8.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0,L
825,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,6.0,2.0,2.0,6.0,0.0,7.0,0.0,6.0,L
826,3.0,8.0,4.0,6.0,3.0,7.0,8.0,3.0,12.0,8.0,6.0,8.0,0.0,8.0,7.0,7.0,Z
827,2.0,2.0,3.0,3.0,2.0,8.0,8.0,6.0,2.0,5.0,7.0,9.0,2.0,9.0,5.0,10.0,Q
828,3.0,4.0,4.0,6.0,2.0,8.0,7.0,8.0,6.0,6.0,7.0,8.0,3.0,8.0,5.0,9.0,Q
829,4.0,9.0,7.0,7.0,5.0,10.0,3.0,1.0,2.0,8.0,3.0,9.0,4.0,5.0,3.0,7.0,A
830,6.0,11.0,8.0,8.0,8.0,10.0,9.0,5.0,4.0,7.0,5.0,7.0,3.0,8.0,9.0,5.0,Z
831,1.0,3.0,2.0,2.0,1.0,10.0,2.0,2.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,A
832,2.0,1.0,2.0,1.0,0.0,5.0,7.0,8.0,1.0,7.0,6.0,11.0,3.0,8.0,2.0,11.0,K
833,6.0,9.0,7.0,11.0,7.0,7.0,10.0,5.0,3.0,6.0,9.0,12.0,3.0,9.0,7.0,8.0,Q
834,5.0,10.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,8.0,4.0,9.0,7.0,7.0,T
835,5.0,9.0,7.0,8.0,8.0,7.0,8.0,3.0,4.0,7.0,5.0,8.0,7.0,8.0,6.0,8.0,R
836,5.0,8.0,7.0,7.0,7.0,5.0,7.0,4.0,5.0,7.0,7.0,11.0,4.0,9.0,7.0,9.0,C
837,4.0,10.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,7.0,7.0,9.0,3.0,7.0,6.0,8.0,X
838,7.0,8.0,10.0,7.0,11.0,8.0,8.0,5.0,4.0,7.0,6.0,7.0,11.0,10.0,6.0,3.0,M
839,1.0,0.0,2.0,0.0,0.0,7.0,7.0,11.0,1.0,7.0,6.0,8.0,2.0,8.0,0.0,8.0,H
840,6.0,8.0,8.0,10.0,9.0,7.0,9.0,5.0,5.0,8.0,6.0,7.0,4.0,9.0,8.0,8.0,F
841,4.0,8.0,6.0,10.0,7.0,9.0,10.0,3.0,1.0,8.0,7.0,6.0,3.0,10.0,8.0,7.0,H
842,3.0,2.0,4.0,4.0,3.0,7.0,9.0,5.0,4.0,7.0,7.0,7.0,5.0,9.0,2.0,6.0,N
843,3.0,2.0,4.0,3.0,3.0,7.0,8.0,5.0,8.0,7.0,6.0,9.0,2.0,8.0,6.0,9.0,E
844,3.0,7.0,5.0,5.0,3.0,9.0,6.0,2.0,7.0,11.0,5.0,8.0,2.0,9.0,5.0,11.0,E
845,6.0,14.0,6.0,8.0,4.0,8.0,4.0,3.0,4.0,12.0,8.0,11.0,4.0,9.0,6.0,10.0,L
846,2.0,3.0,3.0,2.0,2.0,7.0,8.0,5.0,5.0,6.0,5.0,7.0,2.0,6.0,5.0,8.0,R
847,8.0,15.0,7.0,8.0,6.0,10.0,5.0,4.0,7.0,10.0,4.0,7.0,6.0,7.0,9.0,8.0,D
848,7.0,13.0,6.0,7.0,5.0,8.0,6.0,3.0,5.0,8.0,5.0,9.0,6.0,9.0,6.0,7.0,R
849,5.0,10.0,5.0,8.0,4.0,6.0,8.0,10.0,7.0,7.0,5.0,7.0,2.0,8.0,9.0,10.0,B
850,3.0,7.0,4.0,5.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,5.0,0.0,8.0,0.0,8.0,L
851,4.0,6.0,6.0,4.0,5.0,8.0,5.0,7.0,4.0,7.0,6.0,6.0,5.0,7.0,6.0,9.0,Q
852,1.0,3.0,1.0,4.0,1.0,7.0,7.0,0.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0,I
853,6.0,9.0,6.0,7.0,4.0,3.0,8.0,5.0,7.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0,U
854,7.0,9.0,8.0,8.0,9.0,8.0,8.0,2.0,5.0,7.0,6.0,7.0,4.0,7.0,8.0,8.0,X
855,6.0,9.0,8.0,7.0,5.0,9.0,7.0,5.0,8.0,11.0,5.0,5.0,3.0,8.0,4.0,9.0,D
856,5.0,9.0,7.0,8.0,6.0,7.0,7.0,4.0,5.0,7.0,7.0,8.0,3.0,8.0,8.0,9.0,L
857,2.0,4.0,4.0,3.0,2.0,5.0,8.0,2.0,7.0,10.0,8.0,10.0,3.0,8.0,3.0,6.0,K
858,3.0,8.0,4.0,6.0,2.0,6.0,8.0,8.0,7.0,9.0,8.0,14.0,2.0,9.0,4.0,10.0,C
859,5.0,8.0,8.0,7.0,7.0,9.0,6.0,2.0,4.0,9.0,3.0,8.0,4.0,6.0,7.0,11.0,K
860,6.0,11.0,7.0,8.0,5.0,7.0,8.0,1.0,8.0,7.0,6.0,8.0,0.0,7.0,4.0,8.0,I
861,1.0,0.0,1.0,1.0,1.0,6.0,9.0,7.0,3.0,7.0,5.0,8.0,2.0,7.0,4.0,10.0,R
862,3.0,7.0,3.0,4.0,2.0,3.0,13.0,7.0,2.0,11.0,6.0,3.0,1.0,10.0,4.0,8.0,P
863,2.0,3.0,3.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,9.0,2.0,9.0,4.0,9.0,G
864,4.0,6.0,6.0,9.0,3.0,7.0,6.0,8.0,6.0,5.0,7.0,8.0,3.0,8.0,5.0,9.0,Q
865,2.0,10.0,4.0,7.0,1.0,6.0,14.0,0.0,6.0,8.0,11.0,8.0,0.0,8.0,0.0,8.0,T
866,2.0,3.0,4.0,2.0,2.0,6.0,6.0,4.0,3.0,9.0,9.0,10.0,5.0,6.0,1.0,7.0,M
867,3.0,4.0,4.0,5.0,3.0,7.0,8.0,5.0,2.0,7.0,9.0,10.0,3.0,9.0,4.0,9.0,Q
868,3.0,5.0,4.0,6.0,4.0,9.0,8.0,7.0,2.0,4.0,7.0,11.0,3.0,9.0,6.0,10.0,Q
869,1.0,0.0,2.0,1.0,1.0,8.0,6.0,6.0,5.0,6.0,5.0,9.0,1.0,8.0,5.0,10.0,G
870,5.0,10.0,7.0,5.0,4.0,12.0,2.0,2.0,2.0,10.0,3.0,9.0,5.0,4.0,1.0,9.0,M
871,4.0,10.0,6.0,7.0,6.0,7.0,6.0,7.0,4.0,7.0,6.0,8.0,3.0,8.0,7.0,10.0,P
872,3.0,8.0,4.0,6.0,3.0,8.0,7.0,1.0,7.0,11.0,5.0,8.0,0.0,6.0,1.0,6.0,J
873,6.0,9.0,9.0,7.0,9.0,6.0,8.0,5.0,4.0,7.0,5.0,8.0,4.0,6.0,10.0,9.0,K
874,6.0,10.0,9.0,8.0,5.0,7.0,12.0,7.0,3.0,11.0,4.0,2.0,2.0,11.0,4.0,8.0,P
875,5.0,8.0,7.0,6.0,4.0,8.0,9.0,3.0,6.0,13.0,5.0,5.0,2.0,9.0,2.0,7.0,F
876,5.0,9.0,5.0,5.0,3.0,7.0,5.0,3.0,6.0,11.0,6.0,11.0,2.0,7.0,6.0,8.0,L
877,5.0,11.0,4.0,8.0,4.0,6.0,11.0,2.0,3.0,12.0,6.0,5.0,2.0,9.0,8.0,8.0,J
878,2.0,7.0,4.0,4.0,1.0,5.0,4.0,3.0,2.0,5.0,1.0,7.0,2.0,6.0,2.0,7.0,A
879,5.0,10.0,7.0,7.0,8.0,8.0,7.0,5.0,2.0,8.0,7.0,8.0,5.0,10.0,5.0,8.0,V
880,6.0,9.0,8.0,6.0,7.0,9.0,7.0,5.0,6.0,9.0,4.0,6.0,3.0,8.0,3.0,8.0,D
881,7.0,10.0,5.0,8.0,4.0,7.0,10.0,3.0,2.0,12.0,5.0,5.0,2.0,9.0,8.0,9.0,J
882,6.0,10.0,6.0,8.0,4.0,4.0,7.0,6.0,6.0,13.0,10.0,12.0,2.0,11.0,3.0,7.0,C
883,5.0,11.0,7.0,8.0,4.0,7.0,10.0,2.0,7.0,6.0,12.0,8.0,2.0,11.0,2.0,8.0,Y
884,4.0,10.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,3.0,9.0,6.0,10.0,B
885,2.0,0.0,2.0,1.0,1.0,6.0,7.0,6.0,10.0,7.0,6.0,14.0,0.0,8.0,4.0,9.0,C
886,7.0,10.0,6.0,5.0,2.0,4.0,12.0,3.0,6.0,13.0,8.0,4.0,2.0,9.0,3.0,4.0,T
887,2.0,3.0,3.0,2.0,2.0,7.0,6.0,6.0,3.0,7.0,7.0,8.0,5.0,5.0,1.0,8.0,M
888,3.0,6.0,4.0,4.0,4.0,8.0,7.0,6.0,2.0,7.0,6.0,11.0,3.0,8.0,7.0,10.0,E
889,6.0,10.0,8.0,7.0,7.0,8.0,5.0,8.0,5.0,7.0,6.0,5.0,5.0,7.0,8.0,8.0,Q
890,6.0,13.0,5.0,8.0,4.0,6.0,8.0,5.0,4.0,9.0,8.0,10.0,4.0,9.0,10.0,8.0,C
891,4.0,6.0,5.0,4.0,2.0,7.0,11.0,3.0,3.0,8.0,11.0,8.0,3.0,10.0,3.0,8.0,V
892,5.0,9.0,5.0,6.0,4.0,7.0,5.0,14.0,5.0,7.0,11.0,8.0,3.0,9.0,0.0,8.0,U
893,3.0,5.0,6.0,4.0,2.0,7.0,1.0,2.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,7.0,A
894,2.0,3.0,3.0,1.0,1.0,5.0,8.0,4.0,6.0,10.0,8.0,8.0,3.0,10.0,1.0,6.0,U
895,5.0,11.0,6.0,8.0,3.0,5.0,10.0,9.0,4.0,7.0,4.0,8.0,3.0,7.0,6.0,11.0,R
896,3.0,9.0,5.0,7.0,3.0,9.0,10.0,1.0,6.0,4.0,11.0,8.0,2.0,12.0,2.0,8.0,Y
897,6.0,10.0,6.0,8.0,4.0,6.0,10.0,10.0,5.0,7.0,5.0,8.0,3.0,8.0,6.0,10.0,R
898,2.0,7.0,3.0,4.0,1.0,7.0,14.0,0.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0,T
899,5.0,9.0,5.0,4.0,4.0,7.0,8.0,3.0,5.0,8.0,4.0,9.0,5.0,7.0,6.0,7.0,R
900,3.0,1.0,5.0,3.0,3.0,7.0,11.0,3.0,2.0,6.0,9.0,8.0,7.0,11.0,0.0,8.0,W
901,3.0,7.0,3.0,4.0,2.0,4.0,12.0,8.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0,P
902,7.0,9.0,6.0,4.0,3.0,4.0,9.0,4.0,7.0,3.0,3.0,11.0,5.0,9.0,2.0,8.0,N
903,4.0,8.0,6.0,6.0,4.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,2.0,8.0,3.0,8.0,O
904,3.0,7.0,4.0,5.0,2.0,7.0,7.0,4.0,13.0,9.0,6.0,8.0,0.0,8.0,8.0,8.0,Z
905,4.0,9.0,4.0,6.0,2.0,3.0,13.0,8.0,2.0,11.0,7.0,3.0,1.0,10.0,4.0,8.0,P
906,4.0,11.0,5.0,8.0,3.0,5.0,10.0,11.0,5.0,9.0,6.0,5.0,2.0,10.0,4.0,8.0,P
907,7.0,10.0,10.0,8.0,6.0,8.0,7.0,3.0,7.0,10.0,5.0,8.0,3.0,8.0,3.0,8.0,H
908,5.0,6.0,7.0,4.0,4.0,8.0,8.0,3.0,6.0,10.0,5.0,7.0,3.0,8.0,3.0,8.0,H
909,2.0,3.0,3.0,2.0,1.0,9.0,7.0,3.0,8.0,6.0,6.0,6.0,2.0,8.0,5.0,8.0,X
910,6.0,11.0,6.0,6.0,3.0,8.0,8.0,3.0,4.0,9.0,6.0,7.0,6.0,9.0,5.0,9.0,H
911,6.0,10.0,9.0,8.0,8.0,10.0,5.0,2.0,6.0,9.0,2.0,7.0,8.0,6.0,7.0,12.0,K
912,5.0,12.0,5.0,6.0,4.0,10.0,5.0,4.0,6.0,11.0,4.0,8.0,3.0,8.0,8.0,11.0,Q
913,3.0,4.0,4.0,6.0,2.0,6.0,7.0,7.0,9.0,8.0,5.0,13.0,1.0,9.0,4.0,9.0,C
914,1.0,0.0,2.0,0.0,0.0,7.0,9.0,2.0,2.0,6.0,12.0,8.0,1.0,10.0,0.0,8.0,Y
915,2.0,1.0,4.0,2.0,1.0,8.0,12.0,3.0,3.0,5.0,11.0,9.0,2.0,10.0,1.0,8.0,V
916,5.0,9.0,6.0,7.0,4.0,7.0,7.0,12.0,2.0,7.0,9.0,8.0,9.0,6.0,0.0,8.0,M
917,3.0,7.0,5.0,5.0,5.0,9.0,6.0,6.0,4.0,6.0,7.0,6.0,7.0,5.0,2.0,6.0,M
918,2.0,4.0,4.0,2.0,2.0,11.0,2.0,3.0,2.0,10.0,2.0,10.0,2.0,6.0,2.0,9.0,A
919,4.0,9.0,6.0,7.0,3.0,6.0,12.0,3.0,4.0,8.0,12.0,8.0,3.0,10.0,1.0,9.0,V
920,6.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0,7.0,4.0,11.0,9.0,8.0,T
921,3.0,6.0,4.0,4.0,5.0,7.0,8.0,4.0,2.0,7.0,6.0,7.0,7.0,9.0,7.0,8.0,H
922,6.0,10.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,9.0,6.0,10.0,5.0,8.0,5.0,6.0,O
923,5.0,8.0,7.0,7.0,7.0,5.0,10.0,4.0,6.0,8.0,7.0,10.0,4.0,11.0,7.0,7.0,E
924,4.0,8.0,4.0,6.0,2.0,7.0,7.0,14.0,2.0,4.0,6.0,8.0,6.0,8.0,0.0,8.0,N
925,4.0,9.0,6.0,7.0,9.0,9.0,6.0,4.0,4.0,6.0,7.0,7.0,9.0,8.0,5.0,7.0,U
926,5.0,9.0,8.0,7.0,5.0,10.0,6.0,2.0,8.0,11.0,4.0,9.0,3.0,8.0,5.0,11.0,E
927,5.0,8.0,8.0,6.0,11.0,7.0,7.0,7.0,2.0,7.0,6.0,8.0,15.0,12.0,4.0,11.0,W
928,5.0,11.0,7.0,8.0,5.0,11.0,7.0,3.0,7.0,11.0,1.0,6.0,6.0,7.0,4.0,10.0,R
929,6.0,9.0,8.0,7.0,7.0,7.0,8.0,6.0,5.0,6.0,5.0,6.0,4.0,9.0,7.0,6.0,B
930,4.0,6.0,6.0,4.0,3.0,9.0,8.0,4.0,1.0,7.0,8.0,8.0,8.0,9.0,0.0,8.0,W
931,3.0,8.0,4.0,6.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0,L
932,9.0,14.0,8.0,8.0,4.0,6.0,8.0,4.0,4.0,10.0,9.0,5.0,5.0,10.0,5.0,4.0,Y
933,8.0,13.0,8.0,7.0,5.0,4.0,8.0,1.0,3.0,8.0,9.0,8.0,9.0,11.0,2.0,5.0,W
934,4.0,9.0,7.0,6.0,4.0,7.0,7.0,0.0,8.0,9.0,6.0,8.0,2.0,8.0,3.0,7.0,X
935,3.0,7.0,5.0,5.0,2.0,8.0,5.0,5.0,5.0,15.0,7.0,12.0,1.0,6.0,1.0,6.0,J
936,4.0,6.0,6.0,4.0,8.0,9.0,7.0,5.0,2.0,7.0,6.0,8.0,9.0,11.0,2.0,7.0,W
937,3.0,8.0,4.0,6.0,2.0,8.0,6.0,13.0,5.0,6.0,13.0,8.0,3.0,9.0,0.0,8.0,U
938,3.0,4.0,4.0,3.0,2.0,6.0,7.0,5.0,5.0,9.0,7.0,10.0,2.0,9.0,4.0,9.0,G
939,9.0,13.0,8.0,7.0,4.0,9.0,4.0,4.0,3.0,13.0,8.0,10.0,4.0,9.0,3.0,9.0,S
940,4.0,11.0,6.0,8.0,2.0,7.0,6.0,3.0,1.0,7.0,0.0,8.0,3.0,7.0,1.0,8.0,A
941,2.0,3.0,3.0,1.0,1.0,7.0,11.0,2.0,6.0,7.0,11.0,8.0,1.0,10.0,1.0,7.0,T
942,4.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,9.0,6.0,10.0,B
943,9.0,11.0,7.0,6.0,4.0,9.0,9.0,6.0,5.0,6.0,10.0,5.0,6.0,13.0,3.0,7.0,V
944,6.0,8.0,7.0,6.0,4.0,7.0,8.0,4.0,8.0,11.0,8.0,7.0,2.0,9.0,5.0,6.0,S
945,6.0,10.0,9.0,7.0,5.0,4.0,8.0,2.0,7.0,10.0,10.0,11.0,3.0,8.0,4.0,6.0,K
946,4.0,9.0,4.0,7.0,4.0,6.0,7.0,9.0,7.0,7.0,6.0,7.0,2.0,8.0,9.0,10.0,B
947,4.0,7.0,6.0,5.0,4.0,6.0,8.0,3.0,6.0,10.0,8.0,9.0,3.0,8.0,3.0,7.0,H
948,4.0,8.0,6.0,6.0,4.0,9.0,7.0,2.0,6.0,10.0,2.0,7.0,4.0,7.0,3.0,10.0,K
949,4.0,9.0,7.0,6.0,5.0,8.0,10.0,2.0,3.0,6.0,9.0,8.0,7.0,11.0,1.0,8.0,W
950,5.0,7.0,5.0,5.0,2.0,4.0,12.0,3.0,7.0,12.0,10.0,4.0,1.0,10.0,1.0,5.0,T
951,5.0,8.0,5.0,6.0,2.0,4.0,10.0,1.0,7.0,10.0,10.0,6.0,1.0,11.0,3.0,3.0,Y
952,4.0,11.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,8.0,3.0,6.0,6.0,9.0,R
953,4.0,7.0,4.0,8.0,5.0,8.0,7.0,6.0,4.0,8.0,7.0,9.0,3.0,8.0,6.0,8.0,Q
954,4.0,9.0,6.0,7.0,6.0,9.0,7.0,4.0,5.0,10.0,4.0,7.0,3.0,6.0,4.0,10.0,R
955,3.0,9.0,5.0,6.0,3.0,4.0,8.0,5.0,1.0,7.0,8.0,8.0,8.0,10.0,0.0,8.0,W
956,2.0,2.0,4.0,3.0,1.0,7.0,12.0,2.0,3.0,7.0,11.0,9.0,2.0,10.0,1.0,8.0,V
957,3.0,7.0,4.0,5.0,3.0,6.0,10.0,6.0,5.0,10.0,8.0,4.0,1.0,10.0,4.0,7.0,P
958,5.0,5.0,7.0,4.0,7.0,9.0,8.0,4.0,4.0,7.0,6.0,7.0,8.0,6.0,6.0,5.0,M
959,5.0,10.0,5.0,7.0,2.0,8.0,5.0,13.0,5.0,6.0,15.0,8.0,3.0,9.0,0.0,8.0,U
960,3.0,8.0,4.0,5.0,2.0,6.0,10.0,9.0,4.0,7.0,4.0,8.0,3.0,7.0,5.0,11.0,R
961,4.0,10.0,4.0,7.0,2.0,7.0,6.0,15.0,1.0,7.0,8.0,8.0,3.0,8.0,0.0,8.0,H
962,5.0,5.0,8.0,4.0,8.0,7.0,7.0,5.0,5.0,6.0,6.0,8.0,8.0,10.0,7.0,10.0,W
963,7.0,13.0,5.0,7.0,4.0,9.0,5.0,4.0,5.0,11.0,4.0,9.0,3.0,9.0,7.0,11.0,E
964,6.0,8.0,8.0,6.0,4.0,9.0,8.0,4.0,7.0,12.0,4.0,5.0,4.0,8.0,5.0,8.0,P
965,5.0,9.0,7.0,7.0,4.0,6.0,7.0,7.0,7.0,6.0,6.0,12.0,3.0,9.0,5.0,7.0,G
966,3.0,5.0,6.0,4.0,3.0,7.0,7.0,2.0,6.0,10.0,5.0,8.0,6.0,8.0,4.0,7.0,H
967,5.0,9.0,7.0,7.0,7.0,6.0,9.0,5.0,4.0,7.0,4.0,8.0,4.0,7.0,7.0,9.0,K
968,1.0,0.0,2.0,0.0,0.0,7.0,7.0,6.0,8.0,7.0,6.0,13.0,0.0,8.0,4.0,10.0,C
969,2.0,6.0,3.0,4.0,2.0,7.0,6.0,5.0,8.0,4.0,6.0,8.0,0.0,9.0,8.0,8.0,S
970,11.0,13.0,9.0,7.0,4.0,6.0,9.0,4.0,7.0,3.0,4.0,11.0,6.0,10.0,2.0,7.0,N
971,3.0,4.0,4.0,5.0,3.0,8.0,8.0,4.0,5.0,7.0,6.0,8.0,3.0,8.0,8.0,9.0,J
972,6.0,11.0,6.0,8.0,4.0,3.0,13.0,4.0,6.0,12.0,10.0,4.0,1.0,11.0,1.0,4.0,T
973,3.0,3.0,4.0,2.0,1.0,6.0,8.0,6.0,7.0,7.0,10.0,9.0,3.0,10.0,1.0,8.0,U
974,3.0,6.0,5.0,4.0,2.0,7.0,12.0,2.0,3.0,6.0,11.0,9.0,2.0,10.0,1.0,8.0,V
975,6.0,10.0,8.0,8.0,6.0,4.0,10.0,4.0,8.0,11.0,10.0,8.0,3.0,8.0,4.0,4.0,E
976,4.0,6.0,6.0,4.0,3.0,8.0,7.0,2.0,8.0,10.0,5.0,8.0,3.0,8.0,4.0,8.0,X
977,5.0,11.0,7.0,8.0,7.0,9.0,6.0,1.0,6.0,10.0,3.0,8.0,7.0,7.0,6.0,11.0,K
978,4.0,11.0,6.0,8.0,3.0,4.0,4.0,4.0,9.0,2.0,0.0,6.0,0.0,7.0,1.0,5.0,L
979,3.0,10.0,5.0,8.0,4.0,12.0,6.0,2.0,7.0,11.0,2.0,6.0,0.0,7.0,1.0,8.0,J
980,5.0,10.0,7.0,7.0,4.0,9.0,6.0,3.0,7.0,10.0,6.0,9.0,2.0,10.0,5.0,9.0,S
981,4.0,8.0,5.0,6.0,3.0,6.0,9.0,9.0,4.0,6.0,5.0,8.0,3.0,8.0,6.0,11.0,R
982,2.0,3.0,4.0,2.0,2.0,8.0,7.0,4.0,5.0,9.0,4.0,7.0,2.0,7.0,4.0,10.0,R
983,5.0,11.0,6.0,8.0,6.0,4.0,12.0,8.0,2.0,10.0,7.0,4.0,1.0,10.0,3.0,8.0,P
984,3.0,7.0,4.0,5.0,3.0,6.0,5.0,9.0,7.0,6.0,7.0,7.0,2.0,9.0,8.0,9.0,B
985,3.0,5.0,5.0,3.0,2.0,6.0,12.0,4.0,5.0,13.0,6.0,2.0,1.0,10.0,2.0,6.0,F
986,1.0,3.0,2.0,1.0,0.0,7.0,7.0,1.0,6.0,13.0,6.0,8.0,0.0,8.0,0.0,8.0,I
987,3.0,2.0,3.0,4.0,1.0,8.0,5.0,12.0,5.0,6.0,14.0,8.0,3.0,9.0,0.0,8.0,U
988,5.0,7.0,7.0,9.0,6.0,9.0,8.0,5.0,5.0,6.0,5.0,8.0,3.0,8.0,9.0,7.0,J
989,0.0,6.0,0.0,4.0,0.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
990,4.0,7.0,6.0,5.0,3.0,8.0,7.0,4.0,8.0,11.0,5.0,7.0,2.0,8.0,5.0,8.0,S
991,4.0,10.0,5.0,7.0,3.0,7.0,4.0,0.0,9.0,9.0,2.0,11.0,0.0,7.0,3.0,8.0,L
992,2.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,3.0,8.0,D
993,2.0,3.0,3.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,5.0,6.0,2.0,8.0,5.0,9.0,B
994,5.0,7.0,7.0,6.0,9.0,7.0,6.0,4.0,5.0,7.0,5.0,8.0,9.0,9.0,7.0,8.0,W
995,3.0,1.0,4.0,2.0,3.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0,H
996,4.0,8.0,6.0,6.0,3.0,5.0,8.0,2.0,8.0,10.0,11.0,9.0,3.0,8.0,4.0,6.0,X
997,6.0,7.0,8.0,9.0,8.0,8.0,8.0,4.0,6.0,6.0,6.0,7.0,5.0,9.0,11.0,11.0,J
998,2.0,7.0,2.0,5.0,1.0,14.0,2.0,6.0,5.0,14.0,1.0,10.0,0.0,7.0,0.0,8.0,J
999,4.0,11.0,6.0,8.0,10.0,8.0,9.0,5.0,3.0,6.0,7.0,7.0,8.0,8.0,10.0,8.0,H
