date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
,6,,,,,0.422915,0.414912,DOWN
,6,,0.07932,0.355995,,,0.414912,
0.000487,6,,0.07932,,0.003467,,,
0.000487,,0.617021,,0.336805,,0.422915,,DOWN
0.000487,,0.638298,0.07932,,0.003467,,,DOWN
0.000487,,0.659574,,0.344689,,0.422915,,
,6,,,0.356442,,,0.414912,DOWN
,,,0.085895,0.405385,,0.422915,,
,,,,,0.003467,,,DOWN
0.000487,,,0.102258,,0.003467,,0.414912,UP
0.000487,6,,,,0.003467,,0.414912,UP
,,,0.099045,,,,,UP
0.000487,,,0.099045,,0.003467,,0.414912,UP
,6,0.829787,,0.424278,0.003467,,,UP
,6,,,,,0.422915,0.414912,UP
0.000487,6,0.87234,,,,,0.414912,DOWN
0.000487,,,0.076168,0.347367,0.003467,,,DOWN
,6,,0.076168,,,,0.414912,DOWN
0.000487,,,,0.35302,0.003467,,0.414912,DOWN
,6,0.957447,0.076168,0.365665,,,,DOWN
0.000487,,0.978723,,,,0.422915,0.414912,DOWN
,6,1.0,,0.349003,,0.422915,,DOWN
0.000531,7,0.0,,,,,,DOWN
0.000531,,0.021277,0.045214,0.290539,0.003467,0.422915,,
0.000531,7,,,,0.003467,0.422915,,DOWN
0.000531,,,,0.211693,,0.422915,,
0.000531,7,,,,,,,DOWN
0.000531,,,0.044104,0.1385,0.003467,,,
0.000531,,0.12766,,,0.003467,,0.414912,
,7,0.148936,,,0.003467,,,DOWN
,,0.170213,0.06518,,,0.422915,,
,,,,0.073639,0.003467,0.422915,,DOWN
,7,,,,0.003467,0.422915,0.414912,DOWN
0.000531,,,0.067311,,,,0.414912,
0.000531,,0.255319,,,0.003467,0.422915,,
0.000531,,0.276596,0.067311,0.131657,,0.422915,,
0.000531,7,,0.068302,,,,,DOWN
,,0.319149,,,0.003467,0.422915,0.414912,
,7,0.340426,0.080731,0.268224,,,,
,,0.361702,,0.315977,,0.422915,,UP
0.000531,,,,0.365814,,0.422915,0.414912,
,7,0.404255,,0.387385,,0.422915,0.414912,UP
,7,0.425532,0.083824,,,0.422915,,UP
,7,,0.085895,0.370277,0.003467,0.422915,0.414912,
,7,0.468085,0.085895,,,,0.414912,
,,0.489362,,,,0.422915,0.414912,
,7,,0.084064,0.327135,,,0.414912,
,7,,0.084064,,0.003467,,,
,7,,0.080731,0.292621,,0.422915,0.414912,UP
,7,,0.080731,,,,0.414912,UP
0.000531,,,,,0.003467,0.422915,,
0.000531,7,0.617021,0.080731,,,,0.414912,UP
0.000531,7,0.638298,,,,,0.414912,
,7,,,,0.003467,0.422915,0.414912,
0.000531,7,0.680851,,0.292621,0.003467,0.422915,0.414912,
,7,,0.071664,,0.003467,0.422915,,DOWN
,7,0.723404,,0.418328,,0.422915,,UP
0.000531,7,0.744681,,0.491223,,0.422915,0.414912,
,,0.765957,,0.505951,0.003467,0.422915,,
,,0.787234,0.07932,,0.003467,0.422915,0.414912,UP
0.000531,7,0.808511,,0.461024,0.003467,,0.414912,
0.000531,7,,,,,,,DOWN
0.000531,7,0.851064,0.068302,0.407022,,,0.414912,DOWN
,7,,,0.389021,0.003467,,,DOWN
,,,0.045214,0.352574,,,0.414912,
0.000531,,,,0.313448,,,0.414912,DOWN
0.000531,7,0.93617,,,,,0.414912,DOWN
0.000531,,,0.07932,,,0.422915,0.414912,
,,,0.068302,0.35778,0.003467,,,
,7,1.0,,0.328622,,,,DOWN
,,,,0.322821,,,0.414912,
0.000575,,0.021277,,,,,,
0.000575,1,,,,0.003467,,,DOWN
0.000575,,0.06383,,0.225082,0.003467,0.422915,,DOWN
,1,0.085106,0.043833,0.184915,0.003467,,,
,1,0.106383,,0.153079,0.003467,,,
,1,0.12766,,0.136715,0.003467,,,
0.000575,,,,0.119905,,0.422915,0.414912,DOWN
0.000575,1,,,,0.003467,,,DOWN
0.000575,1,,,0.126599,0.003467,0.422915,,DOWN
0.000575,1,0.212766,,0.15784,0.003467,0.422915,,DOWN
,1,0.234043,,,,0.422915,0.414912,
0.000575,1,,,0.301993,0.003467,0.422915,0.414912,
,1,0.276596,0.119731,0.407766,,,,
,1,,0.045214,,0.003467,0.422915,,DOWN
,1,,0.045515,0.496876,0.003467,0.422915,,DOWN
,,,,0.5241,0.003467,0.422915,0.414912,
0.000575,,,0.13105,,,,0.414912,
0.000575,1,0.382979,,,,0.422915,0.414912,UP
,,,,,,,,UP
0.000575,,0.425532,0.162093,,0.003467,,0.414912,
,1,,0.162093,0.533175,,,,
0.000575,1,0.468085,,,,0.422915,0.414912,UP
,1,0.489362,0.119731,,,0.422915,,
,1,,0.119731,0.505802,,0.422915,,
0.000575,,,0.119731,,0.003467,0.422915,,UP
,,0.553191,,0.49762,,,0.414912,UP
0.000575,,,0.119731,,0.003467,0.422915,,UP
0.000575,,0.595745,,0.475454,0.003467,,0.414912,
,1,,,0.46504,,0.422915,,
,,,,,,0.422915,0.414912,
,,,0.119731,0.469206,0.003467,0.422915,,
0.000575,1,,,0.484528,,,,UP
,,0.702128,0.137294,0.52291,0.003467,,0.414912,
0.000575,1,0.723404,0.119731,,0.003467,0.422915,0.414912,UP
,,,,,,0.422915,,UP
,1,0.765957,0.119731,,0.003467,,0.414912,UP
,1,0.787234,0.107001,0.627938,0.003467,0.422915,,UP
,,,,,,0.422915,0.414912,UP
,1,,,,0.003467,0.422915,0.414912,
0.000575,,0.851064,,0.530497,0.003467,0.422915,0.414912,UP
,,0.87234,0.090759,0.50848,,0.422915,0.414912,UP
0.000575,,,0.045515,0.461619,0.003467,0.422915,0.414912,DOWN
,1,,,,0.003467,0.422915,,UP
0.000575,,,0.134622,0.458792,,0.422915,,UP
,1,0.957447,,,0.003467,,,
0.000575,,,0.121713,,,,0.414912,UP
,1,,0.121713,0.471288,0.003467,,0.414912,UP
,,0.0,0.121652,,,,,
0.000619,,,,,0.003467,,,
,,0.042553,0.094272,0.430675,,,0.414912,
0.000619,2,,0.081122,0.371913,0.003467,0.422915,,
,2,0.085106,,,,,0.414912,DOWN
0.000619,,,,0.261232,0.003467,,0.414912,DOWN
,2,,0.074877,,0.003467,,0.414912,DOWN
0.000619,2,,,0.185659,,,0.414912,
0.000619,,,0.081122,,,,0.414912,DOWN
,,0.191489,0.081122,0.165278,0.003467,,0.414912,DOWN
,,0.212766,0.087366,0.19637,,0.422915,,
0.000619,,,,,,0.422915,,
,,0.255319,0.129248,0.340524,0.003467,,,
,,0.276596,0.13105,0.448676,0.003467,,,UP
0.000619,2,0.297872,,,0.003467,,0.414912,DOWN
,2,,,,0.003467,,0.414912,DOWN
,,,0.095773,,,,,DOWN
0.000619,,0.361702,0.122703,,,,0.414912,
0.000619,2,,0.128438,,0.003467,0.422915,,UP
,2,,,,,,0.414912,
,2,,,0.574978,0.003467,,0.414912,UP
,2,,0.122703,,0.003467,,,
,,,0.122703,,0.003467,,,
0.000619,2,0.489362,,,0.003467,,0.414912,DOWN
0.000619,,0.510638,0.122703,,0.003467,,,
,2,,,,0.003467,0.422915,,UP
,2,,0.128438,0.495983,,,0.414912,
0.000619,2,,,,0.003467,,0.414912,UP
0.000619,2,,,0.479768,0.003467,,,DOWN
,2,0.617021,0.102558,0.467272,0.003467,,0.414912,
,2,,0.122703,,,0.422915,0.414912,UP
0.000619,2,,0.128438,0.476198,0.003467,0.422915,0.414912,UP
,,,0.13105,0.493306,0.003467,0.422915,,
,,,,,0.003467,,0.414912,UP
,,0.723404,0.149634,0.61202,0.003467,0.422915,0.414912,UP
0.000619,,0.744681,0.134652,0.6928,0.003467,0.422915,,UP
0.000619,,,0.128438,0.684023,,,,UP
0.000619,2,0.787234,0.122703,,0.003467,0.422915,,
,,0.808511,0.10523,0.61202,0.003467,0.422915,,
0.000619,,,0.10523,,0.003467,,0.414912,
0.000619,2,,0.122703,,,,,
,,0.87234,0.10523,,0.003467,0.422915,,DOWN
,2,0.893617,0.095773,,0.003467,,0.414912,
0.000619,2,,0.122703,,0.003467,,0.414912,UP
0.000619,,,0.13105,,0.003467,0.422915,0.414912,
0.000619,2,0.957447,0.13105,,,0.422915,0.414912,UP
,,0.978723,,,,,,
0.000619,,1.0,,0.495091,0.003467,0.422915,0.414912,UP
0.000664,3,,0.122703,0.491074,0.003467,0.422915,0.414912,
0.000664,,,,0.4759,,,,
,,,0.095773,,,0.422915,0.414912,DOWN
0.000664,,,0.088387,,0.003467,0.422915,,DOWN
,,0.085106,0.044224,,,0.422915,,DOWN
0.000664,,0.106383,0.044224,,,0.422915,0.414912,
,,,0.044224,0.241595,0.003467,,,
0.000664,3,0.148936,,,0.003467,0.422915,,DOWN
0.000664,3,0.170213,,,0.003467,0.422915,0.414912,DOWN
,3,,0.081122,,0.003467,,0.414912,DOWN
,,0.212766,0.081122,,,,,DOWN
0.000664,,0.234043,,0.276257,0.003467,,0.414912,DOWN
,,,0.124835,0.377417,0.003467,,0.414912,
,,0.276596,0.125706,,0.003467,,,UP
,3,,,0.511455,0.003467,0.422915,,
0.000664,3,0.319149,0.125706,,0.003467,0.422915,,UP
,3,,0.125706,,,,0.414912,
,3,0.361702,,,0.003467,,,
0.000664,,,0.190165,,,,,
0.000664,,,0.168338,,,0.422915,0.414912,
0.000664,,0.425532,,,,,0.414912,UP
,,0.446809,0.143539,0.571407,,,0.414912,
0.000664,,0.468085,,0.548646,,,0.414912,
0.000664,3,,,0.538381,,0.422915,0.414912,
,,,0.124835,,0.003467,0.422915,0.414912,UP
,,0.531915,,,0.003467,0.422915,0.414912,
0.000664,,,,0.500744,,0.422915,,UP
0.000664,3,,0.124835,0.489884,0.003467,,0.414912,UP
,3,0.595745,,0.483487,0.003467,0.422915,0.414912,
0.000664,,,0.098775,,0.003467,,,DOWN
0.000664,3,,0.124835,0.464148,0.003467,,0.414912,
0.000664,3,0.659574,0.124835,0.476941,0.003467,,0.414912,
0.000664,3,0.680851,,0.491818,,0.422915,0.414912,
0.000664,3,,0.155878,,0.003467,,,
0.000664,3,,,0.622434,,,0.414912,
,3,,0.190165,,0.003467,0.422915,,
0.000664,,,,0.701726,,,0.414912,UP
,3,,0.125706,,0.003467,,0.414912,UP
0.000664,3,,,0.63731,0.003467,0.422915,0.414912,
0.000664,3,0.829787,,0.60964,,0.422915,,UP
0.000664,3,,,,,0.422915,,
,,,,,,,,UP
,3,,0.124835,,,0.422915,0.414912,UP
0.000664,3,0.914894,0.124835,0.455668,,0.422915,0.414912,UP
0.000664,,,,0.487057,,,0.414912,
0.000664,,,,0.495091,0.003467,,0.414912,UP
,3,0.978723,0.125706,0.507289,0.003467,0.422915,,
,,,,,0.003467,0.422915,,UP
,4,,0.125706,0.495091,0.003467,0.422915,,UP
,,,,,,,0.414912,
,,0.042553,,,0.003467,,0.414912,
,,0.06383,,,0.003467,,,
,4,0.085106,,0.328771,,,0.414912,
0.000708,4,0.106383,0.081122,,,,0.414912,DOWN
0.000708,4,0.12766,,0.23371,,,0.414912,DOWN
,4,0.148936,,,,0.422915,,DOWN
0.000708,4,,,,0.003467,,0.414912,
,,,0.044043,,0.003467,0.422915,0.414912,DOWN
0.000708,4,0.212766,,0.207081,0.003467,,0.414912,
,4,,,0.256471,0.003467,,,DOWN
,,0.255319,0.119611,0.365665,0.003467,,0.414912,
0.000708,4,0.276596,,,,0.422915,,
,,,,,0.003467,0.422915,0.414912,DOWN
0.000708,4,0.319149,0.124204,,,0.422915,,
,,,0.124204,,0.003467,0.422915,0.414912,
0.000708,,,,0.564118,0.003467,0.422915,,UP
0.000708,,,0.124204,0.582267,,0.422915,,
,,0.404255,0.095773,,,,0.414912,
0.000708,,0.425532,,,,,,
0.000708,4,0.446809,0.095773,0.531836,,,,
0.000708,4,0.468085,,0.511604,,0.422915,,
,4,,,,,0.422915,,DOWN
,,,0.044134,0.48914,,,0.414912,
0.000708,4,0.531915,,0.471883,0.003467,0.422915,0.414912,DOWN
0.000708,,0.553191,0.044134,0.465338,,0.422915,0.414912,
0.000708,,,,0.461916,0.003467,,,DOWN
0.000708,,0.595745,,0.455668,,,0.414912,
0.000708,,,,,,0.422915,,
,,0.638298,,,0.003467,0.422915,,DOWN
0.000708,,0.659574,,0.451949,,0.422915,0.414912,
,,0.680851,,,0.003467,,0.414912,
,,0.702128,0.044134,,0.003467,0.422915,,DOWN
0.000708,,0.723404,,0.587474,0.003467,,,UP
,,0.744681,0.124204,,,,,UP
,4,0.765957,,0.653972,0.003467,0.422915,,
0.000708,,,,,0.003467,0.422915,,DOWN
,,,,,,0.422915,,
0.000708,4,,,0.572895,0.003467,0.422915,,DOWN
0.000708,4,0.851064,0.044134,,0.003467,0.422915,,DOWN
0.000708,,,,0.528563,0.003467,,,
0.000708,,0.893617,0.044104,,0.003467,0.422915,,
,4,0.914894,,0.426659,0.003467,0.422915,0.414912,DOWN
,,,,,,,0.414912,
,4,0.957447,0.044134,,,0.422915,0.414912,DOWN
,,0.978723,0.044134,,,0.422915,0.414912,DOWN
0.000708,,1.0,0.044134,0.492264,,0.422915,,
0.000752,,0.0,0.095773,0.47828,0.003467,0.422915,0.414912,UP
0.000752,,,0.044134,0.457007,,0.422915,,DOWN
,,,,0.435138,0.003467,,,DOWN
,,,,0.373996,,,0.414912,DOWN
,5,0.085106,,,,,,DOWN
0.000752,,0.106383,0.044104,,,0.422915,,
,5,0.12766,0.044104,0.23133,,,,
0.000752,,0.148936,,,0.003467,0.422915,,
,5,,0.044104,0.182386,0.003467,0.422915,0.414912,DOWN
,,0.191489,,,0.003467,,0.414912,
,,0.212766,,,,,0.414912,UP
0.000752,,,,0.256769,,0.422915,0.414912,
,5,,,,,,0.414912,UP
,5,0.276596,0.124204,,0.003467,0.422915,0.414912,
0.000752,5,0.297872,,0.493454,0.003467,0.422915,,UP
0.000752,5,,0.124204,,0.003467,,0.414912,
0.000752,5,0.340426,0.095473,,0.003467,,0.414912,
0.000752,5,,,,,,0.414912,
0.000752,,0.382979,0.124204,0.591044,0.003467,,0.414912,UP
0.000752,5,,,,,0.422915,,
,5,,0.095473,0.567093,,,,
,5,0.446809,0.083103,,,,0.414912,
0.000752,,0.468085,,0.52053,0.003467,0.422915,,UP
,5,,0.095473,0.514877,0.003467,0.422915,0.414912,
,5,0.510638,0.044224,,,,,DOWN
,,0.531915,0.044224,,,0.422915,,DOWN
,5,0.553191,,,0.003467,,0.414912,DOWN
0.000752,5,0.574468,0.044224,,0.003467,,,DOWN
,5,0.595745,0.044224,,,0.422915,0.414912,DOWN
,5,0.617021,0.044224,,,0.422915,,DOWN
0.000752,5,0.638298,0.044224,,0.003467,,0.414912,
,,0.659574,,,,,0.414912,DOWN
0.000752,5,,0.049628,,,0.422915,0.414912,
0.000752,,0.702128,,0.488545,,0.422915,,
0.000752,,,0.124204,0.566201,0.003467,0.422915,0.414912,
0.000752,5,,,0.625707,0.003467,0.422915,0.414912,
,5,,,,0.003467,0.422915,0.414912,UP
0.000752,5,0.787234,0.095473,0.588069,,,,
0.000752,5,,0.044224,,0.003467,0.422915,,
,,,0.044134,,0.003467,0.422915,,
0.000752,5,0.851064,0.095473,,,0.422915,,UP
0.000752,,,,,0.003467,,0.414912,UP
,5,0.893617,0.044224,0.443618,0.003467,,0.414912,
0.000752,,0.914894,,0.399732,,,,UP
0.000752,,,,,0.003467,0.422915,,UP
,,0.957447,,,,0.422915,,UP
,5,,0.132491,,0.003467,0.422915,,
,,,0.124204,,,0.422915,,
0.000796,6,0.0,,,,,,
,6,0.021277,0.124204,,,,,
,,,,0.424576,0.003467,,0.414912,
0.000796,6,0.06383,,,0.003467,0.422915,,
,,0.085106,0.090249,,,0.422915,,UP
,,,,0.248289,,0.422915,,DOWN
,,,0.074877,,,,0.414912,
0.000796,,0.148936,0.074877,0.164683,,0.422915,,
0.000796,,,0.081122,,0.003467,0.422915,0.414912,DOWN
,,,,0.128979,0.003467,0.422915,0.414912,
,6,,0.076018,0.135079,0.003467,,0.414912,DOWN
0.000796,,0.234043,,0.150104,,0.422915,,
0.000796,,0.255319,0.081122,,,0.422915,,
,,0.276596,0.090429,0.230735,0.003467,,0.414912,
,,0.297872,,0.281464,,0.422915,,UP
,,0.319149,0.122703,,0.003467,0.422915,0.414912,UP
0.000796,,,0.137174,,,,0.414912,
,,0.361702,,,0.003467,0.422915,,UP
,,,,,0.003467,0.422915,0.414912,UP
,,0.404255,,0.499107,0.003467,0.422915,,UP
0.000796,6,0.425532,0.156989,,,,0.414912,UP
0.000796,6,0.446809,0.137174,,,,,
0.000796,,,0.137174,,0.003467,,,UP
0.000796,,,,,,,,
0.000796,,0.510638,,0.365367,,0.422915,0.414912,UP
,,0.531915,0.122703,0.350342,,,0.414912,
0.000796,6,0.553191,0.090939,,0.003467,,,
,,,,0.308242,,,0.414912,
,6,0.595745,0.090939,0.30125,0.003467,0.422915,,DOWN
0.000796,6,0.617021,0.102978,0.297382,,,0.414912,UP
,,,0.099526,0.300357,0.003467,,0.414912,
,,,0.100997,,0.003467,,0.414912,
,6,0.680851,0.122703,0.332639,0.003467,0.422915,0.414912,UP
,6,0.702128,,,,0.422915,0.414912,
,,0.723404,0.209109,0.47114,0.003467,,0.414912,UP
0.000796,,,,0.55787,,0.422915,0.414912,UP
,,0.765957,,0.559655,0.003467,0.422915,0.414912,
0.000796,6,,,,0.003467,,0.414912,UP
,6,0.808511,,,,0.422915,,
,,0.829787,,,,0.422915,,
,6,0.851064,,,0.003467,0.422915,0.414912,
0.000796,,,,0.405088,0.003467,,,DOWN
0.000796,6,0.893617,0.090939,,0.003467,,,
0.000796,,,0.102978,,,,,
0.000796,,,0.102978,0.36983,0.003467,,,
0.000796,,0.957447,0.102978,,0.003467,0.422915,0.414912,DOWN
,6,,,0.392443,0.003467,0.422915,0.414912,
0.000796,,1.0,0.102978,0.371169,0.003467,,,
0.000841,,,0.090219,,,0.422915,,
,7,,0.090939,,0.003467,0.422915,,DOWN
0.000841,,0.042553,,,,,0.414912,
0.000841,,0.06383,,0.227016,0.003467,,0.414912,
,7,,0.083644,,,,,DOWN
,7,0.106383,,,,0.422915,0.414912,DOWN
,,0.12766,0.081122,0.12526,0.003467,0.422915,0.414912,
0.000841,7,,,,,,,DOWN
0.000841,7,0.170213,,0.090152,,,0.414912,DOWN
,,0.191489,,0.085094,0.003467,,0.414912,DOWN
,,,,0.090598,,,0.414912,
0.000841,7,0.234043,0.081122,,,,0.414912,DOWN
0.000841,,0.255319,,0.123178,,0.422915,0.414912,
,,,,0.147873,,0.422915,0.414912,
,7,0.297872,,,,0.422915,,DOWN
,7,0.319149,0.083884,0.23371,0.003467,,,
,,,,0.292472,0.003467,,,DOWN
,,0.361702,0.117029,,,0.422915,0.414912,
0.000841,7,,,,0.003467,0.422915,,
0.000841,7,,0.122703,0.396608,0.003467,,,UP
0.000841,7,0.425532,0.122703,,,0.422915,0.414912,UP
,7,,,,0.003467,,,
,7,,0.122703,,,,0.414912,
,7,0.489362,0.102978,0.329515,,,,DOWN
,7,0.510638,0.089798,,,0.422915,,
0.000841,,0.531915,,,,,0.414912,
0.000841,7,0.553191,,0.274026,,0.422915,,DOWN
0.000841,,,0.087426,0.254686,0.003467,,0.414912,DOWN
0.000841,,0.595745,0.083884,,0.003467,,,
0.000841,7,0.617021,,,,,,DOWN
0.000841,7,0.638298,0.083884,,0.003467,0.422915,0.414912,DOWN
,7,,,,,0.422915,0.414912,
0.000841,7,,0.089798,,0.003467,,,DOWN
,,,0.13192,,,0.422915,,
0.000841,,0.723404,0.156989,0.430824,0.003467,0.422915,,UP
,7,0.744681,0.15759,0.517406,0.003467,,,UP
0.000841,7,0.765957,,0.533472,,0.422915,0.414912,UP
,7,0.787234,,0.521571,,,,
0.000841,7,,0.13093,,,,,
,7,,0.122703,0.469206,,0.422915,0.414912,UP
,,,,0.453436,,,,UP
,,,,0.436626,0.003467,0.422915,0.414912,
,7,0.893617,,,,0.422915,0.414912,
,7,0.914894,,0.349598,,0.422915,0.414912,UP
0.000841,,,0.117029,0.371616,,,0.414912,
,7,0.957447,,0.370723,,,0.414912,
0.000841,7,0.978723,0.122703,0.378161,,,,UP
0.000841,,1.0,,0.354508,0.003467,0.422915,,
0.000885,,,0.087426,,0.003467,0.422915,0.414912,
,,,,,0.003467,,0.414912,
0.000885,,0.042553,0.087426,0.289497,,0.422915,,DOWN
,,,,,,,,DOWN
,,,0.081962,0.210205,0.003467,0.422915,,
,,,,,,,,DOWN
,1,,0.081122,,,0.422915,,DOWN
,,0.148936,,0.144749,,0.422915,0.414912,
,,,,0.143856,0.003467,0.422915,,DOWN
,,,,0.152633,,,,DOWN
,,,,,,,,
,,0.234043,,,,,,UP
0.000885,1,,0.126216,0.345879,0.003467,0.422915,0.414912,UP
0.000885,1,,,0.459238,0.003467,,0.414912,
0.000885,1,,,0.492859,0.003467,0.422915,,UP
,,,0.21073,0.572449,0.003467,0.422915,0.414912,
0.000885,1,,,,,0.422915,0.414912,
0.000885,,,,0.587028,0.003467,0.422915,0.414912,UP
,,0.382979,0.299327,0.610086,,0.422915,0.414912,UP
0.000885,,0.404255,,,0.003467,,,
0.000885,1,0.425532,,,,0.422915,,UP
,,0.446809,,,0.003467,,0.414912,
0.000885,,,0.224481,0.547159,,0.422915,0.414912,UP
0.000885,,,,0.540315,,0.422915,0.414912,
,,0.510638,0.21073,,0.003467,0.422915,0.414912,
,,0.531915,0.209109,,,,0.414912,UP
,,,0.209109,,0.003467,0.422915,0.414912,UP
0.000885,1,,0.202714,,0.003467,0.422915,0.414912,
,1,,,,,0.422915,0.414912,UP
,1,0.617021,0.21073,,0.003467,0.422915,,
0.000885,,0.638298,,,0.003467,,,UP
0.000885,,,0.21073,0.476049,,0.422915,0.414912,
0.000885,,0.680851,0.217335,0.498215,0.003467,,,
,1,,,0.558316,0.003467,0.422915,0.414912,UP
0.000885,,0.723404,,0.652187,,,0.414912,
,1,,,,0.003467,0.422915,,
0.000885,1,,0.228654,,0.003467,0.422915,,UP
,1,,,0.670485,,,0.414912,UP
0.000885,1,,0.224481,,0.003467,0.422915,,UP
0.000885,1,0.829787,0.189204,0.610086,,,0.414912,
,,,0.190165,,0.003467,,0.414912,UP
0.000885,1,0.87234,,,,,,
,,,0.122703,0.501785,,0.422915,,DOWN
0.000885,1,,,,,,,DOWN
,,0.93617,,0.474561,0.003467,0.422915,0.414912,DOWN
0.000885,,0.957447,,,,0.422915,,DOWN
0.000885,,0.978723,0.155878,0.490777,,0.422915,0.414912,
,1,,,,0.003467,0.422915,,
0.000929,,0.0,,,0.003467,0.422915,0.414912,
,,0.021277,0.113306,0.468759,0.003467,0.422915,,
0.000929,2,0.042553,0.044134,,0.003467,0.422915,,DOWN
,,0.06383,,0.384856,0.003467,,,
0.000929,2,0.085106,0.081122,,,0.422915,,
,,0.106383,0.081122,0.284737,,0.422915,0.414912,DOWN
,2,0.12766,,0.236983,,,0.414912,DOWN
,2,0.148936,0.081122,0.20366,0.003467,0.422915,,DOWN
0.000929,,0.170213,,0.187742,0.003467,0.422915,0.414912,DOWN
0.000929,2,,,0.185064,,,,DOWN
0.000929,2,,,,0.003467,,0.414912,
0.000929,,,0.082112,,0.003467,0.422915,0.414912,DOWN
,2,,,,0.003467,0.422915,,
0.000929,,0.276596,0.044134,0.486462,,0.422915,0.414912,
0.000929,,,0.043833,0.513835,,,0.414912,DOWN
0.000929,,,0.043983,,,,0.414912,DOWN
0.000929,2,,0.043983,,,0.422915,,DOWN
,,0.361702,,,,,0.414912,DOWN
,,,,0.62169,,0.422915,,DOWN
0.000929,,,,,0.003467,0.422915,,
0.000929,,0.425532,,,0.003467,0.422915,0.414912,DOWN
,,0.446809,0.044134,,0.003467,,0.414912,DOWN
0.000929,2,,0.044134,,,0.422915,0.414912,DOWN
,,,,,,,,DOWN
,2,0.510638,0.043983,,,,,DOWN
0.000929,,,0.043983,,0.003467,,,
0.000929,2,0.553191,0.043983,,0.003467,,,DOWN
0.000929,,0.574468,0.043833,0.472776,0.003467,,0.414912,
0.000929,,,,0.467272,0.003467,,0.414912,DOWN
0.000929,,0.617021,0.043833,,0.003467,,,DOWN
0.000929,,0.638298,0.043683,,0.003467,,0.414912,DOWN
0.000929,2,0.659574,,0.459685,0.003467,,,
0.000929,2,,,,,0.422915,0.414912,DOWN
0.000929,,,0.044134,,0.003467,0.422915,,DOWN
0.000929,2,,,0.625707,,,,DOWN
,2,0.744681,0.044254,0.70485,,0.422915,0.414912,DOWN
0.000929,2,0.765957,0.044134,,,,0.414912,DOWN
,,0.787234,0.043983,0.672419,0.003467,,0.414912,
0.000929,2,0.808511,0.043983,0.634633,0.003467,,0.414912,DOWN
,,,0.043833,,0.003467,,0.414912,
0.000929,2,0.851064,0.043983,0.587474,,0.422915,,DOWN
,,,,,,0.422915,,
,2,0.893617,0.043833,,,,,
0.000929,,0.914894,,,,,,DOWN
0.000929,2,,0.044134,0.486165,0.003467,,,DOWN
,,0.957447,,0.489438,0.003467,0.422915,0.414912,
0.000929,2,0.978723,0.043983,0.501785,0.003467,0.422915,0.414912,DOWN
0.000929,,,0.043983,,0.003467,0.422915,0.414912,
0.000973,3,,,,0.003467,0.422915,0.414912,
0.000973,,0.021277,,0.470247,,,,
0.000973,3,,,,,0.422915,,DOWN
,3,,0.043983,0.384409,0.003467,0.422915,,DOWN
0.000973,,0.085106,0.043983,,0.003467,,0.414912,
,,,0.043833,,0.003467,0.422915,,
0.000973,,0.12766,0.043833,0.245463,,0.422915,,
0.000973,,,,,,,0.414912,DOWN
,,0.170213,,0.190568,,,0.414912,UP
0.000973,,0.191489,0.082383,,,,0.414912,UP
0.000973,,,,0.217346,,0.422915,,UP
0.000973,3,,,,,,0.414912,
,,,,0.379203,,,0.414912,
0.000973,3,,0.099135,,0.003467,0.422915,,UP
,,0.297872,0.044134,0.52648,0.003467,0.422915,,
,,,,,0.003467,0.422915,0.414912,UP
0.000973,3,0.340426,,,0.003467,,0.414912,DOWN
,,0.361702,,0.585986,,,,
,,,,0.605326,,0.422915,,
0.000973,3,0.404255,,,0.003467,,,
,3,0.425532,,0.575424,,0.422915,0.414912,
0.000973,3,0.446809,0.043983,0.550431,,,,
0.000973,,,,,0.003467,0.422915,0.414912,DOWN
,,,0.043983,0.508926,,,0.414912,
0.000973,3,,0.043983,,,,,DOWN
0.000973,3,,,,0.003467,0.422915,0.414912,
,3,0.553191,,,0.003467,0.422915,0.414912,
,,,0.043983,0.464445,0.003467,,0.414912,
0.000973,3,,0.043833,0.451354,,,0.414912,
,3,,0.043833,0.438709,0.003467,0.422915,0.414912,
,3,,,0.435436,,0.422915,,
,,0.659574,0.043833,0.44704,,,0.414912,
0.000973,3,,,0.467272,0.003467,0.422915,0.414912,DOWN
,3,,0.044134,,,0.422915,0.414912,DOWN
0.000973,3,,,0.612615,0.003467,,,UP
,3,0.744681,,,0.003467,0.422915,,
0.000973,,,0.044254,,0.003467,,,DOWN
,,0.787234,,,,0.422915,0.414912,
0.000973,3,,,0.62645,0.003467,,0.414912,
0.000973,3,,0.043983,0.597888,,,0.414912,
0.000973,,0.851064,,,0.003467,,,DOWN
0.000973,,0.87234,0.044134,,,0.422915,,DOWN
,3,0.893617,,,,,,DOWN
,,0.914894,,,0.003467,,,DOWN
0.000973,,,0.102648,0.491372,,,,UP
0.000973,,0.957447,0.044134,,0.003467,0.422915,0.414912,DOWN
,3,0.978723,0.044134,,,0.422915,,DOWN
,3,1.0,0.044134,0.508182,,0.422915,0.414912,
,,0.0,0.044134,,,0.422915,,DOWN
0.001018,,,,,,,,
0.001018,4,,0.077999,,0.003467,,,
,4,,0.077999,0.39155,,0.422915,,
0.001018,4,0.085106,,,,0.422915,0.414912,
0.001018,4,,0.077999,0.29396,0.003467,,0.414912,UP
,4,,0.076138,0.248438,,,,
0.001018,4,,,,0.003467,,,UP
