median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
203800.0,,,2304.0,618.0,,,,
,,36.0,2350.0,499.0,1105.0,467.0,,
190500.0,3.0964,31.0,5914.0,1309.0,,1295.0,37.69,P
,,43.0,1575.0,324.0,740.0,,37.69,
184900.0,3.3478,,1414.0,274.0,629.0,,,P
,,,848.0,202.0,314.0,205.0,37.68,
,3.5295,,,685.0,1479.0,668.0,,
,,,4296.0,817.0,,800.0,,
183500.0,3.851,52.0,,557.0,,,,P
204200.0,,,,201.0,,,37.74,P
,4.6042,,2619.0,,922.0,393.0,,P
187500.0,2.2,,,,,288.0,37.74,
,4.1164,,,416.0,994.0,,,
,3.95,,1394.0,,545.0,,,
,4.9135,52.0,,129.0,317.0,143.0,,P
,,45.0,3758.0,,,736.0,,
177500.0,3.25,46.0,,470.0,,,37.73,P
,,,,408.0,,385.0,37.73,P
183300.0,3.7159,52.0,,,,,,
,,,,206.0,425.0,,37.73,
,3.8047,,,,1003.0,305.0,37.72,
,3.375,45.0,726.0,,,,37.71,
,,38.0,,200.0,,,,
,4.0268,,,533.0,,519.0,,
,,,,,1398.0,,,P
,,36.0,361.0,,,,37.71,
165000.0,,42.0,3008.0,,,,,
,3.5313,46.0,,,766.0,,37.72,
,3.663,,,,,,37.72,P
,2.875,38.0,,,618.0,239.0,,
166300.0,4.0202,43.0,3783.0,814.0,,,,P
191000.0,4.5553,,,242.0,,253.0,37.71,P
175000.0,,36.0,,,366.0,134.0,,
,,10.0,2229.0,601.0,877.0,485.0,37.72,P
141700.0,2.1898,,,587.0,830.0,,,
,,,,,739.0,,37.72,P
198300.0,,47.0,,251.0,540.0,,,P
157400.0,,,4169.0,,2024.0,962.0,,
264700.0,,52.0,,320.0,823.0,,37.73,P
,,38.0,1723.0,394.0,711.0,353.0,37.73,P
235100.0,,43.0,2264.0,390.0,931.0,368.0,,P
,6.9096,,1996.0,,,,,P
367300.0,,,,,1030.0,,,
243500.0,3.8393,35.0,2183.0,383.0,976.0,392.0,37.72,
167900.0,4.0,35.0,,,552.0,210.0,37.71,P
371200.0,,,,,340.0,,,
,,,,,288.0,132.0,37.72,P
,,45.0,,,555.0,,,P
,,,2315.0,,1006.0,,37.72,
,3.1103,,1613.0,,,346.0,37.71,P
,,,,298.0,609.0,,37.71,
202700.0,3.1682,,5778.0,,2441.0,1352.0,,
,2.6101,,,866.0,,,37.71,
166800.0,3.6932,,3905.0,1007.0,,1044.0,,
183700.0,3.4583,43.0,3046.0,,,544.0,37.7,
,3.9032,,,710.0,1810.0,703.0,37.7,
,,36.0,998.0,178.0,531.0,183.0,37.71,
,3.5547,,,244.0,672.0,261.0,37.7,P
,,,1463.0,292.0,,330.0,,P
223100.0,2.6321,,,,2162.0,,37.7,
271300.0,,17.0,2380.0,,,643.0,,P
194100.0,3.9702,,1266.0,228.0,,239.0,37.7,P
,,36.0,2239.0,391.0,,,,P
,,38.0,1571.0,317.0,,,37.69,P
,3.6625,38.0,,221.0,,222.0,,P
,3.8864,36.0,1501.0,,,276.0,,
,,36.0,1468.0,,733.0,229.0,37.7,P
,,,1118.0,219.0,,,37.69,
194600.0,,36.0,1097.0,,568.0,225.0,37.7,P
193500.0,,,,,836.0,311.0,,
202600.0,,24.0,,365.0,,362.0,,
83300.0,,16.0,,,,352.0,37.68,P
212600.0,,24.0,,,1125.0,,37.69,
,5.4858,,2087.0,,,,37.68,P
,4.3971,36.0,1480.0,,,,37.69,
192900.0,4.0109,,1545.0,,863.0,267.0,,P
,4.3864,,,,,,37.68,
213400.0,4.2841,30.0,2261.0,,,,37.68,P
183600.0,,,,308.0,,,37.69,
,2.9958,,2141.0,,1093.0,555.0,37.69,
219200.0,3.6364,,,613.0,,607.0,37.68,
183100.0,2.7955,31.0,3184.0,,1561.0,,37.68,
157100.0,2.9507,44.0,,,,,,P
,3.4375,30.0,,,695.0,279.0,,
,,,1131.0,,,237.0,,P
,,38.0,1164.0,284.0,632.0,,37.71,
144900.0,2.679,,,787.0,1849.0,,,
,,,,617.0,1287.0,,,P
179100.0,4.1042,,,,,,37.69,P
159900.0,,19.0,,,1571.0,,37.7,P
161400.0,2.1552,23.0,1689.0,461.0,,,37.7,
,,,,,,338.0,37.7,
,,19.0,,,,724.0,,
178400.0,,,,145.0,387.0,,,
,2.6464,,,,,618.0,37.69,
160900.0,,,,310.0,768.0,309.0,37.69,P
,2.3973,10.0,2227.0,560.0,,,,
340000.0,6.5,,,25.0,83.0,31.0,,P
,,,,,485.0,,37.64,
,3.8958,6.0,2445.0,590.0,,,37.63,
241900.0,,,1307.0,236.0,,249.0,,P
162500.0,3.2829,5.0,,936.0,,,37.63,P
299200.0,5.3169,10.0,2031.0,357.0,867.0,,,
315500.0,6.2579,,,,3827.0,1288.0,,
,5.1701,23.0,,,3827.0,1294.0,,P
,3.25,36.0,1815.0,426.0,1280.0,,37.68,
,,,5367.0,,,1047.0,37.68,P
275000.0,,26.0,1167.0,,253.0,,,P
184100.0,2.6563,,2607.0,,1401.0,607.0,,
160000.0,,,,168.0,233.0,152.0,37.67,P
175000.0,,,1252.0,,673.0,308.0,,P
,3.5114,,1382.0,353.0,,314.0,37.68,
,,,,,,120.0,37.69,P
205600.0,2.4042,29.0,2333.0,,,,,P
170300.0,,41.0,1834.0,463.0,1105.0,,,P
190900.0,,,1415.0,,569.0,293.0,37.68,P
,3.4032,37.0,1352.0,342.0,691.0,,37.68,P
174000.0,2.535,,2116.0,503.0,,448.0,,
170200.0,,,1976.0,481.0,1197.0,465.0,37.68,
,,,1779.0,,1061.0,400.0,37.68,P
,2.9564,34.0,,897.0,2479.0,903.0,,P
167100.0,3.125,31.0,1892.0,428.0,,389.0,,P
,2.95,,,484.0,,448.0,37.68,
196400.0,4.38,,,,,267.0,37.68,
191100.0,,,2412.0,,,,37.68,
,,,2110.0,,,,,
180600.0,,45.0,,,,,,P
,4.0588,,,445.0,,422.0,,
179300.0,4.1974,,2147.0,,1175.0,,37.68,
,3.6,43.0,,340.0,,328.0,,
210300.0,4.267,35.0,,,1424.0,538.0,,
,,34.0,3036.0,,1366.0,500.0,37.67,P
,,35.0,2472.0,,,390.0,,P
196200.0,,36.0,1487.0,249.0,,243.0,,
181600.0,3.1734,,,347.0,,,37.67,
,4.7933,37.0,3342.0,,,,37.67,P
,,37.0,3156.0,,,543.0,37.67,
184000.0,,,1748.0,,914.0,317.0,37.67,P
,,33.0,3429.0,,1798.0,694.0,37.67,P
179900.0,3.2434,,,,1625.0,665.0,,P
,3.0917,,1035.0,,599.0,,,P
165400.0,3.0645,32.0,3028.0,,,703.0,,P
,2.7019,,2431.0,,1854.0,,37.67,P
153500.0,3.1115,,2069.0,500.0,1408.0,,37.67,
135400.0,,40.0,1340.0,313.0,,,37.66,P
158300.0,2.2222,39.0,1160.0,,,274.0,37.66,
240700.0,,32.0,,,,,,
,4.2733,22.0,3882.0,816.0,1830.0,,,
230600.0,3.2465,,3239.0,671.0,,616.0,37.67,P
,3.2417,28.0,,,1198.0,,,
165300.0,,,2104.0,,1039.0,,,
,6.0501,,1694.0,251.0,690.0,242.0,37.67,
,,,3000.0,,,,37.67,P
350000.0,,23.0,2419.0,,1066.0,384.0,,
,,28.0,2280.0,,1255.0,587.0,,
179300.0,,,5031.0,,,1042.0,37.66,P
154300.0,,,1547.0,,1063.0,,,
,,31.0,,,,740.0,37.65,P
161900.0,,17.0,5018.0,1439.0,,,37.65,P
,3.6818,,1813.0,,,374.0,37.65,
166600.0,,,1997.0,,,437.0,,P
,,,901.0,191.0,599.0,,,
,3.875,35.0,686.0,,,149.0,,
,,33.0,,,,448.0,,P
195200.0,,,2630.0,722.0,,634.0,37.65,
190600.0,,35.0,1130.0,,543.0,,,
193800.0,,,1184.0,200.0,572.0,194.0,,
,,,656.0,,342.0,112.0,,
,3.2091,,2544.0,643.0,,,,
185300.0,,,,225.0,768.0,,37.66,
172700.0,4.1302,36.0,1755.0,,,299.0,37.66,
,3.09,35.0,2843.0,652.0,,643.0,,
,,25.0,,,1185.0,,37.65,
,4.6635,,1784.0,311.0,735.0,,,
,,,,,796.0,319.0,37.65,P
175000.0,4.5303,36.0,410.0,,,82.0,37.65,
137500.0,,26.0,,,,,,P
187200.0,,,,2031.0,5613.0,,37.63,P
,4.5281,35.0,,,,,,P
,4.3456,,,,407.0,183.0,,
331600.0,,,,808.0,2041.0,,,P
,5.2312,,,,854.0,301.0,,
197900.0,3.6708,,3592.0,849.0,1907.0,746.0,37.64,P
228100.0,3.8875,,,102.0,,77.0,37.64,
,3.9167,34.0,,,,,,P
,3.9063,32.0,1578.0,284.0,836.0,292.0,,P
180900.0,,,,,,,,P
172000.0,3.8,,1340.0,,,,,
177900.0,,,1116.0,,662.0,226.0,37.64,P
,,36.0,,307.0,,271.0,,
,5.2838,36.0,,212.0,,,,P
,,,5267.0,,4065.0,1113.0,37.64,
,,23.0,,,,,37.64,P
,3.7614,31.0,,,,,,
,,33.0,691.0,,431.0,,37.63,P
182700.0,3.9338,36.0,786.0,,,,37.64,P
134900.0,2.5158,,5861.0,1516.0,,,37.64,
157600.0,,27.0,,,,,,
190900.0,,,4524.0,860.0,2426.0,,,
158200.0,,,1468.0,,1038.0,,37.64,P
,,,1655.0,,,430.0,37.64,P
,,,,286.0,848.0,291.0,,
146100.0,,33.0,,,,,,P
226700.0,,,,172.0,369.0,,,P
,4.7109,35.0,,352.0,1001.0,,,
221200.0,,32.0,2964.0,547.0,,527.0,,
208500.0,,35.0,,,453.0,,37.62,
,3.8125,,657.0,,,,,P
,,32.0,1540.0,,,,37.62,P
209500.0,3.8929,,1298.0,,632.0,204.0,,
,,36.0,,,,281.0,,
161400.0,4.0125,,1383.0,259.0,,,37.61,P
187000.0,4.1719,,,216.0,727.0,215.0,,P
,4.2857,35.0,899.0,,455.0,185.0,,
156600.0,,,,,,,,
157300.0,2.6875,,,518.0,1139.0,,37.62,
168100.0,,35.0,1931.0,376.0,1175.0,337.0,,
177600.0,,,,,1401.0,,37.63,P
208900.0,3.8625,12.0,,1374.0,3388.0,1289.0,,P
169200.0,3.3611,,,,841.0,,37.63,
,,,,346.0,,351.0,37.61,
,4.0326,34.0,1619.0,293.0,,310.0,,P
156900.0,4.0682,,,,391.0,107.0,,P
168800.0,5.3644,36.0,1570.0,274.0,992.0,,37.63,P
,,,,221.0,,,37.63,P
,5.64,27.0,1826.0,,1016.0,313.0,37.62,
203900.0,3.7931,,2261.0,,1039.0,,,P
,,9.0,,711.0,2341.0,703.0,37.61,P
,3.694,36.0,1633.0,,,,37.6,P
,2.652,,,,,,37.6,
,3.5,,,280.0,1156.0,,,P
149600.0,3.2386,32.0,,,,,,
,5.097,33.0,,,,268.0,37.61,
,4.3875,17.0,,,,602.0,37.6,
,,,3009.0,497.0,1640.0,514.0,,P
261400.0,,6.0,2605.0,,,,37.61,P
,5.8704,,5159.0,,,,37.6,
,,,1726.0,,1186.0,,,P
156300.0,4.235,16.0,,,,355.0,37.59,
222000.0,,,,,1680.0,528.0,37.59,
254400.0,5.5218,,,,1657.0,410.0,37.58,
,,16.0,,,1033.0,267.0,,P
,,16.0,1606.0,240.0,1117.0,268.0,37.58,P
,,,3349.0,,,488.0,37.58,P
,4.6211,,,,,653.0,37.59,P
213700.0,5.225,,,,,,37.58,P
243600.0,5.3428,14.0,1727.0,,,,37.59,P
212500.0,,15.0,6243.0,1273.0,,1274.0,37.59,P
214700.0,4.5721,,2077.0,,1488.0,,37.6,P
213200.0,,18.0,,333.0,855.0,,,
256000.0,,,,889.0,,817.0,,P
,2.875,2.0,838.0,295.0,240.0,,37.59,
178100.0,,15.0,,760.0,2097.0,728.0,37.58,
231800.0,5.7579,17.0,4313.0,,,721.0,37.58,P
,2.9706,36.0,,94.0,,,37.6,
,,10.0,3046.0,678.0,,628.0,37.6,
247600.0,,21.0,,783.0,,789.0,37.57,P
283500.0,5.7192,,,597.0,1777.0,,37.58,P
,,,4126.0,,2079.0,975.0,37.58,P
,,,2878.0,,,485.0,,P
,,,4405.0,,2071.0,688.0,37.58,
,5.8322,,16199.0,2993.0,8117.0,,37.57,
,5.6277,,14917.0,,,,,P
231200.0,,12.0,,1064.0,3436.0,1057.0,,
,6.5615,,8647.0,,5019.0,1379.0,,P
253400.0,,15.0,8112.0,,,1348.0,37.58,P
278200.0,,7.0,10648.0,1818.0,,1797.0,,P
300000.0,3.5714,5.0,1150.0,,,245.0,,P
273500.0,6.0824,3.0,14014.0,,7205.0,2753.0,,
223400.0,,23.0,,,,829.0,37.56,
,5.5737,35.0,1716.0,312.0,914.0,316.0,37.56,P
220200.0,,31.0,,,2841.0,924.0,37.56,P
,4.6978,,,,4446.0,1491.0,37.56,
,,6.0,3028.0,,,,,
224200.0,3.3008,,2068.0,,,495.0,37.55,P
,,,,,,267.0,37.55,
,,24.0,2563.0,,,,37.56,
,5.0,18.0,5505.0,,,,37.56,P
231200.0,,,,,,1235.0,,P
162500.0,4.1387,,,,,838.0,37.55,P
,,13.0,8918.0,,4518.0,1772.0,37.56,
196200.0,,,1949.0,,986.0,,37.54,P
189400.0,3.168,,,1247.0,,,,
,3.1326,,5133.0,1375.0,3386.0,,,P
,2.9074,16.0,6647.0,,4649.0,,37.55,
,8.3996,,,748.0,,,,P
333400.0,6.6478,21.0,10687.0,1540.0,4552.0,1520.0,37.55,
,,,,,,,37.54,P
,6.2179,,3715.0,526.0,,538.0,,
,5.761,33.0,2095.0,342.0,,,,
248900.0,,,,645.0,,585.0,37.54,P
356000.0,,31.0,,,1067.0,410.0,37.54,
236000.0,3.9909,14.0,,1207.0,,1108.0,37.54,
218800.0,4.2955,,,475.0,,492.0,37.53,P
,,28.0,2949.0,529.0,1538.0,545.0,37.53,P
235900.0,2.6198,18.0,2375.0,,1252.0,586.0,,
203200.0,,28.0,2312.0,,1344.0,,,P
197000.0,4.75,35.0,,,,413.0,,
236400.0,,,2506.0,,,406.0,37.53,
223200.0,4.6,,,,1610.0,,,P
222700.0,4.1947,26.0,,,2142.0,,,
225000.0,5.388,,,,1285.0,,,P
240100.0,,,3584.0,715.0,1673.0,661.0,,P
227900.0,,28.0,,507.0,1772.0,516.0,,
,,28.0,2414.0,,,,37.55,
275100.0,,,,744.0,,,37.54,P
,,,,,1276.0,,,
,,27.0,,,,,,
287600.0,,32.0,,,1128.0,,,
,,26.0,1910.0,371.0,852.0,,,
,,27.0,,303.0,,,37.53,P
,5.0423,25.0,5405.0,939.0,2831.0,,37.53,
232600.0,,,,,,,37.52,
258300.0,,25.0,,511.0,,,,
230900.0,,23.0,,948.0,2530.0,,,P
196900.0,,33.0,,764.0,2721.0,,,
,,22.0,,,,1086.0,,P
223900.0,,26.0,,,,,,
243500.0,4.7478,27.0,5532.0,973.0,,,,
451100.0,,7.0,,,12203.0,3701.0,37.53,
,9.7194,,4909.0,577.0,,,,P
,,,7441.0,1588.0,,1466.0,37.49,P
,,23.0,4314.0,,,,37.48,P
,6.0878,,,322.0,,,,
,6.868,13.0,,,,,37.47,P
,6.992,22.0,,1373.0,4319.0,,37.55,P
217300.0,,,3087.0,,,,37.55,P
,,23.0,3170.0,532.0,,,,
223800.0,4.9464,,,,,,37.54,P
,5.2882,,,731.0,2568.0,703.0,37.54,P
211300.0,5.1321,,4247.0,835.0,,823.0,37.55,
,3.9667,25.0,,922.0,2998.0,,37.53,
156300.0,3.1696,17.0,407.0,,,,37.5,P
248200.0,,,,1068.0,,,37.54,P
186000.0,,35.0,,,1213.0,338.0,37.54,
178200.0,4.1406,,2918.0,,,,37.54,
190400.0,,34.0,,478.0,,467.0,,P
,,31.0,1240.0,,719.0,,,
,,,,856.0,,870.0,37.54,P
183300.0,3.256,,1746.0,437.0,,,37.53,
,,19.0,,,,709.0,37.53,
,5.7072,21.0,4280.0,,,,37.53,P
181700.0,4.9867,,,1390.0,,,,
299400.0,5.1437,4.0,,1576.0,,1506.0,,
219500.0,,22.0,4638.0,,,687.0,37.72,
231800.0,,,,668.0,2038.0,,,
,4.4697,,3816.0,,1935.0,642.0,37.72,
,,26.0,,459.0,,,37.72,P
206000.0,4.2281,,4822.0,,,805.0,,P
,5.0143,15.0,,1027.0,2484.0,,37.71,
336500.0,7.2494,,,,,,,P
,5.1406,46.0,,209.0,512.0,208.0,37.64,P
,8.3337,,3166.0,,1081.0,400.0,37.66,
,,13.0,3742.0,555.0,,,37.69,
323000.0,,,7397.0,,3126.0,1115.0,37.66,
,7.2211,,1655.0,223.0,706.0,219.0,37.68,P
,4.4087,,,582.0,793.0,,37.7,P
259600.0,5.9345,,,308.0,,299.0,37.69,P
262900.0,6.177,,1804.0,254.0,,260.0,37.68,
257300.0,,18.0,,,1700.0,,,
259200.0,,,2876.0,423.0,1395.0,427.0,37.69,
339700.0,,12.0,7490.0,,,1136.0,,P
337200.0,7.333,,2234.0,270.0,854.0,,37.68,
,6.2918,,1898.0,239.0,,,37.68,
311500.0,6.5214,,4070.0,,,,,
296900.0,6.4524,25.0,,,937.0,324.0,,P
247900.0,,,,,,474.0,37.67,
,,19.0,2034.0,288.0,852.0,,37.67,P
332400.0,,15.0,,273.0,876.0,,37.67,
,7.4353,,9540.0,,3926.0,1229.0,,P
233000.0,3.1127,,2702.0,,,642.0,37.66,P
,2.4896,,,,161.0,102.0,37.66,
233300.0,5.0677,,,,315.0,123.0,,
,2.1187,3.0,,,,461.0,,P
,,,1309.0,184.0,514.0,,37.64,
,,13.0,5519.0,,,825.0,,P
247200.0,,10.0,,,1813.0,743.0,,
229400.0,4.9879,,,,,,37.67,P
282500.0,,4.0,4719.0,,1895.0,,,P
300600.0,5.6399,,4236.0,701.0,1833.0,663.0,,
293200.0,4.1597,22.0,3634.0,664.0,1699.0,640.0,37.66,
,,,,,,,,P
352900.0,,,13182.0,,4847.0,,,
400000.0,,43.0,228.0,,,,37.72,
375000.0,4.3472,,,23.0,,21.0,37.73,
313700.0,,,9621.0,1344.0,4389.0,,37.7,P
139300.0,,4.0,6159.0,1510.0,,1241.0,37.69,
327500.0,7.3588,,,,1952.0,,,P
430600.0,,26.0,1786.0,306.0,771.0,279.0,,
,,32.0,404.0,,,,37.77,P
450000.0,,17.0,,352.0,,,,P
200200.0,,,,1049.0,2595.0,1067.0,37.71,
192400.0,,,12070.0,2220.0,5826.0,2125.0,,
418800.0,,,,,254.0,,,
,,,5533.0,943.0,2474.0,910.0,,P
215500.0,5.4324,17.0,3956.0,,,662.0,37.69,P
227700.0,4.9375,12.0,,351.0,802.0,,,P
,3.3841,29.0,,711.0,,,37.69,
,3.5532,36.0,,,950.0,372.0,,P
,3.3618,34.0,2358.0,498.0,,,,
,,35.0,,,1761.0,,37.69,
,,25.0,6296.0,1082.0,3200.0,,,P
,5.7068,9.0,,,1705.0,679.0,37.7,
,3.7212,,2647.0,,,522.0,37.69,P
183400.0,,,,299.0,702.0,,,P
,,35.0,,357.0,1189.0,,37.68,
186900.0,3.1856,32.0,,,555.0,,37.68,P
238900.0,5.4496,,20354.0,,8768.0,,,P
172500.0,3.0222,17.0,,,,,,P
,,44.0,,,,,37.68,P
,3.7301,,2157.0,418.0,,419.0,,
,4.6806,,1501.0,,,288.0,37.68,
264200.0,,20.0,,,3489.0,,37.67,P
350000.0,,6.0,,,1225.0,,37.67,P
,5.2649,,,,,,37.67,P
,6.0797,,,,,,37.67,
,,28.0,,278.0,804.0,,,P
193000.0,,25.0,1947.0,,900.0,,,P
,,,14701.0,,,2232.0,,P
117600.0,,17.0,1364.0,282.0,338.0,,38.69,
97900.0,,,2061.0,,,196.0,,
140600.0,3.15,,,,,102.0,,P
120900.0,3.4609,,,702.0,946.0,411.0,38.48,
119000.0,3.0,13.0,,,,466.0,38.45,P
129200.0,,16.0,1443.0,,435.0,181.0,,
99100.0,2.5208,,2277.0,,767.0,,38.45,P
,,18.0,,357.0,,,38.43,
111700.0,3.0125,,4403.0,,1103.0,433.0,38.55,
,2.05,,,254.0,,187.0,,P
,3.125,,1001.0,,369.0,157.0,,P
116700.0,,10.0,,337.0,638.0,262.0,,
,3.5,,1521.0,309.0,607.0,,,
,2.5476,,1374.0,297.0,657.0,,,
,3.9107,,,,546.0,,,
121300.0,4.2917,13.0,1473.0,265.0,597.0,228.0,,P
,,,,,,,38.5,
,4.3029,,,322.0,4930.0,287.0,,P
,2.8125,28.0,3998.0,765.0,1614.0,698.0,38.37,P
,,,3471.0,,1793.0,600.0,,
,,18.0,2791.0,492.0,1187.0,438.0,,
,3.2937,,,449.0,,305.0,38.26,P
,3.0465,17.0,,,,953.0,,P
,,15.0,,816.0,1737.0,743.0,38.38,
,2.525,,,,,306.0,,
,3.175,,,420.0,985.0,,,P
,2.6078,23.0,,,730.0,,38.42,
134800.0,2.7399,15.0,,,,,,
109900.0,2.7236,,,614.0,,566.0,,
144300.0,,,,,,,38.34,
123600.0,,37.0,,256.0,533.0,,38.31,
112600.0,3.1142,,9831.0,1921.0,4644.0,,,P
107300.0,3.0068,,6010.0,,,1149.0,,P
117800.0,,,,1578.0,3628.0,1494.0,,P
89900.0,,,,1177.0,2446.0,1199.0,,P
,2.3155,14.0,,620.0,,,,
,,,7254.0,,,1667.0,,P
,,15.0,10265.0,1860.0,,1906.0,,P
,,12.0,14631.0,,,,,P
,,22.0,,296.0,,,39.75,P
,3.5046,,1651.0,309.0,856.0,,39.75,
,3.9,,,290.0,747.0,265.0,39.74,P
,1.8095,,568.0,,,129.0,,P
85800.0,,,,,,264.0,39.74,P
84500.0,1.5633,,,,1426.0,,,
,,52.0,,,,,,
,,,3425.0,,2469.0,758.0,39.73,
120200.0,,13.0,3494.0,843.0,1571.0,784.0,39.74,
,1.7284,,,,2053.0,,39.75,P
85100.0,,,2976.0,,1181.0,560.0,39.74,
,,34.0,3263.0,,1290.0,594.0,,P
125200.0,4.3309,28.0,2551.0,378.0,1011.0,,39.75,P
,3.0253,29.0,,,3316.0,1365.0,,
97000.0,3.2016,37.0,2236.0,372.0,974.0,,,
122600.0,,,,1355.0,3264.0,,39.75,
116300.0,3.0625,,,1189.0,,,39.73,P
179200.0,,8.0,,,84.0,29.0,,P
85800.0,2.2925,,,659.0,1371.0,,,
94800.0,,52.0,,152.0,,154.0,,P
,1.5481,52.0,502.0,,311.0,100.0,,
112500.0,0.987,,,232.0,520.0,,39.73,
,0.9566,,1457.0,,802.0,342.0,39.72,
,1.3672,,,,513.0,223.0,39.73,P
77900.0,2.0064,,,,753.0,377.0,,
98800.0,,18.0,7272.0,1559.0,,,,P
78700.0,,52.0,,,974.0,383.0,39.72,P
,,21.0,5051.0,,2948.0,980.0,,
60300.0,,33.0,2242.0,517.0,1160.0,449.0,,P
,,,2978.0,,1879.0,,39.72,P
,2.0288,18.0,,250.0,,281.0,39.71,
,,,5103.0,825.0,,810.0,39.82,P
139200.0,3.7007,26.0,2741.0,451.0,,,,P
89600.0,3.5735,16.0,1453.0,299.0,904.0,286.0,,P
153100.0,,38.0,549.0,105.0,,94.0,39.68,P
87500.0,,25.0,,422.0,,403.0,,P
,4.712,,,,1705.0,,39.66,P
95100.0,2.3833,,,,726.0,,39.59,
,3.0625,20.0,1465.0,,745.0,250.0,,P
95300.0,,16.0,,559.0,1203.0,,39.88,
,,,,748.0,,,39.82,
67500.0,,17.0,858.0,,47.0,,,
73000.0,2.3036,22.0,,,611.0,235.0,,
,,,,,,261.0,,
93200.0,,16.0,,904.0,1904.0,,,
117900.0,2.4537,,,,721.0,312.0,,P
97200.0,2.5374,,3835.0,,1456.0,658.0,39.79,
97600.0,2.3507,,1958.0,,,,39.82,P
95300.0,2.3079,12.0,3744.0,,1532.0,,,P
107700.0,,,3974.0,727.0,,,39.82,
,2.567,,2672.0,,1151.0,,39.79,
88300.0,1.625,,743.0,,,,39.79,
,,16.0,2754.0,,1063.0,,39.78,P
58000.0,,18.0,945.0,205.0,385.0,,39.78,
,1.875,,,,699.0,,,
,,25.0,1612.0,,,,39.77,
93400.0,2.6823,,,,,,39.78,P
,2.1912,,,137.0,365.0,,39.8,
105700.0,2.0458,,2221.0,,952.0,,,
97300.0,,24.0,,276.0,,273.0,39.77,
108600.0,2.7863,19.0,,,1184.0,,,P
,,20.0,1384.0,,557.0,232.0,,P
,3.1061,19.0,,,,453.0,39.76,P
103800.0,1.7875,18.0,,332.0,733.0,318.0,,
,,20.0,,206.0,,,39.75,P
87300.0,2.3403,,2263.0,497.0,,455.0,39.77,
,1.8245,22.0,2447.0,,,,39.76,P
85000.0,2.5428,31.0,,512.0,1026.0,,,P
,1.8125,23.0,,,,359.0,39.77,P
,,31.0,1599.0,,,303.0,39.76,
,2.8182,,,482.0,,,,
85800.0,1.7788,,,559.0,,529.0,,P
92800.0,1.0625,,,261.0,523.0,,,P
70500.0,,37.0,,296.0,,,39.75,
,2.3711,,1808.0,,,,39.74,P
,,,,,,,39.71,
,,17.0,3502.0,655.0,1763.0,,,
168300.0,3.13,8.0,2836.0,,,512.0,39.69,
,,17.0,1619.0,292.0,,285.0,39.74,
83800.0,,,1646.0,330.0,750.0,,39.74,
92600.0,,19.0,2888.0,591.0,,,39.75,P
,2.3958,,,,844.0,,,P
87500.0,,,1896.0,408.0,893.0,334.0,,
87500.0,,,,331.0,730.0,,39.72,
,2.8871,,,610.0,986.0,,39.61,
,2.3684,,632.0,148.0,221.0,,39.65,P
,1.4896,,,,,,39.55,P
,,,2490.0,527.0,,497.0,,
79500.0,1.7708,9.0,818.0,197.0,358.0,197.0,39.52,
53600.0,,,1957.0,,945.0,,39.52,
65200.0,1.5771,12.0,1733.0,421.0,1861.0,,39.53,
,,15.0,886.0,,,205.0,39.6,P
142300.0,,,,,1822.0,919.0,,
93800.0,3.9028,,,,,,39.52,P
,3.0446,,1652.0,325.0,790.0,292.0,,
,3.2174,,,242.0,,230.0,39.49,P
97500.0,2.6921,19.0,3720.0,636.0,,607.0,39.51,
,,,,,,,,P
73800.0,2.4821,30.0,1030.0,,,159.0,39.52,
,,,1028.0,185.0,,,,P
62100.0,2.502,33.0,,757.0,,765.0,,
72200.0,2.334,,,,,575.0,,P
57600.0,2.0357,39.0,,353.0,,,,P
58300.0,0.8024,,,198.0,,,39.51,P
,,,,288.0,485.0,260.0,,
57900.0,,,1064.0,,603.0,190.0,,P
53100.0,1.6352,,,385.0,871.0,347.0,39.51,
,1.5714,,,,1073.0,436.0,39.5,
,,,2409.0,,,,,
,,24.0,1865.0,,,,39.51,P
,2.1658,,1947.0,383.0,,,39.5,
,1.6346,18.0,,,974.0,385.0,,
,,,,324.0,,,39.52,P
,,,,325.0,640.0,,39.53,
,0.8252,,202.0,54.0,,,,
,,26.0,,,,737.0,,
,,,1438.0,310.0,,,,P
,1.5313,19.0,1537.0,329.0,617.0,,,
53800.0,1.8047,29.0,2896.0,,1809.0,,,
53900.0,2.4952,,,315.0,,,,
,2.2045,41.0,461.0,,284.0,90.0,39.48,
,,20.0,,,1174.0,429.0,,
,,33.0,1462.0,241.0,,231.0,39.5,
63600.0,2.6563,30.0,,238.0,,,,
,2.0455,,,,1364.0,,,
,,,,523.0,,475.0,39.45,P
57100.0,,26.0,1340.0,,,,,
,1.7727,31.0,,283.0,,,,
,2.3566,,2119.0,389.0,,,,
96200.0,,17.0,3659.0,,,,39.4,
,,52.0,189.0,,,,,P
61300.0,2.5313,27.0,720.0,,359.0,,,
,2.1776,,,,,462.0,39.39,
86300.0,1.9943,27.0,,502.0,,,,P
86400.0,1.7552,,,,,,,P
84600.0,,22.0,,224.0,,,39.34,
73500.0,,40.0,,,,,39.32,
,,29.0,,,,,39.36,
,1.7885,32.0,1852.0,,911.0,365.0,,
63900.0,1.91,46.0,1210.0,,,242.0,39.36,
56000.0,2.0474,37.0,2330.0,,,470.0,,P
,1.8355,34.0,842.0,186.0,635.0,,,P
